"Date","Time","Temp","DO Conc","DO Charge","Battery","Cond","DO%"
"M/D/Y","hh:mm:ss","C","mg/L","","V","mS/cm","%"
"07/12/10","11:32:40",18.59,8.67,41,6.4,0.311,92.8
"07/12/10","11:36:40",18.57,8.72,41,6.4,0.310,93.3
"07/12/10","11:40:40",18.54,8.77,41,6.4,0.310,93.8
"07/12/10","11:44:40",18.52,8.77,41,6.4,0.310,93.7
"07/12/10","11:48:40",18.49,8.81,41,6.4,0.310,94.0
"07/12/10","11:52:40",18.46,8.81,41,6.4,0.310,94.0
"07/12/10","11:56:40",18.42,8.82,41,6.4,0.309,94.1
"07/12/10","12:00:40",18.37,8.83,41,6.4,0.309,94.1
"07/12/10","12:04:40",18.33,8.84,41,6.3,0.309,94.1
"07/12/10","12:08:40",18.29,8.84,41,6.3,0.309,94.0
"07/12/10","12:12:40",18.24,8.83,41,6.3,0.309,93.9
"07/12/10","12:16:40",18.20,8.83,41,6.3,0.308,93.8
"07/12/10","12:20:40",18.16,8.84,41,6.3,0.308,93.7
"07/12/10","12:24:40",18.12,8.84,41,6.3,0.308,93.8
"07/12/10","12:28:40",18.09,8.85,40,6.3,0.308,93.7
"07/12/10","12:32:40",18.07,8.84,41,6.3,0.308,93.6
"07/12/10","12:36:40",18.04,8.83,40,6.3,0.307,93.5
"07/12/10","12:40:40",18.02,8.84,40,6.3,0.307,93.5
"07/12/10","12:44:40",17.99,8.85,41,6.3,0.307,93.6
"07/12/10","12:48:40",17.97,8.84,41,6.3,0.307,93.5
"07/12/10","12:52:40",17.95,8.86,40,6.3,0.307,93.6
"07/12/10","12:56:40",17.92,8.86,40,6.3,0.307,93.5
"07/12/10","13:00:40",17.90,8.85,40,6.3,0.307,93.4
"07/12/10","13:04:40",17.88,8.85,40,6.3,0.306,93.4
"07/12/10","13:08:40",17.86,8.88,40,6.3,0.306,93.6
"07/12/10","13:12:40",17.84,8.88,40,6.3,0.306,93.6
"07/12/10","13:16:40",17.82,8.89,40,6.3,0.306,93.6
"07/12/10","13:20:40",17.80,8.89,40,6.3,0.306,93.7
"07/12/10","13:24:40",17.78,8.90,40,6.3,0.306,93.7
"07/12/10","13:28:40",17.76,8.90,40,6.3,0.306,93.7
"07/12/10","13:32:40",17.74,8.91,40,6.3,0.305,93.7
"07/12/10","13:36:40",17.73,8.91,40,6.3,0.305,93.6
"07/12/10","13:40:40",17.71,8.90,40,6.3,0.305,93.6
"07/12/10","13:44:40",17.70,8.91,40,6.3,0.305,93.6
"07/12/10","13:48:40",17.68,8.89,40,6.3,0.305,93.4
"07/12/10","13:52:40",17.67,8.90,41,6.3,0.305,93.5
"07/12/10","13:56:40",17.65,8.91,40,6.3,0.305,93.5
"07/12/10","14:00:40",17.64,8.91,40,6.3,0.305,93.5
"07/12/10","14:04:40",17.63,8.91,40,6.3,0.305,93.5
"07/12/10","14:08:40",17.61,8.92,40,6.3,0.305,93.5
"07/12/10","14:12:40",17.59,8.92,40,6.3,0.304,93.5
"07/12/10","14:16:40",17.57,8.92,41,6.3,0.304,93.5
"07/12/10","14:20:40",17.54,8.91,40,6.3,0.304,93.3
"07/12/10","14:24:40",17.51,8.91,40,6.3,0.304,93.3
"07/12/10","14:28:40",17.49,8.93,40,6.3,0.304,93.4
"07/12/10","14:32:40",17.46,8.92,40,6.3,0.304,93.2
"07/12/10","14:36:40",17.44,8.92,40,6.3,0.304,93.2
"07/12/10","14:40:40",17.42,8.92,40,6.3,0.304,93.2
"07/12/10","14:44:40",17.40,8.92,40,6.3,0.303,93.2
"07/12/10","14:48:40",17.39,8.92,40,6.3,0.303,93.1
"07/12/10","14:52:40",17.37,8.94,40,6.3,0.303,93.3
"07/12/10","14:56:40",17.35,8.93,40,6.3,0.303,93.2
"07/12/10","15:00:40",17.34,8.95,40,6.3,0.303,93.3
"07/12/10","15:04:40",17.32,8.93,40,6.3,0.303,93.2
"07/12/10","15:08:40",19.79,8.05,39,6.3,0.003,88.2
"07/12/10","15:12:40",20.07,8.00,39,6.3,0.003,88.1
"07/12/10","15:16:40",20.45,7.98,39,6.3,0.002,88.5
"07/12/10","15:20:40",20.76,7.89,39,6.3,0.002,88.0
"07/12/10","15:24:40",20.75,7.93,39,6.3,0.003,88.5
"07/12/10","15:28:40",21.06,7.88,40,6.3,0.002,88.5
"07/12/10","15:32:40",21.41,7.87,40,6.3,0.002,89.0
"07/12/10","15:36:40",25.04,7.91,41,6.3,0.162,95.8
"07/12/10","15:40:40",25.17,7.93,42,6.3,0.162,96.2
"07/12/10","15:44:40",25.22,7.93,41,6.3,0.163,96.4
"07/12/10","15:48:40",25.28,7.89,42,6.3,0.163,96.0
"07/12/10","15:52:40",25.28,7.89,41,6.3,0.163,96.0
"07/12/10","15:56:40",25.33,7.84,41,6.3,0.163,95.5
"07/12/10","16:00:40",25.40,7.88,41,6.3,0.163,96.1
"07/12/10","16:04:40",25.31,7.88,42,6.3,0.163,95.9
"07/12/10","16:08:40",25.27,7.88,42,6.3,0.163,95.8
"07/12/10","16:12:40",25.30,7.95,41,6.3,0.162,96.8
"07/12/10","16:16:40",25.36,7.83,42,6.3,0.163,95.5
"07/12/10","16:20:40",25.45,7.85,41,6.3,0.163,95.8
"07/12/10","16:24:40",25.36,7.85,42,6.3,0.163,95.7
"07/12/10","16:28:40",25.34,7.86,42,6.3,0.163,95.8
"07/12/10","16:32:40",25.35,7.84,41,6.3,0.163,95.6
"07/12/10","16:36:40",25.37,7.82,42,6.3,0.163,95.3
"07/12/10","16:40:40",25.14,7.91,41,6.3,0.162,96.0
"07/12/10","16:44:40",25.06,8.03,41,6.3,0.162,97.3
"07/12/10","16:48:40",25.13,8.02,42,6.3,0.162,97.3
"07/12/10","16:52:40",25.20,8.00,42,6.3,0.162,97.2
"07/12/10","16:56:40",25.33,7.86,41,6.3,0.163,95.7
"07/12/10","17:00:40",25.36,7.86,41,6.3,0.163,95.7
"07/12/10","17:04:40",25.45,7.85,42,6.3,0.163,95.8
"07/12/10","17:08:40",25.50,7.81,41,6.3,0.163,95.4
"07/12/10","17:12:40",25.49,7.83,42,6.3,0.163,95.7
"07/12/10","17:16:40",25.53,8.13,42,6.3,0.163,99.4
"07/12/10","17:20:40",25.45,8.12,42,6.3,0.163,99.2
"07/12/10","17:24:40",25.41,7.97,42,6.3,0.163,97.2
"07/12/10","17:28:40",25.48,7.93,42,6.3,0.163,96.9
"07/12/10","17:32:40",25.47,7.97,42,6.3,0.163,97.4
"07/12/10","17:36:40",25.46,8.03,42,6.3,0.163,98.1
"07/12/10","17:40:40",25.40,8.02,42,6.3,0.163,97.8
"07/12/10","17:44:40",25.41,8.04,42,6.3,0.163,98.1
"07/12/10","17:48:40",25.39,8.22,42,6.3,0.163,100.3
"07/12/10","17:52:40",25.52,8.17,42,6.3,0.163,99.9
"07/12/10","17:56:40",25.66,8.16,42,6.3,0.164,100.0
"07/12/10","18:00:40",25.83,8.14,42,6.3,0.164,100.1
"07/12/10","18:04:40",25.90,8.10,42,6.3,0.164,99.7
"07/12/10","18:08:40",25.86,8.11,42,6.3,0.164,99.7
"07/12/10","18:12:40",25.95,8.15,42,6.3,0.164,100.4
"07/12/10","18:16:40",25.89,8.14,42,6.3,0.164,100.1
"07/12/10","18:20:40",25.92,8.14,42,6.2,0.164,100.2
"07/12/10","18:24:40",25.87,8.19,42,6.2,0.164,100.7
"07/12/10","18:28:40",25.87,8.21,42,6.3,0.164,101.0
"07/12/10","18:32:40",25.87,8.23,42,6.2,0.164,101.2
"07/12/10","18:36:40",25.89,8.37,42,6.2,0.164,103.0
"07/12/10","18:40:40",25.86,8.40,42,6.2,0.163,103.3
"07/12/10","18:44:40",25.79,8.48,43,6.2,0.163,104.1
"07/12/10","18:48:40",25.30,8.33,42,6.2,0.162,101.4
"07/12/10","18:52:40",25.38,8.17,42,6.2,0.162,99.6
"07/12/10","18:56:40",25.34,8.20,42,6.2,0.162,99.9
"07/12/10","19:00:40",25.30,8.12,42,6.2,0.162,98.8
"07/12/10","19:04:40",25.32,8.07,42,6.2,0.162,98.3
"07/12/10","19:08:40",25.49,8.09,42,6.2,0.163,98.8
"07/12/10","19:12:40",25.61,8.11,42,6.2,0.163,99.2
"07/12/10","19:16:40",25.66,8.13,42,6.2,0.163,99.6
"07/12/10","19:20:40",25.64,8.13,42,6.2,0.163,99.6
"07/12/10","19:24:40",25.47,8.14,42,6.2,0.163,99.4
"07/12/10","19:28:40",25.66,8.07,42,6.2,0.163,98.9
"07/12/10","19:32:40",25.63,8.04,42,6.2,0.163,98.4
"07/12/10","19:36:40",25.59,8.10,42,6.2,0.163,99.1
"07/12/10","19:40:40",25.63,8.13,42,6.2,0.163,99.6
"07/12/10","19:44:40",25.65,8.24,42,6.2,0.163,100.9
"07/12/10","19:48:40",25.67,8.13,42,6.2,0.164,99.6
"07/12/10","19:52:40",25.68,8.14,42,6.2,0.163,99.7
"07/12/10","19:56:40",25.62,8.18,42,6.2,0.163,100.1
"07/12/10","20:00:40",25.63,8.11,42,6.2,0.163,99.3
"07/12/10","20:04:40",25.62,8.12,42,6.2,0.163,99.5
"07/12/10","20:08:40",25.63,8.26,42,6.2,0.163,101.1
"07/12/10","20:12:40",25.58,8.26,42,6.2,0.163,101.1
"07/12/10","20:16:40",25.61,8.16,43,6.2,0.163,99.9
"07/12/10","20:20:40",25.60,8.13,42,6.2,0.163,99.4
"07/12/10","20:24:40",25.58,8.07,42,6.2,0.163,98.7
"07/12/10","20:28:40",25.57,8.08,42,6.2,0.163,98.9
"07/12/10","20:32:40",25.56,7.98,42,6.2,0.163,97.7
"07/12/10","20:36:40",25.53,8.04,42,6.2,0.163,98.3
"07/12/10","20:40:40",25.51,8.06,42,6.2,0.163,98.5
"07/12/10","20:44:40",25.50,8.04,42,6.2,0.163,98.2
"07/12/10","20:48:40",25.49,8.04,42,6.2,0.163,98.2
"07/12/10","20:52:40",25.45,8.04,42,6.2,0.163,98.1
"07/12/10","20:56:40",25.44,8.07,42,6.1,0.163,98.5
"07/12/10","21:00:40",25.43,8.07,42,6.2,0.162,98.5
"07/12/10","21:04:40",25.40,8.06,42,6.2,0.163,98.3
"07/12/10","21:08:40",25.41,8.06,42,6.2,0.162,98.3
"07/12/10","21:12:40",25.40,8.07,42,6.2,0.162,98.3
"07/12/10","21:16:40",25.38,8.05,42,6.2,0.162,98.2
"07/12/10","21:20:40",25.36,8.05,42,6.2,0.162,98.1
"07/12/10","21:24:40",25.35,8.04,42,6.1,0.162,98.0
"07/12/10","21:28:40",25.34,8.02,42,6.2,0.162,97.6
"07/12/10","21:32:40",25.33,8.04,42,6.1,0.162,97.9
"07/12/10","21:36:40",25.31,8.02,42,6.1,0.162,97.7
"07/12/10","21:40:40",25.30,8.06,42,6.2,0.162,98.1
"07/12/10","21:44:40",25.28,8.05,42,6.2,0.162,98.0
"07/12/10","21:48:40",25.27,8.06,42,6.2,0.162,98.1
"07/12/10","21:52:40",25.25,7.96,42,6.1,0.162,96.8
"07/12/10","21:56:40",25.24,8.07,42,6.2,0.162,98.1
"07/12/10","22:00:40",25.22,7.97,42,6.2,0.162,96.8
"07/12/10","22:04:40",25.19,8.11,42,6.1,0.162,98.5
"07/12/10","22:08:40",25.19,8.09,42,6.2,0.162,98.3
"07/12/10","22:12:40",25.17,8.03,42,6.1,0.162,97.5
"07/12/10","22:16:40",25.16,8.08,42,6.1,0.162,98.1
"07/12/10","22:20:40",25.14,8.02,42,6.1,0.162,97.3
"07/12/10","22:24:40",25.12,8.05,42,6.1,0.162,97.7
"07/12/10","22:28:40",25.10,8.03,42,6.1,0.161,97.4
"07/12/10","22:32:40",25.09,7.97,42,6.1,0.161,96.6
"07/12/10","22:36:40",25.07,8.08,42,6.1,0.161,97.9
"07/12/10","22:40:40",25.06,8.10,42,6.1,0.161,98.2
"07/12/10","22:44:40",25.04,8.09,42,6.1,0.161,98.0
"07/12/10","22:48:40",25.03,8.04,42,6.1,0.161,97.4
"07/12/10","22:52:40",25.00,8.10,42,6.0,0.161,98.1
"07/12/10","22:56:40",24.99,8.08,42,6.1,0.161,97.8
"07/12/10","23:00:40",24.95,8.09,42,6.1,0.161,97.8
"07/12/10","23:04:40",24.94,8.11,42,6.0,0.161,98.1
"07/12/10","23:08:40",24.89,8.15,42,6.0,0.161,98.5
"07/12/10","23:12:40",24.90,8.17,42,6.1,0.161,98.7
"07/12/10","23:16:40",24.90,8.12,42,6.1,0.161,98.1
"07/12/10","23:20:40",24.87,8.11,41,6.1,0.161,97.9
"07/12/10","23:24:40",24.85,8.10,42,6.0,0.161,97.8
"07/12/10","23:28:40",24.83,8.12,42,6.0,0.161,98.0
"07/12/10","23:32:40",24.82,8.07,42,6.0,0.161,97.4
"07/12/10","23:36:40",24.80,8.03,42,6.0,0.161,96.9
"07/12/10","23:40:40",24.78,8.05,42,6.0,0.160,97.1
"07/12/10","23:44:40",24.76,8.09,42,6.0,0.160,97.5
"07/12/10","23:48:40",24.74,8.05,41,6.0,0.160,97.0
"07/12/10","23:52:40",24.73,7.92,41,6.0,0.160,95.4
"07/12/10","23:56:40",24.72,8.08,42,6.0,0.160,97.3
"07/13/10","00:00:40",24.70,8.10,42,6.0,0.160,97.5
"07/13/10","00:04:40",24.68,8.05,42,6.0,0.160,96.8
"07/13/10","00:08:40",24.67,8.12,42,6.0,0.160,97.7
"07/13/10","00:12:40",24.65,8.05,41,6.0,0.160,96.8
"07/13/10","00:16:40",24.64,7.44,41,6.0,0.160,89.4
"07/13/10","00:20:40",24.62,8.09,42,6.0,0.160,97.2
"07/13/10","00:24:40",24.60,8.12,42,6.0,0.160,97.5
"07/13/10","00:28:40",24.59,8.13,42,6.0,0.160,97.7
"07/13/10","00:32:40",24.57,8.09,42,6.0,0.160,97.2
"07/13/10","00:36:40",24.55,8.05,42,6.0,0.159,96.6
"07/13/10","00:40:40",24.53,8.06,42,6.0,0.159,96.7
"07/13/10","00:44:40",24.52,8.05,42,6.0,0.159,96.5
"07/13/10","00:48:40",24.51,8.03,42,6.0,0.159,96.4
"07/13/10","00:52:40",24.50,8.03,42,6.0,0.159,96.4
"07/13/10","00:56:40",24.49,7.99,42,6.0,0.159,95.8
"07/13/10","01:00:40",24.45,8.01,41,6.0,0.159,96.0
"07/13/10","01:04:40",24.44,8.00,41,6.0,0.159,95.8
"07/13/10","01:08:40",24.44,8.03,42,6.0,0.159,96.2
"07/13/10","01:12:40",24.43,7.97,41,6.0,0.159,95.5
"07/13/10","01:16:40",24.41,8.03,42,6.0,0.159,96.2
"07/13/10","01:20:40",24.41,7.96,41,6.0,0.159,95.3
"07/13/10","01:24:40",24.40,8.00,42,6.0,0.159,95.8
"07/13/10","01:28:40",24.38,7.90,41,6.0,0.159,94.6
"07/13/10","01:32:40",24.36,7.98,41,6.0,0.159,95.5
"07/13/10","01:36:40",24.31,7.97,41,6.0,0.159,95.3
"07/13/10","01:40:40",24.35,8.02,41,6.0,0.159,95.9
"07/13/10","01:44:40",24.34,7.94,41,6.0,0.159,94.9
"07/13/10","01:48:40",24.33,7.95,41,6.0,0.159,95.1
"07/13/10","01:52:40",24.29,7.93,41,6.0,0.159,94.8
"07/13/10","01:56:40",24.31,7.84,41,6.0,0.159,93.7
"07/13/10","02:00:40",24.28,7.91,41,6.0,0.159,94.4
"07/13/10","02:04:40",24.26,7.99,41,6.0,0.159,95.4
"07/13/10","02:08:40",24.27,7.96,42,6.0,0.159,95.0
"07/13/10","02:12:40",24.26,7.89,41,6.0,0.159,94.2
"07/13/10","02:16:40",24.25,7.90,41,6.0,0.159,94.3
"07/13/10","02:20:40",24.22,7.93,41,6.0,0.158,94.6
"07/13/10","02:24:40",24.22,7.92,42,6.0,0.159,94.5
"07/13/10","02:28:40",24.20,7.88,41,6.0,0.158,94.0
"07/13/10","02:32:40",24.20,7.82,41,6.0,0.158,93.3
"07/13/10","02:36:40",24.20,7.76,41,6.0,0.158,92.5
"07/13/10","02:40:40",24.19,7.60,41,6.0,0.158,90.6
"07/13/10","02:44:40",24.17,7.65,41,6.0,0.158,91.2
"07/13/10","02:48:40",24.16,7.90,41,6.0,0.158,94.1
"07/13/10","02:52:40",24.15,7.90,41,6.0,0.158,94.2
"07/13/10","02:56:40",24.13,7.87,41,6.0,0.158,93.7
"07/13/10","03:00:40",24.12,7.80,41,6.0,0.158,92.9
"07/13/10","03:04:40",24.10,7.85,41,6.0,0.158,93.4
"07/13/10","03:08:40",24.09,7.87,42,6.0,0.158,93.7
"07/13/10","03:12:40",24.07,7.91,41,6.0,0.158,94.2
"07/13/10","03:16:40",24.07,7.91,41,6.0,0.158,94.1
"07/13/10","03:20:40",24.05,7.93,41,6.0,0.158,94.3
"07/13/10","03:24:40",24.05,7.90,41,6.0,0.158,94.0
"07/13/10","03:28:40",24.04,7.88,41,6.0,0.158,93.8
"07/13/10","03:32:40",24.04,7.87,41,6.0,0.158,93.6
"07/13/10","03:36:40",24.03,7.90,41,6.0,0.158,93.9
"07/13/10","03:40:40",24.02,7.90,41,6.0,0.158,93.9
"07/13/10","03:44:40",24.01,7.87,41,6.0,0.158,93.6
"07/13/10","03:48:40",23.99,7.84,41,6.0,0.158,93.1
"07/13/10","03:52:40",23.99,7.81,41,6.0,0.158,92.8
"07/13/10","03:56:40",23.98,7.83,41,6.0,0.158,93.0
"07/13/10","04:00:40",23.98,7.85,41,6.0,0.158,93.2
"07/13/10","04:04:40",23.97,7.80,41,6.0,0.158,92.6
"07/13/10","04:08:40",23.95,7.83,41,6.0,0.158,93.0
"07/13/10","04:12:40",23.93,7.80,41,5.9,0.158,92.6
"07/13/10","04:16:40",23.94,7.85,41,6.0,0.158,93.2
"07/13/10","04:20:40",23.91,7.82,41,6.0,0.158,92.7
"07/13/10","04:24:40",23.91,7.82,41,6.0,0.158,92.8
"07/13/10","04:28:40",23.89,7.48,41,5.9,0.158,88.7
"07/13/10","04:32:40",23.89,7.74,41,6.0,0.158,91.8
"07/13/10","04:36:40",23.89,7.62,41,5.9,0.158,90.3
"07/13/10","04:40:40",23.89,7.71,41,6.0,0.158,91.4
"07/13/10","04:44:40",23.87,7.80,41,6.0,0.157,92.4
"07/13/10","04:48:40",23.86,7.78,41,5.9,0.157,92.2
"07/13/10","04:52:40",23.84,7.80,41,5.9,0.157,92.4
"07/13/10","04:56:40",23.85,7.71,41,5.9,0.157,91.3
"07/13/10","05:00:40",23.84,7.71,41,5.9,0.157,91.4
"07/13/10","05:04:40",23.82,7.72,41,5.9,0.157,91.4
"07/13/10","05:08:40",23.82,7.68,41,5.9,0.157,91.0
"07/13/10","05:12:40",23.79,7.75,41,5.9,0.157,91.8
"07/13/10","05:16:40",23.79,7.77,41,5.9,0.157,92.0
"07/13/10","05:20:40",23.79,7.74,41,5.9,0.157,91.6
"07/13/10","05:24:40",23.76,7.80,41,5.9,0.157,92.2
"07/13/10","05:28:40",23.75,7.73,41,5.9,0.157,91.4
"07/13/10","05:32:40",23.76,7.74,41,5.9,0.157,91.5
"07/13/10","05:36:40",23.75,7.63,41,5.9,0.157,90.2
"07/13/10","05:40:40",23.74,7.74,41,5.9,0.157,91.6
"07/13/10","05:44:40",23.72,7.76,41,5.9,0.157,91.7
"07/13/10","05:48:40",23.73,7.75,41,5.9,0.157,91.6
"07/13/10","05:52:40",23.72,7.74,41,5.9,0.157,91.5
"07/13/10","05:56:40",23.70,7.73,41,5.9,0.157,91.4
"07/13/10","06:00:40",23.69,7.74,41,5.9,0.157,91.5
"07/13/10","06:04:40",23.69,7.72,41,5.9,0.157,91.2
"07/13/10","06:08:40",23.69,7.67,41,5.9,0.157,90.6
"07/13/10","06:12:40",23.69,7.60,41,5.9,0.157,89.8
"07/13/10","06:16:40",23.68,7.67,41,5.9,0.157,90.6
"07/13/10","06:20:40",23.66,7.70,41,5.9,0.157,90.9
"07/13/10","06:24:40",23.65,7.68,41,5.9,0.157,90.7
"07/13/10","06:28:40",23.65,7.64,41,5.9,0.157,90.2
"07/13/10","06:32:40",23.64,7.68,41,5.9,0.157,90.7
"07/13/10","06:36:40",23.62,7.68,41,5.9,0.157,90.7
"07/13/10","06:40:40",23.62,7.71,41,5.9,0.157,90.9
"07/13/10","06:44:40",23.61,7.71,41,5.9,0.157,90.9
"07/13/10","06:48:40",23.61,7.68,41,5.9,0.157,90.7
"07/13/10","06:52:40",23.62,7.69,41,5.9,0.157,90.7
"07/13/10","06:56:40",23.61,7.68,41,5.9,0.157,90.6
"07/13/10","07:00:40",23.61,7.70,41,5.9,0.157,90.8
"07/13/10","07:04:40",23.60,7.75,41,5.9,0.157,91.4
"07/13/10","07:08:40",23.60,7.73,41,5.9,0.157,91.1
"07/13/10","07:12:40",23.60,7.71,41,5.9,0.157,90.9
"07/13/10","07:16:40",23.59,7.74,41,5.9,0.157,91.2
"07/13/10","07:20:40",23.59,7.70,41,5.9,0.157,90.8
"07/13/10","07:24:40",23.59,7.73,41,5.9,0.157,91.1
"07/13/10","07:28:40",23.60,7.75,41,5.9,0.157,91.4
"07/13/10","07:32:40",23.59,7.74,41,5.9,0.157,91.3
"07/13/10","07:36:40",23.60,7.76,41,5.9,0.157,91.5
"07/13/10","07:40:40",23.59,7.74,41,5.9,0.157,91.3
"07/13/10","07:44:40",23.59,7.71,41,5.9,0.157,90.9
"07/13/10","07:48:40",23.61,7.75,41,5.9,0.157,91.4
"07/13/10","07:52:40",23.61,7.73,41,5.9,0.157,91.2
"07/13/10","07:56:40",23.62,7.74,41,5.9,0.157,91.3
"07/13/10","08:00:40",23.61,7.73,41,5.9,0.157,91.1
"07/13/10","08:04:40",23.61,7.80,41,5.9,0.157,92.1
"07/13/10","08:08:40",23.61,7.79,41,5.9,0.157,91.8
"07/13/10","08:12:40",23.61,8.09,41,5.9,0.157,95.4
"07/13/10","08:16:40",23.62,7.83,41,5.9,0.157,92.4
"07/13/10","08:20:40",23.62,7.78,41,5.9,0.157,91.9
"07/13/10","08:24:40",23.62,7.95,41,5.9,0.157,93.8
"07/13/10","08:28:40",23.63,7.87,41,5.9,0.157,92.9
"07/13/10","08:32:40",23.62,7.83,41,5.9,0.157,92.3
"07/13/10","08:36:40",23.62,7.79,41,5.9,0.157,91.9
"07/13/10","08:40:40",23.62,7.78,41,5.9,0.157,91.8
"07/13/10","08:44:40",23.62,7.80,41,5.9,0.157,92.0
"07/13/10","08:48:40",23.63,7.85,41,5.9,0.157,92.7
"07/13/10","08:52:40",23.61,7.82,41,5.9,0.157,92.2
"07/13/10","08:56:40",23.62,7.81,41,5.9,0.157,92.1
"07/13/10","09:00:40",23.63,7.80,41,5.9,0.157,92.0
"07/13/10","09:04:40",23.64,7.78,41,5.9,0.157,91.8
"07/13/10","09:08:40",23.64,7.77,41,5.9,0.157,91.7
"07/13/10","09:12:40",23.64,7.86,41,5.9,0.157,92.8
"07/13/10","09:16:40",23.65,7.85,41,5.9,0.157,92.7
"07/13/10","09:20:40",23.67,7.84,41,5.9,0.157,92.6
"07/13/10","09:24:40",23.67,7.86,41,5.9,0.157,92.9
"07/13/10","09:28:40",23.67,7.86,41,5.9,0.157,92.9
"07/13/10","09:32:40",23.68,7.88,41,5.9,0.157,93.1
"07/13/10","09:36:40",23.69,7.87,41,5.9,0.157,93.0
"07/13/10","09:40:40",23.71,7.86,41,5.9,0.157,92.9
"07/13/10","09:44:40",23.72,7.89,41,5.9,0.157,93.3
"07/13/10","09:48:40",23.73,7.89,41,5.9,0.157,93.3
"07/13/10","09:52:40",23.76,7.91,41,5.9,0.157,93.6
"07/13/10","09:56:40",23.78,7.89,41,5.9,0.157,93.4
"07/13/10","10:00:40",23.81,7.91,41,5.9,0.157,93.7
"07/13/10","10:04:40",23.82,7.93,41,5.9,0.157,93.9
"07/13/10","10:08:40",23.86,7.92,41,5.9,0.158,93.8
"07/13/10","10:12:40",23.89,7.89,41,5.9,0.158,93.6
"07/13/10","10:16:40",23.90,7.90,41,5.9,0.158,93.7
"07/13/10","10:20:40",23.92,7.92,41,5.9,0.158,94.0
"07/13/10","10:24:40",23.93,7.92,41,5.9,0.158,94.0
"07/13/10","10:28:40",23.93,7.90,41,5.9,0.158,93.8
"07/13/10","10:32:40",23.95,7.88,41,5.9,0.158,93.5
"07/13/10","10:36:40",23.97,7.90,41,5.9,0.158,93.8
"07/13/10","10:40:40",23.98,7.91,41,5.9,0.158,94.0
"07/13/10","10:44:40",24.00,7.89,41,5.9,0.158,93.8
"07/13/10","10:48:40",24.02,7.91,41,5.9,0.158,94.0
"07/13/10","10:52:40",24.06,7.96,41,5.9,0.158,94.7
"07/13/10","10:56:40",24.08,7.94,41,5.9,0.158,94.5
"07/13/10","11:00:40",24.11,7.90,41,5.9,0.159,94.0
"07/13/10","11:04:40",24.12,7.96,41,5.9,0.159,94.8
"07/13/10","11:08:40",24.16,7.96,41,5.9,0.159,94.9
"07/13/10","11:12:40",24.19,7.96,41,5.9,0.159,95.0
"07/13/10","11:16:40",24.21,8.04,41,5.9,0.159,95.9
"07/13/10","11:20:40",24.22,7.94,41,5.9,0.159,94.7
"07/13/10","11:24:40",24.26,8.03,41,5.9,0.159,95.9
"07/13/10","11:28:40",24.26,8.01,41,5.9,0.159,95.6
"07/13/10","11:32:40",24.25,8.14,42,5.9,0.159,97.2
"07/13/10","11:36:40",24.31,8.36,42,5.9,0.158,99.9
"07/13/10","11:40:40",24.33,8.30,42,5.9,0.158,99.3
"07/13/10","11:44:40",24.34,8.54,42,5.9,0.158,102.1
"07/13/10","11:48:40",24.38,8.68,42,5.9,0.158,103.9
"07/13/10","11:52:40",24.40,8.59,42,5.9,0.158,102.8
"07/13/10","11:56:40",24.44,8.48,42,5.9,0.159,101.6
"07/13/10","12:00:40",24.49,8.52,42,5.9,0.159,102.2
"07/13/10","12:04:40",24.61,8.24,42,5.9,0.160,99.0
"07/13/10","12:08:40",24.52,8.40,42,5.9,0.159,100.8
"07/13/10","12:12:40",24.64,8.40,42,5.9,0.160,101.0
"07/13/10","12:16:40",24.69,8.50,42,5.9,0.160,102.3
"07/13/10","12:20:40",24.48,8.41,42,5.9,0.159,100.8
"07/13/10","12:24:40",24.33,8.14,42,5.9,0.159,97.3
"07/13/10","12:28:40",24.34,8.12,42,5.9,0.159,97.1
"07/13/10","12:32:40",24.31,8.13,42,5.9,0.159,97.2
"07/13/10","12:36:40",24.37,8.06,42,5.9,0.159,96.5
"07/13/10","12:40:40",24.38,7.99,41,5.9,0.159,95.7
"07/13/10","12:44:40",24.42,7.97,41,5.9,0.160,95.5
"07/13/10","12:48:40",24.50,8.07,42,5.9,0.160,96.8
"07/13/10","12:52:40",24.56,8.02,42,5.9,0.160,96.3
"07/13/10","12:56:40",24.66,8.30,42,5.9,0.160,99.8
"07/13/10","13:00:40",24.60,8.11,42,5.9,0.160,97.5
"07/13/10","13:04:40",24.49,8.12,42,5.9,0.160,97.4
"07/13/10","13:08:40",24.53,8.01,41,5.9,0.160,96.1
"07/13/10","13:12:40",24.51,7.90,41,5.9,0.160,94.7
"07/13/10","13:16:40",24.59,8.01,42,5.9,0.160,96.2
"07/13/10","13:20:40",24.70,8.17,42,5.9,0.160,98.4
"07/13/10","13:24:40",24.78,8.26,42,5.9,0.160,99.5
"07/13/10","13:28:40",24.59,8.02,42,5.9,0.160,96.4
"07/13/10","13:32:40",24.56,8.01,41,5.9,0.160,96.2
"07/13/10","13:36:40",24.58,8.09,42,5.9,0.160,97.2
"07/13/10","13:40:40",24.57,8.12,42,5.9,0.160,97.6
"07/13/10","13:44:40",24.55,8.09,42,5.9,0.160,97.1
"07/13/10","13:48:40",24.59,8.13,42,5.9,0.160,97.6
"07/13/10","13:52:40",24.61,8.13,42,5.9,0.160,97.8
"07/13/10","13:56:40",24.66,8.19,41,5.9,0.160,98.6
