"Date","Time","Temp","SpCond","DO Conc","DO Charge","DO%","Battery","Cond"
"M/D/Y","hh:mm:ss","C","mS/cm","mg/L","","%","V","mS/cm"
"06/02/10","12:00:40",22.91,0.195,8.62,39,100.3,5.7,0.187
"06/02/10","12:04:40",22.93,0.195,8.64,39,100.6,5.7,0.188
"06/02/10","12:08:40",22.94,0.195,8.63,40,100.5,5.7,0.188
"06/02/10","12:12:40",22.95,0.195,8.68,39,101.1,5.7,0.188
"06/02/10","12:16:40",22.97,0.195,8.65,39,100.9,5.7,0.188
"06/02/10","12:20:40",22.99,0.195,8.68,39,101.2,5.7,0.188
"06/02/10","12:24:40",23.02,0.195,8.67,39,101.2,5.7,0.188
"06/02/10","12:28:40",23.03,0.195,8.71,40,101.6,5.7,0.188
"06/02/10","12:32:40",23.04,0.195,8.70,39,101.6,5.7,0.188
"06/02/10","12:36:40",23.03,0.195,8.69,39,101.4,5.7,0.188
"06/02/10","12:40:40",23.04,0.195,8.70,39,101.5,5.7,0.188
"06/02/10","12:44:40",23.04,0.195,8.70,40,101.5,5.7,0.188
"06/02/10","12:48:40",23.04,0.195,8.73,39,101.9,5.7,0.188
"06/02/10","12:52:40",23.04,0.195,8.75,40,102.1,5.7,0.188
"06/02/10","12:56:40",23.05,0.195,8.72,39,101.8,5.7,0.188
"06/02/10","13:00:40",23.05,0.195,8.75,40,102.1,5.7,0.188
"06/02/10","13:04:40",23.08,0.195,8.78,39,102.5,5.7,0.188
"06/02/10","13:08:40",23.10,0.195,8.84,40,103.3,5.7,0.188
"06/02/10","13:12:40",23.14,0.195,8.82,40,103.1,5.7,0.188
"06/02/10","13:16:40",23.15,0.195,8.78,40,102.7,5.7,0.188
"06/02/10","13:20:40",23.14,0.195,8.78,39,102.7,5.7,0.188
"06/02/10","13:24:40",23.16,0.195,8.77,40,102.6,5.7,0.189
"06/02/10","13:28:40",23.14,0.195,8.76,40,102.4,5.7,0.188
"06/02/10","13:32:40",23.14,0.195,8.80,40,102.9,5.7,0.188
"06/02/10","13:36:40",23.14,0.195,8.79,40,102.7,5.7,0.188
"06/02/10","13:40:40",23.17,0.195,8.79,40,102.9,5.7,0.188
"06/02/10","13:44:40",23.18,0.195,8.79,39,102.8,5.7,0.188
"06/02/10","13:48:40",23.18,0.195,8.83,40,103.3,5.7,0.188
"06/02/10","13:52:40",23.15,0.195,8.83,40,103.3,5.7,0.188
"06/02/10","13:56:40",23.15,0.195,8.85,40,103.5,5.7,0.188
"06/02/10","14:00:40",23.12,0.195,8.86,40,103.6,5.7,0.188
"06/02/10","14:04:40",23.16,0.195,8.84,40,103.4,5.7,0.188
"06/02/10","14:08:40",23.18,0.195,8.85,40,103.5,5.7,0.188
"06/02/10","14:12:40",23.18,0.195,8.86,40,103.6,5.7,0.188
"06/02/10","14:16:40",23.15,0.195,8.88,40,103.8,5.7,0.188
"06/02/10","14:20:40",23.17,0.195,8.85,40,103.5,5.7,0.188
"06/02/10","14:24:40",23.19,0.195,8.85,40,103.5,5.7,0.188
"06/02/10","14:28:40",23.23,0.195,8.83,40,103.4,5.7,0.189
"06/02/10","14:32:40",23.24,0.195,8.90,40,104.2,5.7,0.189
"06/02/10","14:36:40",23.25,0.195,8.96,40,105.0,5.7,0.189
"06/02/10","14:40:40",23.24,0.195,8.94,40,104.7,5.7,0.189
"06/02/10","14:44:40",23.25,0.195,8.93,40,104.7,5.7,0.189
"06/02/10","14:48:40",23.26,0.195,8.97,40,105.1,5.7,0.189
"06/02/10","14:52:40",23.25,0.195,8.95,40,104.8,5.7,0.189
"06/02/10","14:56:40",23.25,0.195,8.97,40,105.1,5.7,0.189
"06/02/10","15:00:40",23.24,0.195,8.94,40,104.8,5.7,0.189
"06/02/10","15:04:40",23.25,0.195,8.96,40,105.0,5.7,0.189
"06/02/10","15:08:40",23.27,0.195,8.92,40,104.6,5.7,0.189
"06/02/10","15:12:40",23.27,0.195,8.95,40,104.9,5.7,0.189
"06/02/10","15:16:40",23.28,0.195,8.93,40,104.7,5.7,0.189
"06/02/10","15:20:40",23.26,0.195,8.94,40,104.7,5.7,0.189
"06/02/10","15:24:40",23.27,0.195,8.97,40,105.1,5.7,0.189
"06/02/10","15:28:40",23.29,0.195,8.96,40,105.1,5.7,0.189
"06/02/10","15:32:40",23.29,0.195,8.96,40,105.1,5.7,0.189
"06/02/10","15:36:40",23.30,0.195,8.98,40,105.3,5.7,0.189
"06/02/10","15:40:40",23.30,0.195,8.95,40,105.0,5.7,0.189
"06/02/10","15:44:40",23.29,0.195,8.95,40,104.9,5.7,0.189
"06/02/10","15:48:40",23.32,0.195,8.92,40,104.6,5.7,0.189
"06/02/10","15:52:40",23.35,0.195,8.95,40,105.1,5.7,0.189
"06/02/10","15:56:40",23.32,0.195,9.00,40,105.6,5.7,0.189
"06/02/10","16:00:40",23.33,0.195,8.98,40,105.4,5.7,0.189
"06/02/10","16:04:40",23.34,0.195,9.01,40,105.7,5.7,0.189
"06/02/10","16:08:40",23.34,0.195,9.04,40,106.1,5.7,0.189
"06/02/10","16:12:40",23.31,0.195,9.09,40,106.6,5.7,0.189
"06/02/10","16:16:40",23.31,0.195,9.06,40,106.3,5.7,0.189
"06/02/10","16:20:40",23.31,0.195,9.08,40,106.5,5.7,0.189
"06/02/10","16:24:40",23.29,0.195,9.08,40,106.5,5.7,0.189
"06/02/10","16:28:40",23.32,0.195,9.07,40,106.4,5.7,0.189
"06/02/10","16:32:40",23.30,0.195,9.08,40,106.5,5.7,0.189
"06/02/10","16:36:40",23.31,0.195,9.12,40,107.0,5.7,0.189
"06/02/10","16:40:40",23.31,0.195,9.12,40,107.0,5.7,0.189
"06/02/10","16:44:40",23.32,0.195,9.13,40,107.2,5.7,0.189
"06/02/10","16:48:40",23.32,0.195,9.15,40,107.3,5.7,0.189
"06/02/10","16:52:40",23.31,0.195,9.14,40,107.2,5.7,0.189
"06/02/10","16:56:40",23.32,0.195,9.16,40,107.4,5.7,0.189
"06/02/10","17:00:40",23.32,0.195,9.18,40,107.7,5.7,0.189
"06/02/10","17:04:40",23.31,0.195,9.20,40,107.9,5.7,0.189
"06/02/10","17:08:40",23.31,0.195,9.14,40,107.2,5.7,0.189
"06/02/10","17:12:40",23.28,0.195,9.21,40,107.9,5.7,0.188
"06/02/10","17:16:40",23.29,0.195,9.20,40,107.9,5.7,0.188
"06/02/10","17:20:40",23.28,0.195,9.22,40,108.1,5.7,0.188
"06/02/10","17:24:40",23.27,0.195,9.26,40,108.6,5.7,0.188
"06/02/10","17:28:40",23.27,0.195,9.21,40,107.9,5.7,0.188
"06/02/10","17:32:40",23.27,0.195,9.33,40,109.4,5.7,0.188
"06/02/10","17:36:40",23.28,0.194,9.37,40,109.8,5.7,0.188
"06/02/10","17:40:40",23.27,0.195,9.23,40,108.2,5.7,0.188
"06/02/10","17:44:40",23.28,0.194,9.30,40,109.0,5.7,0.188
"06/02/10","17:48:40",23.28,0.194,9.32,40,109.2,5.7,0.187
"06/02/10","17:52:40",23.29,0.194,9.41,41,110.4,5.7,0.188
"06/02/10","17:56:40",23.29,0.194,9.44,40,110.7,5.7,0.187
"06/02/10","18:00:40",23.27,0.194,9.46,40,110.9,5.7,0.187
"06/02/10","18:04:40",23.27,0.194,9.37,40,109.9,5.7,0.188
"06/02/10","18:08:40",23.26,0.194,9.49,40,111.2,5.7,0.187
"06/02/10","18:12:40",23.25,0.194,9.53,40,111.6,5.7,0.187
"06/02/10","18:16:40",23.24,0.194,9.43,40,110.5,5.7,0.188
"06/02/10","18:20:40",23.24,0.194,9.38,40,109.8,5.7,0.188
"06/02/10","18:24:40",23.21,0.194,9.44,40,110.5,5.7,0.188
"06/02/10","18:28:40",23.21,0.194,9.49,40,111.1,5.7,0.187
"06/02/10","18:32:40",23.21,0.194,9.53,40,111.5,5.7,0.187
"06/02/10","18:36:40",23.21,0.194,9.52,40,111.4,5.7,0.187
"06/02/10","18:40:40",23.20,0.194,9.42,40,110.3,5.7,0.188
"06/02/10","18:44:40",23.19,0.194,9.46,40,110.7,5.7,0.187
"06/02/10","18:48:40",23.18,0.194,9.50,40,111.2,5.7,0.187
"06/02/10","18:52:40",23.18,0.194,9.49,40,111.0,5.7,0.187
"06/02/10","18:56:40",23.16,0.194,9.41,40,110.1,5.7,0.187
"06/02/10","19:00:40",23.14,0.194,9.41,40,110.1,5.7,0.187
"06/02/10","19:04:40",23.13,0.194,9.42,40,110.2,5.7,0.187
"06/02/10","19:08:40",23.11,0.194,9.38,40,109.6,5.7,0.187
"06/02/10","19:12:40",23.11,0.194,9.43,40,110.2,5.7,0.187
"06/02/10","19:16:40",23.10,0.194,9.45,40,110.4,5.7,0.187
"06/02/10","19:20:40",23.09,0.194,9.45,40,110.4,5.7,0.187
"06/02/10","19:24:40",23.08,0.194,9.43,40,110.1,5.7,0.187
"06/02/10","19:28:40",23.06,0.194,9.42,40,110.0,5.7,0.187
"06/02/10","19:32:40",23.06,0.194,9.43,40,110.1,5.7,0.187
"06/02/10","19:36:40",23.06,0.194,9.46,40,110.5,5.7,0.187
"06/02/10","19:40:40",23.03,0.194,9.43,40,110.1,5.7,0.187
"06/02/10","19:44:40",23.03,0.194,9.45,40,110.3,5.7,0.187
"06/02/10","19:48:40",23.03,0.194,9.48,40,110.6,5.7,0.187
"06/02/10","19:52:40",23.02,0.194,9.46,40,110.3,5.7,0.187
"06/02/10","19:56:40",23.00,0.194,9.45,40,110.2,5.7,0.187
"06/02/10","20:00:40",22.97,0.194,9.41,40,109.7,5.7,0.187
"06/02/10","20:04:40",22.99,0.194,9.46,40,110.3,5.6,0.187
"06/02/10","20:08:40",22.94,0.194,9.48,40,110.5,5.7,0.187
"06/02/10","20:12:40",22.94,0.194,9.44,40,110.0,5.7,0.187
"06/02/10","20:16:40",22.94,0.194,9.44,40,109.9,5.6,0.186
"06/02/10","20:20:40",22.93,0.194,9.44,40,110.0,5.7,0.186
"06/02/10","20:24:40",22.90,0.194,9.40,40,109.5,5.7,0.186
"06/02/10","20:28:40",22.91,0.194,9.39,40,109.4,5.7,0.186
"06/02/10","20:32:40",22.90,0.194,9.39,40,109.2,5.7,0.186
"06/02/10","20:36:40",22.88,0.194,9.38,40,109.2,5.7,0.186
"06/02/10","20:40:40",22.88,0.194,9.37,40,109.0,5.6,0.186
"06/02/10","20:44:40",22.87,0.194,9.39,40,109.2,5.6,0.186
"06/02/10","20:48:40",22.85,0.194,9.37,40,109.0,5.6,0.186
"06/02/10","20:52:40",22.84,0.194,9.37,40,109.0,5.7,0.186
"06/02/10","20:56:40",22.84,0.194,9.38,40,109.1,5.6,0.186
"06/02/10","21:00:40",22.83,0.194,9.34,40,108.5,5.7,0.186
"06/02/10","21:04:40",22.83,0.194,9.32,40,108.3,5.7,0.186
"06/02/10","21:08:40",22.80,0.194,9.32,40,108.2,5.6,0.186
"06/02/10","21:12:40",22.80,0.194,9.33,40,108.4,5.7,0.186
"06/02/10","21:16:40",22.79,0.194,9.30,40,108.0,5.6,0.186
"06/02/10","21:20:40",22.79,0.194,9.30,40,108.0,5.6,0.186
"06/02/10","21:24:40",22.77,0.194,9.31,40,108.1,5.6,0.186
"06/02/10","21:28:40",22.77,0.194,9.31,40,108.1,5.7,0.186
"06/02/10","21:32:40",22.76,0.194,9.27,40,107.6,5.6,0.186
"06/02/10","21:36:40",22.74,0.194,9.29,40,107.8,5.6,0.186
"06/02/10","21:40:40",22.72,0.194,9.28,40,107.6,5.7,0.186
"06/02/10","21:44:40",22.71,0.194,9.28,40,107.6,5.6,0.186
"06/02/10","21:48:40",22.72,0.194,9.27,40,107.5,5.6,0.186
"06/02/10","21:52:40",22.70,0.194,9.26,40,107.4,5.6,0.186
"06/02/10","21:56:40",22.70,0.194,9.26,40,107.3,5.7,0.186
"06/02/10","22:00:40",22.68,0.194,9.23,40,107.0,5.6,0.186
"06/02/10","22:04:40",22.65,0.194,9.23,40,106.9,5.6,0.186
"06/02/10","22:08:40",22.66,0.194,9.23,40,106.9,5.6,0.186
"06/02/10","22:12:40",22.66,0.194,9.21,40,106.7,5.6,0.186
"06/02/10","22:16:40",22.65,0.194,9.25,40,107.1,5.6,0.186
"06/02/10","22:20:40",22.64,0.194,9.19,40,106.5,5.6,0.185
"06/02/10","22:24:40",22.63,0.194,9.22,40,106.8,5.6,0.185
"06/02/10","22:28:40",22.62,0.194,9.25,40,107.1,5.6,0.185
"06/02/10","22:32:40",22.61,0.194,9.23,40,106.9,5.6,0.185
"06/02/10","22:36:40",22.60,0.194,9.22,40,106.7,5.6,0.185
"06/02/10","22:40:40",22.59,0.194,9.24,40,107.0,5.6,0.185
"06/02/10","22:44:40",22.54,0.194,9.22,40,106.6,5.6,0.185
"06/02/10","22:48:40",22.54,0.194,9.23,39,106.7,5.6,0.185
"06/02/10","22:52:40",22.55,0.194,9.25,40,107.0,5.6,0.185
"06/02/10","22:56:40",22.53,0.194,9.23,40,106.7,5.6,0.185
"06/02/10","23:00:40",22.53,0.194,9.23,40,106.7,5.6,0.185
"06/02/10","23:04:40",22.52,0.194,9.25,40,106.9,5.6,0.185
"06/02/10","23:08:40",22.50,0.194,9.20,40,106.2,5.6,0.185
"06/02/10","23:12:40",22.49,0.194,9.21,40,106.4,5.6,0.185
"06/02/10","23:16:40",22.47,0.194,9.21,40,106.4,5.6,0.185
"06/02/10","23:20:40",22.47,0.194,9.16,40,105.7,5.6,0.185
"06/02/10","23:24:40",22.46,0.194,9.24,40,106.6,5.6,0.184
"06/02/10","23:28:40",22.45,0.194,9.20,40,106.2,5.6,0.184
"06/02/10","23:32:40",22.43,0.194,9.24,40,106.6,5.6,0.184
"06/02/10","23:36:40",22.42,0.194,9.20,40,106.1,5.6,0.184
"06/02/10","23:40:40",22.40,0.194,9.21,40,106.2,5.6,0.184
"06/02/10","23:44:40",22.39,0.194,9.15,39,105.5,5.6,0.184
"06/02/10","23:48:40",22.38,0.194,9.17,40,105.7,5.6,0.184
"06/02/10","23:52:40",22.36,0.194,9.11,40,105.0,5.6,0.184
"06/02/10","23:56:40",22.36,0.194,9.13,40,105.2,5.6,0.184
"06/03/10","00:00:40",22.34,0.194,9.09,40,104.7,5.6,0.184
"06/03/10","00:04:40",22.34,0.194,9.12,40,105.0,5.6,0.184
"06/03/10","00:08:40",22.33,0.194,9.15,40,105.4,5.6,0.184
"06/03/10","00:12:40",22.33,0.194,9.14,40,105.2,5.6,0.184
"06/03/10","00:16:40",22.30,0.194,9.14,40,105.1,5.6,0.184
"06/03/10","00:20:40",22.30,0.194,9.08,40,104.5,5.6,0.184
"06/03/10","00:24:40",22.29,0.194,9.11,40,104.8,5.6,0.184
"06/03/10","00:28:40",22.28,0.194,9.11,39,104.8,5.6,0.184
"06/03/10","00:32:40",22.26,0.194,9.11,39,104.7,5.6,0.184
"06/03/10","00:36:40",22.24,0.194,9.11,39,104.7,5.6,0.184
"06/03/10","00:40:40",22.23,0.194,9.11,40,104.7,5.6,0.184
"06/03/10","00:44:40",22.21,0.194,9.12,39,104.8,5.6,0.184
"06/03/10","00:48:40",22.22,0.194,9.14,40,105.0,5.6,0.184
"06/03/10","00:52:40",22.21,0.194,9.12,39,104.8,5.6,0.184
"06/03/10","00:56:40",22.20,0.194,9.10,39,104.6,5.6,0.184
"06/03/10","01:00:40",22.18,0.194,9.12,40,104.7,5.6,0.184
"06/03/10","01:04:40",22.17,0.194,9.08,40,104.2,5.6,0.184
"06/03/10","01:08:40",22.16,0.194,9.10,39,104.4,5.6,0.183
"06/03/10","01:12:40",22.16,0.194,9.09,39,104.3,5.6,0.183
"06/03/10","01:16:40",22.13,0.194,9.08,39,104.1,5.6,0.183
"06/03/10","01:20:40",22.10,0.194,9.09,40,104.2,5.6,0.183
"06/03/10","01:24:40",22.11,0.194,9.06,39,103.8,5.6,0.183
"06/03/10","01:28:40",22.10,0.194,9.06,40,103.8,5.6,0.183
"06/03/10","01:32:40",22.09,0.194,9.02,39,103.4,5.6,0.183
"06/03/10","01:36:40",22.08,0.194,9.04,39,103.6,5.6,0.183
"06/03/10","01:40:40",22.07,0.194,9.01,39,103.2,5.6,0.183
"06/03/10","01:44:40",22.06,0.194,9.01,40,103.2,5.6,0.183
"06/03/10","01:48:40",22.05,0.194,9.03,39,103.4,5.6,0.183
"06/03/10","01:52:40",22.03,0.194,9.01,39,103.2,5.6,0.183
"06/03/10","01:56:40",22.02,0.194,9.01,39,103.1,5.6,0.183
"06/03/10","02:00:40",21.99,0.194,9.01,39,103.0,5.6,0.183
"06/03/10","02:04:40",22.00,0.194,9.01,39,103.0,5.6,0.183
"06/03/10","02:08:40",21.99,0.194,9.00,39,103.0,5.6,0.183
"06/03/10","02:12:40",21.98,0.194,8.97,39,102.6,5.6,0.183
"06/03/10","02:16:40",21.97,0.194,9.00,39,102.9,5.6,0.183
"06/03/10","02:20:40",21.96,0.194,8.98,39,102.7,5.6,0.183
"06/03/10","02:24:40",21.94,0.194,9.01,39,102.9,5.6,0.183
"06/03/10","02:28:40",21.94,0.194,9.00,39,102.8,5.6,0.183
"06/03/10","02:32:40",21.93,0.194,8.99,39,102.7,5.6,0.183
"06/03/10","02:36:40",21.92,0.194,8.94,39,102.1,5.6,0.183
"06/03/10","02:40:40",21.91,0.194,8.89,39,101.6,5.6,0.183
"06/03/10","02:44:40",21.88,0.194,8.99,39,102.6,5.6,0.183
"06/03/10","02:48:40",21.88,0.194,8.93,39,101.9,5.6,0.183
"06/03/10","02:52:40",21.87,0.194,8.95,39,102.1,5.6,0.183
"06/03/10","02:56:40",21.86,0.194,8.96,39,102.2,5.6,0.183
"06/03/10","03:00:40",21.85,0.194,8.94,39,102.0,5.6,0.182
"06/03/10","03:04:40",21.84,0.194,8.97,39,102.3,5.6,0.182
"06/03/10","03:08:40",21.82,0.194,8.92,39,101.7,5.6,0.182
"06/03/10","03:12:40",21.81,0.194,8.94,39,102.0,5.6,0.182
"06/03/10","03:16:40",21.80,0.194,8.91,39,101.6,5.6,0.182
"06/03/10","03:20:40",21.79,0.194,8.96,39,102.1,5.6,0.182
"06/03/10","03:24:40",21.78,0.194,8.97,39,102.1,5.6,0.182
"06/03/10","03:28:40",21.75,0.194,8.93,39,101.7,5.6,0.182
"06/03/10","03:32:40",21.74,0.194,8.92,39,101.5,5.6,0.182
"06/03/10","03:36:40",21.73,0.194,8.94,39,101.8,5.6,0.182
"06/03/10","03:40:40",21.72,0.194,8.96,39,102.0,5.6,0.182
"06/03/10","03:44:40",21.72,0.194,8.93,39,101.6,5.6,0.182
"06/03/10","03:48:40",21.70,0.194,8.93,39,101.6,5.6,0.182
"06/03/10","03:52:40",21.69,0.194,8.92,39,101.5,5.6,0.182
"06/03/10","03:56:40",21.68,0.194,8.92,39,101.4,5.6,0.182
"06/03/10","04:00:40",21.67,0.194,8.95,39,101.8,5.6,0.182
"06/03/10","04:04:40",21.65,0.194,8.95,39,101.7,5.6,0.182
"06/03/10","04:08:40",21.63,0.194,8.98,39,102.0,5.6,0.182
"06/03/10","04:12:40",21.62,0.194,8.93,39,101.4,5.6,0.182
"06/03/10","04:16:40",21.63,0.194,8.88,39,100.9,5.6,0.182
"06/03/10","04:20:40",21.60,0.194,8.89,39,100.9,5.6,0.181
"06/03/10","04:24:40",21.60,0.194,8.91,39,101.1,5.6,0.181
"06/03/10","04:28:40",21.61,0.194,8.87,39,100.7,5.6,0.182
"06/03/10","04:32:40",21.59,0.194,8.92,39,101.2,5.6,0.182
"06/03/10","04:36:40",21.57,0.194,8.88,39,100.8,5.6,0.181
"06/03/10","04:40:40",21.56,0.194,8.95,39,101.5,5.6,0.181
"06/03/10","04:44:40",21.56,0.194,8.94,39,101.4,5.6,0.181
"06/03/10","04:48:40",21.56,0.194,8.93,39,101.3,5.6,0.181
"06/03/10","04:52:40",21.55,0.194,8.94,39,101.4,5.6,0.181
"06/03/10","04:56:40",21.54,0.194,8.94,39,101.4,5.6,0.181
"06/03/10","05:00:40",21.50,0.194,8.95,39,101.4,5.6,0.181
"06/03/10","05:04:40",21.52,0.194,8.97,39,101.7,5.6,0.181
"06/03/10","05:08:40",21.51,0.194,8.99,39,101.9,5.6,0.181
"06/03/10","05:12:40",21.49,0.194,8.98,39,101.7,5.6,0.181
"06/03/10","05:16:40",21.48,0.194,8.99,39,101.9,5.6,0.181
"06/03/10","05:20:40",21.48,0.194,8.97,39,101.5,5.6,0.181
"06/03/10","05:24:40",21.47,0.194,8.98,39,101.7,5.6,0.181
"06/03/10","05:28:40",21.45,0.194,9.01,39,102.0,5.6,0.181
"06/03/10","05:32:40",21.44,0.194,9.04,39,102.3,5.6,0.181
"06/03/10","05:36:40",21.43,0.194,8.98,39,101.7,5.6,0.181
"06/03/10","05:40:40",21.42,0.194,8.99,39,101.7,5.6,0.181
"06/03/10","05:44:40",21.40,0.194,9.00,39,101.8,5.6,0.181
"06/03/10","05:48:40",21.39,0.194,8.94,39,101.0,5.6,0.181
"06/03/10","05:52:40",21.37,0.194,8.92,39,100.9,5.6,0.181
"06/03/10","05:56:40",21.38,0.194,8.91,39,100.8,5.6,0.181
"06/03/10","06:00:40",21.36,0.194,8.93,39,100.9,5.6,0.181
"06/03/10","06:04:40",21.35,0.194,8.99,39,101.6,5.6,0.180
"06/03/10","06:08:40",21.34,0.194,8.97,39,101.4,5.6,0.180
"06/03/10","06:12:40",21.32,0.194,9.00,39,101.6,5.6,0.180
"06/03/10","06:16:40",21.32,0.194,8.96,39,101.2,5.6,0.180
"06/03/10","06:20:40",21.32,0.194,9.01,39,101.7,5.6,0.180
"06/03/10","06:24:40",21.29,0.194,9.09,39,102.6,5.6,0.180
"06/03/10","06:28:40",21.31,0.194,9.08,39,102.5,5.6,0.180
"06/03/10","06:32:40",21.28,0.194,9.09,39,102.5,5.6,0.180
"06/03/10","06:36:40",21.29,0.194,9.10,39,102.7,5.6,0.180
"06/03/10","06:40:40",21.30,0.194,9.07,39,102.3,5.6,0.180
"06/03/10","06:44:40",21.30,0.194,9.12,39,102.9,5.6,0.180
"06/03/10","06:48:40",21.29,0.194,9.11,39,102.8,5.6,0.180
"06/03/10","06:52:40",21.28,0.194,9.13,39,103.0,5.6,0.180
"06/03/10","06:56:40",21.28,0.194,9.12,39,102.9,5.6,0.180
"06/03/10","07:00:40",21.28,0.194,9.15,39,103.3,5.6,0.180
"06/03/10","07:04:40",21.26,0.194,9.33,39,105.2,5.6,0.180
"06/03/10","07:08:40",21.25,0.194,9.34,39,105.3,5.6,0.180
"06/03/10","07:12:40",21.26,0.193,9.31,39,105.0,5.6,0.180
"06/03/10","07:16:40",21.25,0.193,9.35,39,105.5,5.6,0.180
"06/03/10","07:20:40",21.24,0.194,9.14,39,103.1,5.6,0.180
"06/03/10","07:24:40",21.24,0.194,9.12,39,102.8,5.6,0.180
"06/03/10","07:28:40",21.24,0.194,9.37,39,105.6,5.6,0.180
"06/03/10","07:32:40",21.24,0.193,9.40,39,106.0,5.6,0.180
"06/03/10","07:36:40",21.24,0.193,9.49,39,107.0,5.6,0.180
"06/03/10","07:40:40",21.25,0.193,9.67,40,109.0,5.6,0.179
"06/03/10","07:44:40",21.25,0.193,9.44,39,106.5,5.6,0.179
"06/03/10","07:48:40",21.25,0.193,9.38,39,105.8,5.6,0.179
"06/03/10","07:52:40",21.24,0.194,9.24,39,104.2,5.6,0.180
"06/03/10","07:56:40",21.24,0.194,9.04,39,101.9,5.6,0.180
"06/03/10","08:00:40",21.22,0.194,8.90,39,100.3,5.6,0.180
"06/03/10","08:04:40",21.23,0.194,8.91,39,100.4,5.6,0.180
"06/03/10","08:08:40",21.23,0.194,8.87,39,100.0,5.6,0.180
"06/03/10","08:12:40",21.23,0.194,8.92,39,100.6,5.6,0.180
"06/03/10","08:16:40",21.22,0.194,8.86,39,99.9,5.6,0.180
"06/03/10","08:20:40",21.23,0.194,8.88,39,100.1,5.6,0.180
"06/03/10","08:24:40",21.22,0.194,8.85,39,99.7,5.6,0.180
"06/03/10","08:28:40",21.23,0.194,8.85,39,99.8,5.6,0.180
"06/03/10","08:32:40",21.24,0.194,8.84,39,99.7,5.6,0.180
"06/03/10","08:36:40",21.22,0.194,8.87,39,100.0,5.6,0.180
"06/03/10","08:40:40",21.24,0.194,8.84,39,99.7,5.6,0.180
"06/03/10","08:44:40",21.24,0.194,8.86,39,99.8,5.6,0.180
"06/03/10","08:48:40",21.24,0.194,8.87,39,100.0,5.6,0.180
"06/03/10","08:52:40",21.24,0.194,8.91,39,100.5,5.6,0.180
"06/03/10","08:56:40",21.25,0.194,8.89,39,100.2,5.6,0.180
"06/03/10","09:00:40",21.27,0.194,8.90,39,100.4,5.6,0.180
"06/03/10","09:04:40",21.28,0.194,8.90,39,100.4,5.6,0.180
"06/03/10","09:08:40",21.31,0.194,8.94,39,100.9,5.6,0.181
"06/03/10","09:12:40",21.33,0.194,8.98,39,101.5,5.6,0.181
"06/03/10","09:16:40",21.35,0.194,8.97,38,101.4,5.6,0.181
"06/03/10","09:20:40",21.35,0.194,8.97,39,101.4,5.6,0.181
"06/03/10","09:24:40",21.36,0.194,8.99,39,101.5,5.6,0.181
"06/03/10","09:28:40",21.38,0.194,8.99,39,101.6,5.6,0.181
"06/03/10","09:32:40",21.39,0.194,8.98,39,101.6,5.6,0.181
"06/03/10","09:36:40",21.40,0.194,9.02,39,102.1,5.6,0.181
"06/03/10","09:40:40",21.42,0.194,8.94,39,101.2,5.6,0.181
"06/03/10","09:44:40",21.43,0.194,8.95,39,101.3,5.6,0.181
"06/03/10","09:48:40",21.44,0.194,9.03,39,102.3,5.6,0.181
"06/03/10","09:52:40",21.46,0.194,9.01,39,102.0,5.6,0.181
"06/03/10","09:56:40",21.48,0.194,9.05,39,102.5,5.6,0.181
"06/03/10","10:00:40",21.49,0.194,9.04,39,102.4,5.6,0.181
"06/03/10","10:04:40",21.52,0.194,9.07,39,102.8,5.6,0.181
"06/03/10","10:08:40",21.53,0.194,9.05,39,102.6,5.6,0.181
"06/03/10","10:12:40",21.52,0.194,9.06,39,102.7,5.6,0.181
"06/03/10","10:16:40",21.53,0.194,9.06,39,102.7,5.6,0.181
"06/03/10","10:20:40",21.53,0.194,9.06,39,102.7,5.6,0.181
"06/03/10","10:24:40",21.54,0.194,9.04,39,102.5,5.6,0.181
"06/03/10","10:28:40",21.53,0.194,9.04,39,102.4,5.6,0.181
"06/03/10","10:32:40",21.55,0.194,9.04,39,102.5,5.6,0.181
"06/03/10","10:36:40",21.57,0.194,9.08,39,103.0,5.6,0.181
"06/03/10","10:40:40",21.57,0.194,9.10,39,103.3,5.6,0.181
"06/03/10","10:44:40",21.62,0.194,9.09,39,103.3,5.6,0.181
"06/03/10","10:48:40",21.62,0.194,9.08,39,103.1,5.6,0.182
"06/03/10","10:52:40",21.62,0.194,9.09,39,103.3,5.6,0.182
"06/03/10","10:56:40",21.64,0.194,9.08,39,103.1,5.6,0.182
"06/03/10","11:00:40",21.66,0.194,9.07,39,103.1,5.6,0.182
"06/03/10","11:04:40",21.68,0.194,9.11,39,103.6,5.6,0.182
"06/03/10","11:08:40",21.72,0.194,9.12,39,103.8,5.6,0.182
"06/03/10","11:12:40",21.75,0.194,9.09,40,103.5,5.6,0.182
"06/03/10","11:16:40",21.79,0.194,9.11,39,103.8,5.6,0.182
"06/03/10","11:20:40",21.79,0.194,9.13,39,104.0,5.6,0.182
"06/03/10","11:24:40",21.79,0.194,9.13,39,104.1,5.6,0.182
"06/03/10","11:28:40",21.81,0.194,9.12,39,104.0,5.6,0.182
"06/03/10","11:32:40",21.82,0.194,9.16,39,104.4,5.6,0.182
"06/03/10","11:36:40",21.88,0.194,9.17,39,104.6,5.6,0.183
"06/03/10","11:40:40",21.94,0.194,9.15,39,104.5,5.6,0.183
