Date,Time,Temp,Battery,DO Conc,DO%
M/D/Y,hh:mm:ss,C,V,mg/L,%
08/21/09,1:30,11.88,5.5,17.65,163.5
08/21/09,1:40,11.89,5.5,17.79,164.8
08/21/09,1:50,11.71,5.5,18.08,166.8
08/21/09,2:00,11.79,5.5,17.77,164.2
08/21/09,2:10,11.77,5.5,17.23,159.2
08/21/09,2:20,11.73,5.5,17.4,160.6
08/21/09,2:30,11.77,5.5,17.21,159
08/21/09,2:40,11.7,5.5,17.32,159.7
08/21/09,2:50,11.76,5.5,17.59,162.4
08/21/09,3:00,11.73,5.5,17.82,164.5
08/21/09,3:10,11.89,5.5,17.97,166.4
08/21/09,3:20,11.74,5.5,17.93,165.5
08/21/09,3:30,11.95,5.5,17.97,166.6
08/21/09,3:40,11.91,5.5,17.68,163.8
08/21/09,3:50,11.81,5.5,17.28,159.8
08/21/09,4:00,11.74,5.5,16.96,156.5
08/21/09,4:10,11.62,5.5,16.78,154.4
08/21/09,4:20,11.71,5.5,16.68,153.9
08/21/09,4:30,11.72,5.5,17.26,159.2
08/21/09,4:40,11.77,5.5,17.48,161.5
08/21/09,4:50,11.71,5.5,17.24,159.1
08/21/09,5:00,11.7,5.5,17.12,157.9
08/21/09,5:10,11.72,5.5,17.25,159.1
08/21/09,5:20,11.69,5.5,16.68,153.7
08/21/09,5:30,11.78,5.5,17.24,159.3
08/21/09,5:40,11.73,5.5,16.79,154.9
08/21/09,5:50,11.78,5.5,17.56,162.3
08/21/09,6:00,11.76,5.5,17.72,163.7
08/21/09,6:10,11.74,5.5,17.33,160
08/21/09,6:20,11.72,5.5,17.34,160
08/21/09,6:30,11.72,5.5,16.75,154.6
08/21/09,6:40,11.76,5.5,16.7,154.2
08/21/09,6:50,11.93,5.5,17.24,159.8
08/21/09,7:00,11.85,5.5,17.26,159.7
08/21/09,7:10,11.81,5.5,16.42,151.8
08/21/09,7:20,11.62,5.5,17.16,158
08/21/09,7:30,11.74,5.5,16.29,150.4
08/21/09,7:40,11.69,5.5,16.73,154.2
08/21/09,7:50,11.81,5.5,17.04,157.5
08/21/09,8:00,11.77,5.5,17.44,161.1
08/21/09,8:10,11.67,5.5,16.94,156.1
08/21/09,8:20,11.67,5.5,16.63,153.2
08/21/09,8:30,11.72,5.5,17.08,157.6
08/21/09,8:40,11.68,5.5,17.12,157.8
08/21/09,8:50,11.83,5.5,17.03,157.6
08/21/09,9:00,11.71,5.5,16.86,155.5
08/21/09,9:10,11.87,5.5,17.03,157.6
08/21/09,9:20,11.8,5.5,17.28,159.7
08/21/09,9:30,11.73,5.5,16.15,149
08/21/09,9:40,11.78,5.5,16.76,154.9
08/21/09,9:50,11.76,5.5,17.1,157.9
08/21/09,10:00,11.75,5.5,16.43,151.7
08/21/09,10:10,11.7,5.5,16.45,151.7
08/21/09,10:20,11.67,5.5,16.43,151.4
08/21/09,10:30,11.75,5.5,16.16,149.2
08/21/09,10:40,11.73,5.5,16.77,154.7
08/21/09,10:50,11.75,5.5,16.62,153.4
08/21/09,11:00,11.67,5.5,16.68,153.7
08/21/09,11:10,11.74,5.5,16.44,151.8
08/21/09,11:20,11.84,5.5,16.91,156.5
08/21/09,11:30,11.79,5.5,16.81,155.4
08/21/09,11:40,11.67,5.5,16.25,149.8
08/21/09,11:50,11.75,5.5,16.82,155.2
08/21/09,12:00,11.73,5.5,16.67,153.8
08/21/09,12:10,11.93,5.5,17.4,161.3
08/21/09,12:20,11.73,5.5,16.32,150.6
08/21/09,12:30,11.75,5.5,16.95,156.5
08/21/09,12:40,11.8,5.5,16.19,149.7
08/21/09,12:50,11.75,5.5,16.34,150.9
08/21/09,13:00,11.78,5.5,16.34,151
08/21/09,13:10,11.68,5.5,16.45,151.6
08/21/09,13:20,11.76,5.5,16.35,151
08/21/09,13:30,11.92,5.5,16.7,154.8
08/21/09,13:40,11.72,5.5,16.46,151.8
08/21/09,13:50,11.79,5.5,16.47,152.1
08/21/09,14:00,11.73,5.5,16.52,152.4
08/21/09,14:10,11.75,5.5,16.46,152
08/21/09,14:20,11.78,5.5,16.9,156.1
08/21/09,14:30,11.74,5.5,16.66,153.7
08/21/09,14:40,11.79,5.5,16.52,152.6
08/21/09,14:50,11.81,5.5,16.95,156.7
08/21/09,15:00,11.77,5.5,16.55,152.9
08/21/09,15:10,11.81,5.5,17.05,157.6
08/21/09,15:20,11.72,5.5,16.64,153.5
08/21/09,15:30,11.88,5.5,17.61,163
08/21/09,15:40,11.87,5.5,17.37,160.8
08/21/09,15:50,11.91,5.5,17.01,157.6
08/21/09,16:00,11.91,5.5,17.19,159.3
08/21/09,16:10,11.76,5.5,16.95,156.6
08/21/09,16:20,11.78,5.5,16.29,150.5
08/21/09,16:30,11.8,5.5,16.71,154.5
08/21/09,16:40,11.82,5.5,16.66,154.1
08/21/09,16:50,11.75,5.5,16.35,151
08/21/09,17:00,11.79,5.4,16.39,151.5
08/21/09,17:10,11.77,5.5,16.17,149.4
08/21/09,17:20,11.79,5.4,16.27,150.3
08/21/09,17:30,11.75,5.5,16.2,149.6
08/21/09,17:40,11.72,5.4,16.16,149.1
08/21/09,17:50,11.82,5.4,17.26,159.7
08/21/09,18:00,11.85,5.5,17.1,158.2
08/21/09,18:10,11.87,5.5,17.09,158.2
08/21/09,18:20,11.82,5.5,16.8,155.3
08/21/09,18:30,11.79,5.4,16.34,151
08/21/09,18:40,11.73,5.5,15.97,147.4
08/21/09,18:50,11.77,5.5,16.12,148.9
08/21/09,19:00,11.83,5.4,16.19,149.7
08/21/09,19:10,11.78,5.5,16.89,156.1
08/21/09,19:20,11.79,5.5,16.62,153.6
08/21/09,19:30,11.82,5.5,16.61,153.6
08/21/09,19:40,11.8,5.5,16.63,153.7
08/21/09,19:50,11.66,5.5,15.95,146.9
08/21/09,20:00,11.89,5.4,16.56,153.4
08/21/09,20:10,11.79,5.5,16.88,156
08/21/09,20:20,11.87,5.5,16.87,156.2
08/21/09,20:30,11.84,5.5,17.26,159.7
08/21/09,20:40,11.86,5.4,16.64,154.1
08/21/09,20:50,11.84,5.5,16.68,154.4
08/21/09,21:00,11.84,5.4,16.48,152.5
08/21/09,21:10,11.78,5.5,16.74,154.7
08/21/09,21:20,11.87,5.5,16.98,157.2
08/21/09,21:30,11.85,5.5,16.86,156
08/21/09,21:40,11.75,5.4,16.62,153.5
08/21/09,21:50,11.61,5.4,16.53,152.1
08/21/09,22:00,11.8,5.4,16.36,151.2
08/21/09,22:10,11.76,5.5,16.47,152.1
08/21/09,22:20,11.82,5.4,16.45,152.1
08/21/09,22:30,11.97,5.4,16.94,157.2
08/21/09,22:40,11.75,5.4,16.44,151.8
08/21/09,22:50,12.01,5.4,16.97,157.6
08/21/09,23:00,11.9,5.4,16.97,157.2
08/21/09,23:10,11.82,5.5,16.79,155.3
08/21/09,23:20,11.84,5.4,16.64,154
08/21/09,23:30,11.99,5.4,16.48,153
08/21/09,23:40,11.89,5.4,16.38,151.7
08/21/09,23:50,11.7,5.4,15.66,144.4
08/22/09,0:00,11.78,5.5,16.54,152.8
08/22/09,0:10,11.89,5.5,16.74,155
08/22/09,0:20,11.89,5.4,16.87,156.2
08/22/09,0:30,11.81,5.4,16.45,152.1
08/22/09,0:40,11.95,5.4,16.79,155.7
08/22/09,0:50,12,5.4,17.01,158
08/22/09,1:00,12.01,5.4,17.06,158.5
08/22/09,1:10,12.04,5.4,17.18,159.6
08/22/09,1:20,11.79,5.4,16.39,151.4
08/22/09,1:30,11.95,5.4,17.16,159.1
08/22/09,1:40,11.85,5.4,16.05,148.5
08/22/09,1:50,11.85,5.4,16.45,152.2
08/22/09,2:00,11.84,5.4,16.99,157.2
08/22/09,2:10,11.84,5.4,16.19,149.8
08/22/09,2:20,11.84,5.5,16.56,153.2
08/22/09,2:30,11.83,5.4,15.88,146.9
08/22/09,2:40,11.81,5.4,16.7,154.4
08/22/09,2:50,11.94,5.4,16.26,150.8
08/22/09,3:00,11.81,5.4,16.76,154.9
08/22/09,3:10,11.94,5.4,16.59,153.8
08/22/09,3:20,11.96,5.4,16.9,156.7
08/22/09,3:30,11.87,5.4,16.23,150.2
08/22/09,3:40,11.73,5.4,16.16,149.1
08/22/09,3:50,11.82,5.4,15.76,145.7
08/22/09,4:00,11.83,5.4,16.17,149.5
08/22/09,4:10,11.87,5.4,16.67,154.4
08/22/09,4:20,11.88,5.4,16.77,155.2
08/22/09,4:30,11.91,5.4,16.03,148.5
08/22/09,4:40,12.04,5.4,16.51,153.4
08/22/09,4:50,11.98,5.4,16.2,150.3
08/22/09,5:00,11.97,5.4,16.63,154.3
08/22/09,5:10,11.76,5.4,16.23,149.8
08/22/09,5:20,11.83,5.4,15.89,147
08/22/09,5:30,12.01,5.4,16.38,152.1
08/22/09,5:40,11.82,5.4,15.98,147.8
08/22/09,5:50,11.93,5.4,16.18,150
08/22/09,6:00,11.9,5.4,16.04,148.6
08/22/09,6:10,11.88,5.4,16.19,149.9
08/22/09,6:20,12.06,5.4,16.37,152.2
08/22/09,6:30,11.91,5.4,16.35,151.5
08/22/09,6:40,11.98,5.4,16.14,149.8
08/22/09,6:50,11.97,5.4,16.57,153.7
08/22/09,7:00,11.74,5.4,15.95,147.2
08/22/09,7:10,11.82,5.4,16.18,149.6
08/22/09,7:20,11.75,5.4,15.36,141.8
08/22/09,7:30,11.89,5.4,16.06,148.7
08/22/09,7:40,11.92,5.4,15.42,143
08/22/09,7:50,11.65,5.4,15.99,147.3
08/22/09,8:00,11.75,5.4,14.78,136.4
08/22/09,8:10,11.97,5.4,15.71,145.7
08/22/09,8:20,11.97,5.4,15.89,147.5
08/22/09,8:30,11.99,5.4,15.29,142
08/22/09,8:40,11.88,5.4,15.86,146.9
08/22/09,8:50,12.05,5.4,15.96,148.4
08/22/09,9:00,11.82,5.4,15.32,141.6
08/22/09,9:10,11.94,5.4,16.03,148.6
08/22/09,9:20,11.76,5.4,15.54,143.5
08/22/09,9:30,11.8,5.4,15.13,139.9
08/22/09,9:40,11.97,5.4,15.46,143.5
08/22/09,9:50,12.09,5.4,16.06,149.4
08/22/09,10:00,12.06,5.4,15.95,148.3
08/22/09,10:10,11.89,5.4,16.16,149.7
08/22/09,10:20,11.96,5.4,16.04,148.8
08/22/09,10:30,11.77,5.4,15.69,144.9
08/22/09,10:40,11.81,5.4,15.46,142.9
08/22/09,10:50,11.98,5.4,16.31,151.3
08/22/09,11:00,11.94,5.4,15.62,144.8
08/22/09,11:10,12.07,5.4,15.98,148.6
08/22/09,11:20,11.91,5.4,16.18,149.9
08/22/09,11:30,12.01,5.4,15.87,147.4
08/22/09,11:40,12.06,5.4,16.01,148.9
08/22/09,11:50,11.69,5.4,14.9,137.4
08/22/09,12:00,12.07,5.4,16.36,152.1
08/22/09,12:10,11.86,5.4,15.52,143.7
08/22/09,12:20,11.83,5.4,15.81,146.3
08/22/09,12:30,11.74,5.4,14.6,134.8
08/22/09,12:40,11.84,5.4,15,138.7
08/22/09,12:50,11.94,5.4,14.99,138.9
08/22/09,13:00,11.96,5.4,15.79,146.5
08/22/09,13:10,11.86,5.4,15.42,142.7
08/22/09,13:20,11.89,5.4,15.13,140.2
08/22/09,13:30,12.13,5.4,15.88,147.9
08/22/09,13:40,11.78,5.4,15.19,140.3
08/22/09,13:50,12.18,5.4,16.05,149.6
08/22/09,14:00,11.96,5.4,15.02,139.4
08/22/09,14:10,11.97,5.4,15.43,143.2
08/22/09,14:20,11.88,5.4,15.18,140.6
08/22/09,14:30,11.95,5.4,15.81,146.6
08/22/09,14:40,11.98,5.4,15.22,141.3
08/22/09,14:50,11.99,5.4,15.56,144.4
08/22/09,15:00,12.11,5.4,15.33,142.7
08/22/09,15:10,11.82,5.4,15.14,140
08/22/09,15:20,11.94,5.4,15.56,144.3
08/22/09,15:30,11.93,5.4,14.83,137.5
08/22/09,15:40,12.05,5.4,16.39,152.4
08/22/09,15:50,11.72,5.4,14.45,133.3
08/22/09,16:00,11.99,5.4,15.83,146.9
08/22/09,16:10,12,5.4,16.22,150.6
08/22/09,16:20,12.06,5.4,16.66,154.9
08/22/09,16:30,11.99,5.4,16.07,149.1
08/22/09,16:40,11.83,5.4,15.41,142.6
08/22/09,16:50,11.9,5.4,15.63,144.8
08/22/09,17:00,11.93,5.4,15.24,141.3
08/22/09,17:10,11.93,5.4,15.07,139.7
08/22/09,17:20,11.91,5.4,15.1,139.9
08/22/09,17:30,11.88,5.4,15.38,142.4
08/22/09,17:40,11.91,5.4,14.76,136.8
08/22/09,17:50,11.84,5.4,14.43,133.5
08/22/09,18:00,11.92,5.4,14.87,137.8
08/22/09,18:10,12.05,5.4,15.7,145.9
08/22/09,18:20,11.93,5.4,15.59,144.6
08/22/09,18:30,11.91,5.4,16,148.2
08/22/09,18:40,11.94,5.4,16.03,148.6
08/22/09,18:50,11.99,5.4,16.6,154.1
08/22/09,19:00,11.87,5.4,15.78,146.1
08/22/09,19:10,11.92,5.4,15.43,143
08/22/09,19:20,11.92,5.4,14.49,134.3
08/22/09,19:30,11.73,5.4,15.05,138.9
08/22/09,19:40,11.91,5.4,15.27,141.5
08/22/09,19:50,11.99,5.4,15.6,144.9
08/22/09,20:00,11.88,5.4,15.13,140.1
08/22/09,20:10,11.85,5.4,15.34,141.9
08/22/09,20:20,11.87,5.4,15.45,143
08/22/09,20:30,11.8,5.4,15.29,141.3
08/22/09,20:40,11.82,5.4,15.83,146.4
08/22/09,20:50,11.84,5.4,15.1,139.7
08/22/09,21:00,11.84,5.4,15.47,143.1
08/22/09,21:10,11.95,5.4,15,139.1
08/22/09,21:20,11.85,5.4,15,138.8
08/22/09,21:30,11.79,5.4,14.87,137.4
08/22/09,21:40,11.8,5.4,14.66,135.4
08/22/09,21:50,11.79,5.4,14.31,132.2
08/22/09,22:00,11.85,5.4,14.69,135.9
08/22/09,22:10,11.97,5.4,15.29,141.9
08/22/09,22:20,11.92,5.4,15.38,142.5
08/22/09,22:30,12.01,5.4,15.52,144.1
08/22/09,22:40,11.79,5.4,14.88,137.5
08/22/09,22:50,11.92,5.4,14.19,131.5
08/22/09,23:00,11.92,5.4,15.09,139.8
08/22/09,23:10,11.84,5.4,14.42,133.4
08/22/09,23:20,11.84,5.4,14.86,137.5
08/22/09,23:30,11.87,5.4,14.19,131.4
08/22/09,23:40,11.81,5.4,14.49,134
08/22/09,23:50,11.84,5.4,15.81,146.3
08/23/09,0:00,11.83,5.4,15.3,141.5
08/23/09,0:10,11.91,5.4,15.28,141.6
08/23/09,0:20,11.9,5.4,14.35,132.9
08/23/09,0:30,11.93,5.4,15.17,140.6
08/23/09,0:40,11.89,5.4,14.22,131.7
08/23/09,0:50,11.82,5.4,13.89,128.4
08/23/09,1:00,11.89,5.4,13.93,129
08/23/09,1:10,11.83,5.4,14.18,131.2
08/23/09,1:20,11.88,5.4,14.61,135.3
08/23/09,1:30,11.85,5.4,14.28,132.1
08/23/09,1:40,11.91,5.4,14.94,138.5
08/23/09,1:50,11.9,5.4,15.16,140.4
08/23/09,2:00,11.81,5.4,15.51,143.4
08/23/09,2:10,11.82,5.4,14.59,134.9
08/23/09,2:20,11.87,5.4,15.06,139.4
08/23/09,2:30,11.89,5.4,14.32,132.6
08/23/09,2:40,11.8,5.4,14.77,136.6
08/23/09,2:50,11.89,5.4,14.21,131.6
08/23/09,3:00,12,5.4,14.96,138.9
08/23/09,3:10,11.82,5.4,13.67,126.4
08/23/09,3:20,11.89,5.4,14.38,133.2
08/23/09,3:30,11.83,5.4,13.51,124.9
08/23/09,3:40,11.85,5.4,14.47,133.9
08/23/09,3:50,11.89,5.4,14.99,138.8
08/23/09,4:00,11.88,5.4,14.85,137.5
08/23/09,4:10,11.88,5.4,14.23,131.8
08/23/09,4:20,11.89,5.4,14.88,137.8
08/23/09,4:30,11.97,5.4,14.61,135.5
08/23/09,4:40,11.83,5.4,13.76,127.3
08/23/09,4:50,11.89,5.4,14.42,133.6
08/23/09,5:00,11.84,5.4,14.44,133.5
08/23/09,5:10,11.9,5.4,14.54,134.7
08/23/09,5:20,11.99,5.4,14.85,137.9
08/23/09,5:30,12.01,5.4,14.84,137.8
08/23/09,5:40,11.99,5.4,14.51,134.7
08/23/09,5:50,11.9,5.4,14.91,138.1
08/23/09,6:00,11.92,5.4,15,139
08/23/09,6:10,11.96,5.4,15.22,141.2
08/23/09,6:20,11.85,5.4,14.68,135.8
08/23/09,6:30,11.89,5.4,14.27,132.1
08/23/09,6:40,11.84,5.4,14.38,133
08/23/09,6:50,11.93,5.4,15.47,143.4
08/23/09,7:00,11.85,5.4,14.54,134.5
08/23/09,7:10,11.88,5.4,14.38,133.2
08/23/09,7:20,11.99,5.4,15.18,140.9
08/23/09,7:30,11.85,5.4,14.54,134.5
08/23/09,7:40,11.89,5.4,14.5,134.3
08/23/09,7:50,11.92,5.4,14.41,133.6
08/23/09,8:00,11.91,5.4,14.19,131.5
08/23/09,8:10,11.82,5.4,13.45,124.4
08/23/09,8:20,12.01,5.4,14.8,137.4
08/23/09,8:30,11.96,5.4,14.62,135.6
08/23/09,8:40,11.84,5.4,14.44,133.6
08/23/09,8:50,11.89,5.4,14.47,134
08/23/09,9:00,11.87,5.4,14.53,134.5
08/23/09,9:10,11.96,5.4,15.49,143.7
08/23/09,9:20,12.01,5.4,15.44,143.4
08/23/09,9:30,11.75,5.4,13.89,128.3
08/23/09,9:40,11.81,5.4,13.84,127.9
08/23/09,9:50,12.02,5.4,15.53,144.3
08/23/09,10:00,11.84,5.4,14.86,137.5
08/23/09,10:10,12.01,5.4,15.29,142
08/23/09,10:20,11.85,5.4,13.5,124.9
08/23/09,10:30,11.87,5.4,14.19,131.4
08/23/09,10:40,11.94,5.4,14.09,130.7
08/23/09,10:50,11.94,5.4,15.14,140.4
08/23/09,11:00,11.87,5.4,15.04,139.3
08/23/09,11:10,11.87,5.4,14.41,133.3
08/23/09,11:20,11.84,5.4,14.41,133.3
08/23/09,11:30,11.94,5.4,14.27,132.3
08/23/09,11:40,11.83,5.4,15.37,142.2
08/23/09,11:50,11.97,5.4,15.1,140.1
08/23/09,12:00,11.9,5.4,14.41,133.5
08/23/09,12:10,11.82,5.4,13.93,128.8
08/23/09,12:20,12.16,5.4,15.91,148.3
08/23/09,12:30,11.88,5.4,14.14,131
08/23/09,12:40,11.6,5.4,11.91,109.6
08/23/09,12:50,11.96,5.4,14.98,139
08/23/09,13:00,11.83,5.4,15.5,143.3
08/23/09,13:10,12.23,5.4,16.96,158.3
08/23/09,13:20,11.95,5.4,15.44,143.2
08/23/09,13:30,12.02,5.4,16.02,148.8
08/23/09,13:40,11.82,5.4,13.73,127
08/23/09,13:50,12.17,5.4,16.78,156.4
08/23/09,14:00,11.87,5.4,15.7,145.4
08/23/09,14:10,12.27,5.4,17.7,165.4
08/23/09,14:20,11.94,5.4,15.75,146.1
08/23/09,14:30,11.9,5.4,15.64,144.9
08/23/09,14:40,11.91,5.4,15.97,148
08/23/09,14:50,12.39,5.4,18.22,170.7
08/23/09,15:00,12.19,5.4,17.75,165.6
08/23/09,15:10,11.87,5.4,16.19,149.9
08/23/09,15:20,12.01,5.4,16.25,151
08/23/09,15:30,12.05,5.4,17.46,162.3
08/23/09,15:40,12.05,5.4,17.55,163.2
08/23/09,15:50,11.98,5.4,16.96,157.4
08/23/09,16:00,12.14,5.4,17.66,164.5
08/23/09,16:10,12.17,5.4,18.12,168.9
08/23/09,16:20,11.98,5.4,16.86,156.4
08/23/09,16:30,11.99,5.4,17.61,163.5
08/23/09,16:40,12.06,5.4,17.87,166.2
08/23/09,16:50,11.93,5.4,17.69,164
08/23/09,17:00,12.17,5.4,18.14,169.1
08/23/09,17:10,11.84,5.4,14.94,138.2
08/23/09,17:20,11.9,5.4,16.43,152.2
08/23/09,17:30,11.9,5.4,17.18,159.2
08/23/09,17:40,12.15,5.4,18.37,171.2
08/23/09,17:50,12.15,5.4,18.62,173.5
08/23/09,18:00,12.14,5.4,18.77,174.8
08/23/09,18:10,12.13,5.4,18.54,172.6
08/23/09,18:20,12.1,5.4,18.5,172.2
08/23/09,18:30,12.09,5.4,17.84,165.9
08/23/09,18:40,11.95,5.4,17.82,165.2
08/23/09,18:50,11.73,5.4,15.65,144.5
08/23/09,19:00,11.95,5.4,17.29,160.4
08/23/09,19:10,11.76,5.4,15.39,142.2
08/23/09,19:20,12.03,5.4,17.85,165.9
08/23/09,19:30,12.06,5.4,18.12,168.5
08/23/09,19:40,11.98,5.4,17.42,161.7
08/23/09,19:50,12.07,5.4,17.97,167.1
08/23/09,20:00,12.03,5.4,17.74,164.8
08/23/09,20:10,12.08,5.4,17.82,165.8
08/23/09,20:20,12.18,5.4,18.35,171.1
08/23/09,20:30,11.94,5.4,16.84,156.1
08/23/09,20:40,11.84,5.4,16.47,152.3
08/23/09,20:50,11.92,5.4,15.69,145.4
08/23/09,21:00,12.02,5.4,17.48,162.4
08/23/09,21:10,11.82,5.4,16.38,151.5
08/23/09,21:20,11.7,5.4,14.61,134.8
08/23/09,21:30,11.74,5.4,14.72,135.9
08/23/09,21:40,11.86,5.4,16.09,148.9
08/23/09,21:50,12.12,5.4,18.12,168.7
08/23/09,22:00,11.92,5.4,17.11,158.6
08/23/09,22:10,11.98,5.4,16.81,156
08/23/09,22:20,12.15,5.4,17.8,165.8
08/23/09,22:30,12.03,5.4,17.54,163
08/23/09,22:40,11.97,5.4,17.1,158.7
08/23/09,22:50,11.86,5.4,16.67,154.2
08/23/09,23:00,12.01,5.4,16.7,155.1
08/23/09,23:10,12.04,5.4,17.73,164.8
08/23/09,23:20,11.97,5.4,17.58,163.1
08/23/09,23:30,11.89,5.4,16.96,157.1
08/23/09,23:40,11.96,5.4,16.93,157.1
08/23/09,23:50,11.91,5.4,17.13,158.8
08/24/09,0:00,12.04,5.4,16.94,157.4
08/24/09,0:10,11.86,5.4,16.61,153.7
08/24/09,0:20,11.93,5.4,16.14,149.6
08/24/09,0:30,12.01,5.4,17.46,162.1
08/24/09,0:40,11.97,5.4,16.94,157.2
08/24/09,0:50,11.89,5.4,16.88,156.3
08/24/09,1:00,11.91,5.4,15.61,144.6
08/24/09,1:10,11.79,5.4,14.99,138.5
08/24/09,1:20,11.86,5.4,14.79,136.9
08/24/09,1:30,11.81,5.4,14.87,137.5
08/24/09,1:40,11.89,5.4,16.09,149
08/24/09,1:50,11.97,5.4,17.35,161
08/24/09,2:00,11.94,5.4,16.93,156.9
08/24/09,2:10,11.76,5.4,15.31,141.3
08/24/09,2:20,11.94,5.4,15.12,140.2
08/24/09,2:30,12.04,5.4,17.07,158.6
08/24/09,2:40,12.14,5.4,17.3,161.1
08/24/09,2:50,12.13,5.4,17.39,161.9
08/24/09,3:00,11.92,5.4,16.78,155.5
08/24/09,3:10,11.86,5.4,15.31,141.7
08/24/09,3:20,11.84,5.4,16.13,149.2
08/24/09,3:30,11.87,5.4,15.94,147.5
08/24/09,3:40,12.03,5.4,16.55,153.8
08/24/09,3:50,12.03,5.4,16.2,150.5
08/24/09,4:00,12,5.4,16.29,151.3
08/24/09,4:10,11.92,5.4,15.49,143.6
08/24/09,4:20,11.98,5.4,16.85,156.4
08/24/09,4:30,11.9,5.4,15.33,142
08/24/09,4:40,11.91,5.4,15.88,147.2
08/24/09,4:50,11.91,5.4,16.12,149.4
08/24/09,5:00,11.95,5.4,15.68,145.4
08/24/09,5:10,11.98,5.4,15.52,144
08/24/09,5:20,11.83,5.4,15.31,141.6
08/24/09,5:30,11.99,5.4,16.26,150.9
08/24/09,5:40,11.98,5.4,15.66,145.4
08/24/09,5:50,11.94,5.4,15.29,141.8
08/24/09,6:00,11.81,5.4,15.95,147.5
08/24/09,6:10,11.94,5.4,15.12,140.2
08/24/09,6:20,11.86,5.4,15.15,140.2
08/24/09,6:30,11.89,5.4,15.41,142.7
08/24/09,6:40,11.94,5.4,15.71,145.7
08/24/09,6:50,11.93,5.4,15.72,145.7
08/24/09,7:00,11.91,5.4,15.42,142.9
08/24/09,7:10,11.86,5.4,14.73,136.3
08/24/09,7:20,11.79,5.4,15.3,141.4
08/24/09,7:30,11.81,5.4,14.07,130.1
08/24/09,7:40,11.91,5.4,14.87,137.8
08/24/09,7:50,11.81,5.4,14.25,131.8
08/24/09,8:00,11.9,5.3,15.04,139.4
08/24/09,8:10,11.93,5.4,15.05,139.5
08/24/09,8:20,11.91,5.4,14.27,132.2
08/24/09,8:30,11.82,5.4,15.26,141.1
08/24/09,8:40,11.86,5.4,15.16,140.3
08/24/09,8:50,11.96,5.4,16.29,151.1
08/24/09,9:00,12,5.4,16.25,150.8
08/24/09,9:10,11.9,5.3,15.93,147.6
08/24/09,9:20,11.97,5.4,16.13,149.6
08/24/09,9:30,11.84,5.3,16.3,150.8
08/24/09,9:40,11.93,5.3,16.19,150.1
08/24/09,9:50,11.95,5.3,15.82,146.7
08/24/09,10:00,11.93,5.4,15.93,147.7
08/24/09,10:10,12.04,5.4,16.21,150.7
08/24/09,10:20,12.05,5.4,16.77,155.9
08/24/09,10:30,11.87,5.3,15.99,148
08/24/09,10:40,12,5.3,16.44,152.6
08/24/09,10:50,11.94,5.4,16.09,149.2
08/24/09,11:00,11.89,5.4,16.31,151
08/24/09,11:10,11.96,5.3,16.49,153
08/24/09,11:20,12.17,5.4,17.1,159.4
08/24/09,11:30,12.21,5.4,17.47,163
08/24/09,11:40,12.05,5.3,17.28,160.6
08/24/09,11:50,12.06,5.4,17.05,158.5
08/24/09,12:00,11.91,5.3,16.28,150.9
08/24/09,12:10,11.99,5.3,15.87,147.3
08/24/09,12:20,11.95,5.3,15.85,147
08/24/09,12:30,12.09,5.3,17.04,158.5
08/24/09,12:40,12.08,5.3,16.58,154.2
08/24/09,12:50,12.1,5.3,16.86,156.9
08/24/09,13:00,11.99,5.3,16.42,152.4
08/24/09,13:10,12.02,5.3,16.48,153
08/24/09,13:20,11.95,5.3,15.9,147.5
08/24/09,13:30,12.16,5.4,17.71,165
08/24/09,13:40,12,5.3,16.56,153.7
08/24/09,13:50,12.1,5.4,16.41,152.7
08/24/09,14:00,12,5.4,16.79,155.9
08/24/09,14:10,12.46,5.3,18.97,178
08/24/09,14:20,12.33,5.3,19.04,178.1
08/24/09,14:30,12.18,5.3,18.63,173.7
08/24/09,14:40,12.1,5.4,18.31,170.4
08/24/09,14:50,11.77,5.3,17.2,158.9
08/24/09,15:00,11.97,5.4,17.21,159.6
08/24/09,15:10,12.11,5.3,17.68,164.6
08/24/09,15:20,11.75,5.4,14.04,129.6
08/24/09,15:30,11.97,5.4,15.41,143
08/24/09,15:40,11.84,5.3,16.04,148.4
08/24/09,15:50,12.05,5.4,18.28,169.9
08/24/09,16:00,12.22,5.3,19.05,177.8
08/24/09,16:10,12.35,5.3,19.27,180.3
08/24/09,16:20,12.13,5.3,19.37,180.3
08/24/09,16:30,12.39,5.3,19.52,182.9
08/24/09,16:40,12.35,5.3,19.63,183.7
08/24/09,16:50,11.91,5.4,18.49,171.3
08/24/09,17:00,11.74,5.3,14.57,134.5
08/24/09,17:10,12,5.3,16.59,154
08/24/09,17:20,12.01,5.3,17.72,164.6
08/24/09,17:30,11.87,5.3,16.96,157
08/24/09,17:40,12.03,5.3,17.13,159.1
08/24/09,17:50,12.02,5.3,17.28,160.5
08/24/09,18:00,12.12,5.3,18.15,169
08/24/09,18:10,11.94,5.3,16.39,152
08/24/09,18:20,11.96,5.3,16.47,152.8
08/24/09,18:30,12.15,5.3,17.67,164.6
08/24/09,18:40,12.23,5.3,18.25,170.3
08/24/09,18:50,12.15,5.3,17.39,162.1
08/24/09,19:00,12.07,5.3,17.93,166.8
08/24/09,19:10,11.89,5.3,17.08,158.2
08/24/09,19:20,11.69,5.3,14.71,135.6
08/24/09,19:30,11.74,5.3,15.28,141.1
