Year,Day of Year,Time,Wind Speed (mph),Solar Radiation (W/m2)
2012,161,300,0.28118816,0
2012,161,400,0.28118816,0
2012,161,500,0.28118816,1.969
2012,161,600,0.48101504,37.41
2012,161,700,0.28118816,47.67
2012,161,800,2.69386304,192.2
2012,161,900,1.97412864,547
2012,161,1000,0.29459936,690.9
2012,161,1100,2.34740704,810
2012,161,1200,3.2276288,885
2012,161,1300,0.62764416,763
2012,161,1400,0.28118816,678.6
2012,161,1500,1.2941808,706
2012,161,1600,1.80067712,499
2012,161,1700,3.1471616,502.5
2012,161,1800,0.46760384,373.1
2012,161,1900,2.61384288,203.9
2012,161,2000,0.28118816,23.12
2012,161,2100,0.28118816,0
2012,161,2200,0.28118816,0
2012,161,2300,1.6808704,0
2012,161,2400,1.6272256,0
2012,162,100,1.13414048,0
2012,162,200,2.62725408,0
2012,162,300,2.33399584,0
2012,162,400,0.81450688,0
2012,162,500,0.28118816,1.476
2012,162,600,0.28118816,23.46
2012,162,700,0.28118816,43.64
2012,162,800,1.2807696,133.5
2012,162,900,2.20077792,519.7
2012,162,1000,0.49442624,675.4
2012,162,1100,1.80067712,801
2012,162,1200,0.86770464,883
2012,162,1300,3.1203392,921
2012,162,1400,3.4690304,972
2012,162,1500,3.79984,232.1
2012,162,1600,3.3617408,703
2012,162,1700,2.57360928,442.7
2012,162,1800,3.6523168,352.8
2012,162,1900,3.8803072,190.8
2012,162,2000,2.08052416,23.12
2012,162,2100,0.33438592,0
2012,162,2200,1.654048,0
2012,162,2300,2.52041152,0
2012,162,2400,2.89368992,0
2012,163,100,1.89410848,0
2012,163,200,3.5852608,0
2012,163,300,2.61384288,0
2012,163,400,2.54723392,0
2012,163,500,1.307592,1.804
2012,163,600,2.21374208,18.86
2012,163,700,0.28118816,104.8
2012,163,800,1.48059648,65.86
2012,163,900,0.48101504,161.2
2012,163,1000,3.9741856,659.5
2012,163,1100,3.2544512,872
2012,163,1200,2.64066528,1056
2012,163,1300,4.0814752,980
2012,163,1400,1.08094272,853
2012,163,1500,1.01433376,804
2012,163,1600,3.3617408,714
2012,163,1700,1.24098304,476.7
2012,163,1800,5.3063648,413.9
2012,163,1900,5.319776,252.9
2012,163,2000,1.44080992,22.47
2012,163,2100,0.961136,0
2012,163,2200,4.2647616,0
2012,163,2300,5.744464,0
2012,163,2400,4.2647616,0
2012,164,100,4.6134528,0
2012,164,200,1.17437408,0
2012,164,300,0.28118816,0
2012,164,400,0.73448672,0
2012,164,500,4.0144192,1.149
2012,164,600,3.5584384,31.85
2012,164,700,0.28118816,56.15
2012,164,800,4.4391072,147.9
2012,164,900,2.70727424,398.1
2012,164,1000,1.307592,311.9
2012,164,1100,3.732784,753
2012,164,1200,1.56061664,1050
2012,164,1300,2.49403616,1060
2012,164,1400,1.92048384,945
2012,164,1500,1.45422112,882
2012,164,1600,0.28118816,710
2012,164,1700,2.33399584,588.6
2012,164,1800,0.28118816,422.9
2012,164,1900,0.28118816,231.9
2012,164,2000,0.28118816,17.81
2012,164,2100,0.28118816,0
2012,164,2200,0.28118816,0
2012,164,2300,0.28118816,0
2012,164,2400,0.28118816,0
2012,165,100,0.28118816,0.164
2012,165,200,0.28118816,0
2012,165,300,0.28118816,0
2012,165,400,0.28118816,0.328
2012,165,500,0.28118816,2.217
2012,165,600,0.28118816,18.97
2012,165,700,0.28118816,33.67
2012,165,800,0.77427328,160.6
2012,165,900,2.30717344,574.8
2012,165,1000,1.60085024,722
2012,165,1100,0.78768448,833
2012,165,1200,1.86728608,920
2012,165,1300,2.3871936,931
2012,165,1400,2.46721376,669.3
2012,165,1500,0.36120832,810
2012,165,1600,1.40102336,695.1
2012,165,1700,2.86686752,517.3
2012,165,1800,0.28118816,147.1
2012,165,1900,0.28118816,72
2012,165,2000,0.28118816,15.58
2012,165,2100,0.28118816,0
2012,165,2200,0.28118816,0
2012,165,2300,0.28118816,0.492
2012,165,2400,2.34740704,0
2012,166,100,1.42739872,0
2012,166,200,2.57360928,0
2012,166,300,1.93389504,0
2012,166,400,0.28118816,0
2012,166,500,0.9074912,0.657
2012,166,600,1.10776512,25.61
2012,166,700,2.44039136,52.85
2012,166,800,1.44080992,201.9
2012,166,900,4.2379392,124.9
2012,166,1000,1.73406816,35.45
2012,166,1100,1.94730624,21.09
2012,166,1200,0.28118816,11.49
2012,166,1300,1.58743904,7.88
2012,166,1400,6.1870336,59.58
2012,166,1500,4.1082976,73.2
2012,166,1600,2.82708096,113.6
2012,166,1700,2.58702048,7.22
2012,166,1800,3.2008064,2.954
2012,166,1900,3.05373024,5.908
2012,166,2000,1.89410848,14.77
2012,166,2100,1.78726592,2.954
2012,166,2200,0.48101504,0
2012,166,2300,0.36120832,0
2012,166,2400,0.98751136,0.492
2012,167,100,0.28118816,1.313
2012,167,200,0.28118816,0
2012,167,300,0.28118816,0
2012,167,400,0.28118816,0
2012,167,500,0.28118816,1.641
2012,167,600,0.81450688,17.39
2012,167,700,0.28118816,68.18
2012,167,800,0.29459936,145.4
2012,167,900,0.28118816,241
2012,167,1000,0.42781728,646.7
2012,167,1100,0.28118816,290.2
2012,167,1200,0.28118816,391.5
2012,167,1300,1.20074944,951
2012,167,1400,1.09435392,337.2
2012,167,1500,0.28118816,297.8
2012,167,1600,0.28118816,654.2
2012,167,1700,1.00092256,570.6
2012,167,1800,0.28118816,186.6
2012,167,1900,0.28118816,137.8
2012,167,2000,0.28118816,25.09
2012,167,2100,0.28118816,0.328
2012,167,2200,0.28118816,0
2012,167,2300,0.28118816,0
2012,167,2400,0.28118816,0
2012,168,100,0.28118816,0
2012,168,200,0.28118816,0
2012,168,300,0.28118816,0
2012,168,400,0.28118816,0.328
2012,168,500,0.28118816,1.641
2012,168,600,0.28118816,23.3
2012,168,700,0.28118816,45.21
2012,168,800,0.28118816,176.6
2012,168,900,0.28118816,219.7
2012,168,1000,0.28118816,524.6
2012,168,1100,1.61426144,419.9
2012,168,1200,0.28118816,283.3
2012,168,1300,0.961136,363.1
2012,168,1400,1.6942816,134.2
2012,168,1500,0.82747104,220.4
2012,168,1600,1.01433376,79.9
2012,168,1700,0.28118816,83.8
2012,168,1800,2.61384288,21.65
2012,168,1900,2.20077792,33.13
2012,168,2000,0.28118816,9.35
2012,168,2100,0.28118816,0.492
2012,168,2200,2.0407376,0.492
2012,168,2300,0.28118816,0
2012,168,2400,0.28118816,0
2012,169,100,0.28118816,0.164
2012,169,200,0.29459936,0
2012,169,300,1.04115616,0.164
2012,169,400,0.28118816,0
2012,169,500,0.28118816,1.641
2012,169,600,0.28118816,20.02
2012,169,700,0.28118816,58.76
2012,169,800,1.6674592,152
2012,169,900,2.56064512,452.3
2012,169,1000,1.04115616,655.6
2012,169,1100,1.36078976,842
2012,169,1200,3.8937184,930
2012,169,1300,2.44039136,923
2012,169,1400,4.3452288,875
2012,169,1500,0.33438592,789
2012,169,1600,0.28118816,610.5
2012,169,1700,0.28118816,209.9
2012,169,1800,2.414016,76
2012,169,1900,1.37420096,202.9
2012,169,2000,0.28118816,31
2012,169,2100,0.6012688,0
2012,169,2200,0.38803072,0
2012,169,2300,0.30801056,0
2012,169,2400,2.22715328,2.953
2012,170,100,0.9074912,1.969
2012,170,200,3.0935168,0
2012,170,300,5.3331872,0
2012,170,400,2.08052416,0
2012,170,500,0.9477248,0.656
2012,170,600,2.3737824,7.88
2012,170,700,2.12075776,48.33
2012,170,800,1.61426144,71.5
2012,170,900,2.86686752,153.6
2012,170,1000,2.26738688,112.3
2012,170,1100,2.20077792,277.4
2012,170,1200,0.84088224,373.5
2012,170,1300,1.37420096,372.3
2012,170,1400,1.04115616,651.2
2012,170,1500,0.28118816,414.3
2012,170,1600,1.16096288,681.7
2012,170,1700,0.28118816,523.8
2012,170,1800,0.28118816,370.2
2012,170,1900,0.28118816,202.6
2012,170,2000,0.28118816,23.28
2012,170,2100,0.28118816,0
2012,170,2200,0.28118816,0
2012,170,2300,0.28118816,0
2012,170,2400,0.28118816,0
2012,171,100,0.28118816,0
2012,171,200,0.28118816,0
2012,171,300,0.28118816,0.492
2012,171,400,0.28118816,0
2012,171,500,0.28118816,1.969
2012,171,600,0.28118816,2.462
2012,171,700,0.28118816,7.88
2012,171,800,0.28118816,12.14
2012,171,900,0.28118816,134.4
2012,171,1000,0.28118816,147
2012,171,1100,0.29459936,250.7
2012,171,1200,0.28118816,209.2
2012,171,1300,0.28118816,176.7
2012,171,1400,1.42739872,181.8
2012,171,1500,0.28118816,105.5
2012,171,1600,0.28118816,736
2012,171,1700,0.28118816,185.7
2012,171,1800,0.28118816,342.7
2012,171,1900,0.28118816,75.4
2012,171,2000,0.28118816,9.18
2012,171,2100,0.28118816,0
2012,171,2200,1.09435392,0
2012,171,2300,0.28118816,0
2012,171,2400,2.97371008,0
2012,172,100,1.98753984,0
2012,172,200,2.98712128,0
2012,172,300,2.25397568,0
2012,172,400,1.01433376,0
2012,172,500,1.86728608,0.328
2012,172,600,0.28118816,0.492
2012,172,700,0.28118816,10.83
2012,172,800,0.28118816,51.35
2012,172,900,0.28118816,55.37
2012,172,1000,0.28118816,401.4
2012,172,1100,4.1082976,322.8
2012,172,1200,1.654048,1065
2012,172,1300,4.2647616,94.1
2012,172,1400,1.41398752,136.7
2012,172,1500,2.98712128,841
2012,172,1600,2.7202384,123.9
2012,172,1700,1.98753984,3.771
2012,172,1800,0.29459936,4.593
2012,172,1900,1.17437408,0.492
2012,172,2000,0.28118816,1.312
2012,172,2100,1.34737856,0
2012,172,2200,1.10776512,0
2012,172,2300,2.68045184,0
2012,172,2400,2.96029888,0
2012,173,100,0.98751136,0
2012,173,200,1.77385472,0.082
2012,173,300,2.14713312,0
2012,173,400,1.92048384,0.164
2012,173,500,2.4006048,3.446
2012,173,600,1.36078976,31.51
2012,173,700,1.40102336,109.2
2012,173,800,2.66704064,187
2012,173,900,3.3483296,181.5
2012,173,1000,2.7202384,389.9
2012,173,1100,3.6925504,958
2012,173,1200,3.06714144,294.8
2012,173,1300,3.0935168,1109
2012,173,1400,4.0278304,894
2012,173,1500,0.961136,939
2012,173,1600,2.17395552,792
2012,173,1700,0.28118816,594.1
2012,173,1800,0.28118816,197.9
2012,173,1900,1.6942816,169.4
2012,173,2000,2.25397568,23.13
2012,173,2100,0.28118816,0
2012,173,2200,0.28118816,0
2012,173,2300,0.28118816,0
2012,173,2400,0.28118816,0.492
2012,174,100,0.28118816,0
2012,174,200,0.28118816,0
2012,174,300,0.28118816,0
2012,174,400,0.28118816,0.164
2012,174,500,0.28118816,2.791
2012,174,600,0.28118816,20.36
2012,174,700,0.28118816,34.8
2012,174,800,0.28118816,76.5
2012,174,900,0.28118816,586.1
2012,174,1000,1.34737856,709
2012,174,1100,0.28118816,965
2012,174,1200,0.28118816,65.12
2012,174,1300,1.61426144,81.9
2012,174,1400,0.28118816,159.7
2012,174,1500,0.28118816,429.9
2012,174,1600,0.28118816,161.6
2012,174,1700,0.28118816,568.6
2012,174,1800,0.28118816,403.6
2012,174,1900,0.28118816,271.8
2012,174,2000,0.28118816,20.18
2012,174,2100,0.28118816,0.82
2012,174,2200,0.28118816,0.164
2012,174,2300,0.28118816,0.574
2012,174,2400,0.28118816,0.492
2012,175,100,0.28118816,0
2012,175,200,0.28118816,0
2012,175,300,0.28118816,0
2012,175,400,0.28118816,0
2012,175,500,0.28118816,1.313
2012,175,600,0.28118816,20.35
2012,175,700,0.28118816,44.07
2012,175,800,0.28118816,141.8
2012,175,900,0.28118816,507.9
2012,175,1000,3.4153856,464.8
2012,175,1100,1.13414048,180.9
2012,175,1200,1.6674592,289.5
2012,175,1300,0.28118816,111.2
2012,175,1400,0.28118816,118.5
2012,175,1500,0.28118816,121.9
2012,175,1600,0.28118816,63.01
2012,175,1700,0.62764416,82.4
2012,175,1800,0.28118816,23.22
2012,175,1900,1.06753152,14.11
2012,175,2000,1.60085024,4.595
2012,175,2100,0.50783744,0.328
2012,175,2200,0.62764416,0
2012,175,2300,1.45422112,0
2012,175,2400,0.40099488,0.164
2012,176,100,1.21416064,0
2012,176,200,1.60085024,0
2012,176,300,0.28118816,0
2012,176,400,0.32097472,0
2012,176,500,0.30801056,1.477
2012,176,600,0.33438592,23.38
2012,176,700,1.3210032,88.9
2012,176,800,1.13414048,59.24
2012,176,900,0.78768448,111.9
2012,176,1000,0.80109568,235.8
2012,176,1100,0.88111584,315.2
2012,176,1200,2.60043168,1045
2012,176,1300,1.06753152,744
2012,176,1400,1.12072928,904
2012,176,1500,0.28118816,814
2012,176,1600,2.414016,698.1
2012,176,1700,1.42739872,582.3
2012,176,1800,0.77427328,422.5
2012,176,1900,0.28118816,234.4
2012,176,2000,0.28118816,20.18
2012,176,2100,0.28118816,0
2012,176,2200,0.28118816,0
2012,176,2300,0.28118816,0
2012,176,2400,0.28118816,0
2012,177,100,0.28118816,0
2012,177,200,0.28118816,0
2012,177,300,0.28118816,0
2012,177,400,0.28118816,0
2012,177,500,0.28118816,1.806
2012,177,600,0.28118816,18.06
2012,177,700,0.28118816,30.46
2012,177,800,0.28118816,139.7
