, iSIC, iSIC, iSIC, iSIC, iSIC, iSIC, iSIC, iSIC, iSIC
6/21/2012 1:40,24,23.05,22.41,21.97,20.67,19.02,16.41,14,10.2
6/21/2012 1:45,24.19,23.05,22.47,22.03,20.67,19.02,16.41,14.19,10.14
6/21/2012 1:50,24.31,23.05,22.47,22.03,20.6,18.96,16.47,14.31,10.08
6/21/2012 1:55,24.19,23.05,22.47,21.97,20.6,18.89,16.47,14.25,10.2
6/21/2012 2:00,24.25,23.05,22.47,22.03,20.6,18.83,16.47,14.25,10.34
6/21/2012 2:05,24.25,22.99,22.47,22.03,20.6,18.83,16.47,14.12,10.46
6/21/2012 2:10,24.75,22.99,22.47,22.03,20.67,18.89,16.47,14,10.52
6/21/2012 2:15,24.75,22.99,22.47,22.03,20.6,18.89,16.53,13.87,10.52
6/21/2012 2:20,24.31,22.99,22.47,22.03,20.67,18.96,16.53,13.81,10.46
6/21/2012 2:25,24.69,22.99,22.47,22.03,20.6,18.96,16.59,13.75,10.4
6/21/2012 2:30,24.31,22.99,22.47,21.97,20.6,18.96,16.66,13.69,10.4
6/21/2012 2:35,24.19,22.99,22.47,22.03,20.54,18.96,16.66,13.75,10.4
6/21/2012 2:40,24,22.93,22.47,22.03,20.54,18.96,16.53,13.87,10.46
6/21/2012 2:45,23.88,22.93,22.54,22.03,20.54,18.96,16.47,13.94,10.46
6/21/2012 2:50,23.75,22.93,22.54,22.03,20.6,18.96,16.47,13.87,10.46
6/21/2012 2:55,23.63,22.93,22.54,22.09,20.6,18.89,16.47,13.87,10.4
6/21/2012 3:00,23.94,22.93,22.47,22.09,20.6,18.89,16.47,13.94,10.26
6/21/2012 3:05,23.88,22.93,22.47,22.09,20.6,18.89,16.53,14,10.2
6/21/2012 3:10,23.63,22.93,22.47,22.09,20.6,18.89,16.59,14.06,10.14
6/21/2012 3:15,23.75,22.93,22.41,22.03,20.6,18.96,16.53,14.12,10.01
6/21/2012 3:20,23.56,22.86,22.41,22.09,20.6,18.96,16.47,14.12,10.01
6/21/2012 3:25,23.81,22.86,22.41,22.03,20.6,19.02,16.47,14.06,10.14
6/21/2012 3:30,23.69,22.93,22.41,22.03,20.54,18.96,16.41,14.06,10.34
6/21/2012 3:35,23.63,22.93,22.41,22.03,20.54,18.96,16.41,14.12,10.34
6/21/2012 3:40,23.63,22.86,22.41,22.09,20.6,18.89,16.41,14.12,10.34
6/21/2012 3:45,23.81,22.86,22.41,22.09,20.6,18.89,16.41,14.19,10.34
6/21/2012 3:50,23.69,22.86,22.41,22.16,20.6,18.89,16.41,14.25,10.4
6/21/2012 3:55,23.63,22.86,22.41,22.16,20.6,18.89,16.47,14.19,10.4
6/21/2012 4:00,23.69,22.8,22.41,22.16,20.6,18.96,16.47,14.19,10.4
6/21/2012 4:05,23.69,22.8,22.47,22.09,20.6,18.96,16.47,14.19,10.4
6/21/2012 4:10,23.75,22.8,22.47,22.09,20.54,19.02,16.47,14.12,10.4
6/21/2012 4:15,23.69,22.8,22.47,22.09,20.54,19.08,16.47,14.06,10.34
6/21/2012 4:20,23.81,22.8,22.54,22.03,20.54,19.02,16.53,13.94,10.34
6/21/2012 4:25,23.88,22.74,22.47,22.03,20.54,19.02,16.47,14,10.4
6/21/2012 4:30,23.88,22.74,22.47,22.03,20.54,19.08,16.41,14,10.46
6/21/2012 4:35,23.69,22.74,22.41,22.03,20.54,19.08,16.33,14,10.46
6/21/2012 4:40,23.81,22.74,22.41,22.03,20.6,19.08,16.33,14.06,10.46
6/21/2012 4:45,23.56,22.74,22.41,22.03,20.6,19.02,16.41,14.06,10.4
6/21/2012 4:50,23.56,22.74,22.41,22.09,20.6,19.02,16.59,13.94,10.4
6/21/2012 4:55,23.69,22.74,22.34,22.09,20.6,19.02,16.59,13.94,10.34
6/21/2012 5:00,23.69,22.74,22.34,22.09,20.6,18.96,16.66,13.94,10.34
6/21/2012 5:05,23.56,22.74,22.34,22.09,20.6,18.96,16.66,13.87,10.34
6/21/2012 5:10,23.63,22.68,22.34,22.09,20.54,18.89,16.66,13.87,10.34
6/21/2012 5:15,23.69,22.68,22.41,22.09,20.54,18.89,16.59,13.94,10.34
6/21/2012 5:20,23.69,22.68,22.41,22.16,20.54,18.89,16.53,13.94,10.34
6/21/2012 5:25,23.63,22.61,22.41,22.16,20.6,18.83,16.47,13.94,10.34
6/21/2012 5:30,23.63,22.68,22.41,22.16,20.6,18.89,16.41,14,10.4
6/21/2012 5:35,23.63,22.68,22.41,22.09,20.6,18.89,16.41,14.06,10.4
6/21/2012 5:40,23.56,22.61,22.41,22.16,20.6,18.89,16.41,14,10.46
6/21/2012 5:45,23.63,22.61,22.34,22.09,20.6,18.96,16.47,14,10.4
6/21/2012 5:50,23.56,22.61,22.34,22.16,20.54,18.96,16.47,14,10.4
6/21/2012 5:55,23.5,22.61,22.34,22.16,20.54,18.96,16.53,14.06,10.4
6/21/2012 6:00,23.56,22.61,22.41,22.09,20.54,18.96,16.53,14.19,10.34
6/21/2012 6:05,23.56,22.61,22.41,22.09,20.54,18.89,16.53,14.25,10.26
6/21/2012 6:10,23.5,22.61,22.41,22.09,20.54,18.89,16.47,14.25,10.26
6/21/2012 6:15,23.5,22.61,22.41,22.09,20.6,18.89,16.47,14.12,10.2
6/21/2012 6:20,23.56,22.61,22.41,22.09,20.6,18.89,16.47,14.06,10.2
6/21/2012 6:25,23.56,22.55,22.41,22.16,20.6,18.89,16.53,14,10.2
6/21/2012 6:30,23.5,22.55,22.41,22.09,20.67,18.89,16.59,13.94,10.2
6/21/2012 6:35,23.5,22.55,22.34,22.16,20.6,18.89,16.59,13.94,10.2
6/21/2012 6:40,23.75,22.55,22.34,22.16,20.6,18.89,16.59,13.87,10.14
6/21/2012 6:45,23.56,22.55,22.34,22.16,20.6,18.89,16.53,13.94,10.2
6/21/2012 6:50,23.56,22.55,22.34,22.16,20.6,18.89,16.59,13.87,10.26
6/21/2012 6:55,23.63,22.55,22.28,22.09,20.6,18.89,16.53,13.94,10.34
6/21/2012 7:00,23.75,22.55,22.28,22.09,20.6,18.89,16.47,13.94,10.4
6/21/2012 7:05,23.69,22.61,22.34,22.16,20.6,18.89,16.41,13.94,10.46
6/21/2012 7:10,23.75,22.55,22.28,22.09,20.6,18.89,16.41,13.94,10.46
6/21/2012 7:15,23.75,22.55,22.28,22.22,20.6,18.89,16.41,14,10.52
6/21/2012 7:20,23.81,22.55,22.28,22.22,20.67,18.89,16.41,14,10.52
6/21/2012 7:25,23.81,22.55,22.28,22.22,20.6,18.89,16.41,14,10.46
6/21/2012 7:30,23.88,22.55,22.28,22.16,20.6,18.96,16.41,14.06,10.4
6/21/2012 7:35,23.81,22.49,22.22,22.16,20.6,18.96,16.41,14.06,10.34
6/21/2012 7:40,23.81,22.49,22.22,22.09,20.6,18.96,16.47,14.06,10.26
6/21/2012 7:45,23.75,22.49,22.22,22.16,20.6,18.96,16.53,14.06,10.2
6/21/2012 7:50,23.88,22.49,22.28,22.09,20.6,18.89,16.53,14.06,10.2
6/21/2012 7:55,23.81,22.49,22.28,22.22,20.6,18.89,16.53,14.06,10.2
6/21/2012 8:00,23.81,22.55,22.28,22.16,20.6,18.89,16.53,14.06,10.2
6/21/2012 8:05,23.69,22.55,22.28,22.22,20.6,18.89,16.47,14.06,10.26
6/21/2012 8:10,23.94,22.55,22.28,22.16,20.6,18.89,16.47,14.06,10.2
6/21/2012 8:15,23.88,22.55,22.28,22.16,20.6,18.96,16.41,14.12,10.26
6/21/2012 8:20,23.94,22.55,22.28,22.16,20.6,18.96,16.47,14.12,10.2
6/21/2012 8:25,23.94,22.55,22.28,22.16,20.6,18.96,16.47,14.12,10.26
6/21/2012 8:30,23.81,22.55,22.28,22.22,20.54,18.96,16.47,14.19,10.26
6/21/2012 8:35,23.88,22.55,22.28,22.16,20.54,18.96,16.53,14.12,10.26
6/21/2012 8:40,23.94,22.55,22.22,22.16,20.54,18.89,16.59,14.06,10.26
6/21/2012 8:45,24,22.55,22.28,22.16,20.6,18.89,16.53,14.06,10.34
6/21/2012 8:50,24.25,22.55,22.28,22.16,20.6,18.89,16.53,14,10.4
6/21/2012 8:55,24.44,22.61,22.28,22.22,20.6,18.96,16.53,13.94,10.4
6/21/2012 9:00,24.44,22.61,22.28,22.34,20.67,18.96,16.47,13.94,10.4
6/21/2012 9:05,24.31,22.55,22.34,22.34,20.67,18.96,16.41,13.94,10.4
6/21/2012 9:10,24.31,22.49,22.28,22.41,20.67,18.89,16.47,13.94,10.46
6/21/2012 9:15,24.31,22.49,22.28,22.41,20.67,18.89,16.53,13.94,10.46
6/21/2012 9:20,24.31,22.49,22.28,22.28,20.67,18.89,16.47,13.94,10.46
6/21/2012 9:25,24.25,22.49,22.28,22.34,20.67,18.89,16.47,14,10.46
6/21/2012 9:30,23.94,22.49,22.34,22.28,20.67,18.96,16.53,14,10.4
6/21/2012 9:35,23.44,22.55,22.34,22.22,20.67,18.96,16.47,14.06,10.4
6/21/2012 9:40,23.5,22.61,22.34,22.16,20.67,18.96,16.47,14.12,10.34
6/21/2012 9:45,23.69,22.55,22.34,22.22,20.6,19.02,16.47,14.12,10.26
6/21/2012 9:50,23.5,22.61,22.34,22.22,20.67,19.02,16.41,14.12,10.26
6/21/2012 9:55,23.63,22.61,22.41,22.22,20.6,19.02,16.41,14.12,10.26
6/21/2012 10:00,24.06,22.61,22.41,22.22,20.6,19.02,16.41,14.12,10.26
6/21/2012 10:05,24.06,22.55,22.41,22.28,20.6,19.02,16.41,14.06,10.4
6/21/2012 10:10,23.75,22.61,22.41,22.22,20.6,18.96,16.47,14.06,10.4
6/21/2012 10:15,23.81,22.61,22.41,22.22,20.6,19.02,16.47,14,10.4
6/21/2012 10:20,23.44,22.61,22.41,22.22,20.6,19.02,16.47,14,10.4
6/21/2012 10:25,23.44,22.61,22.41,22.22,20.6,19.02,16.53,14,10.4
6/21/2012 10:30,23.75,22.61,22.41,22.22,20.6,19.02,16.53,14,10.34
6/21/2012 10:35,23.94,22.61,22.41,22.28,20.67,18.96,16.53,14,10.34
6/21/2012 10:40,24.06,22.55,22.41,22.28,20.67,18.96,16.53,14,10.34
6/21/2012 10:45,23.81,22.61,22.41,22.28,20.67,18.96,16.47,14,10.4
6/21/2012 10:50,23.19,22.68,22.41,22.34,20.67,18.89,16.53,14.06,10.4
6/21/2012 10:55,23.5,22.68,22.41,22.34,20.67,18.89,16.53,14.12,10.4
6/21/2012 11:00,23.69,22.68,22.41,22.34,20.6,18.89,16.59,14.12,10.34
6/21/2012 11:05,23.69,22.68,22.47,22.28,20.6,18.83,16.66,14.06,10.26
6/21/2012 11:10,23.63,22.68,22.47,22.28,20.6,18.83,16.66,14.06,10.34
6/21/2012 11:15,23.81,22.61,22.41,22.22,20.6,18.89,16.59,14,10.34
6/21/2012 11:20,23.75,22.61,22.41,22.16,20.67,18.96,16.59,14,10.4
6/21/2012 11:25,23.88,22.68,22.47,22.22,20.73,18.96,16.47,13.94,10.4
6/21/2012 11:30,24.13,22.68,22.47,22.16,20.73,19.02,16.47,14,10.4
6/21/2012 11:35,24.06,22.68,22.41,22.16,20.79,19.02,16.53,14.06,10.34
6/21/2012 11:40,23.94,22.68,22.41,22.16,20.79,19.02,16.53,14,10.26
6/21/2012 11:45,23.94,22.68,22.47,22.22,20.79,18.96,16.53,13.94,10.26
6/21/2012 11:50,24,22.74,22.47,22.22,20.73,18.89,16.53,13.94,10.26
6/21/2012 11:55,24.19,22.74,22.47,22.22,20.73,18.96,16.59,14,10.2
6/21/2012 12:00,24.13,22.74,22.47,22.22,20.67,18.96,16.59,14.06,10.14
6/21/2012 12:05,24,22.74,22.47,22.22,20.6,18.96,16.53,14.12,10.2
6/21/2012 12:10,24.06,22.8,22.47,22.28,20.54,18.96,16.53,14.06,10.2
6/21/2012 12:15,23.94,22.8,22.54,22.28,20.6,18.96,16.53,14.06,10.26
6/21/2012 12:20,23.94,22.8,22.54,22.28,20.6,18.96,16.53,14.06,10.4
6/21/2012 12:25,23.94,22.8,22.47,22.28,20.54,18.96,16.59,14.06,10.4
6/21/2012 12:30,24,22.86,22.47,22.28,20.6,18.96,16.59,14,10.34
6/21/2012 12:35,24,22.8,22.47,22.34,20.67,19.02,16.53,14,10.46
6/21/2012 12:40,24.31,22.8,22.47,22.41,20.67,19.02,16.41,14.06,10.46
6/21/2012 12:45,24.13,22.8,22.54,22.41,20.67,19.02,16.33,14.12,10.4
6/21/2012 12:50,24.44,22.86,22.54,22.47,20.67,19.02,16.33,14.06,10.4
6/21/2012 12:55,24.13,22.86,22.54,22.47,20.67,19.02,16.41,14.12,10.46
6/21/2012 13:00,24,22.8,22.54,22.41,20.73,18.96,16.41,14.12,10.46
6/21/2012 13:05,24.75,22.86,22.54,22.47,20.67,18.89,16.59,14.12,10.34
6/21/2012 13:10,24.38,22.93,22.54,22.47,20.67,18.89,16.59,14.06,10.26
6/21/2012 13:15,24.56,22.99,22.54,22.41,20.67,19.02,16.59,14.12,10.26
6/21/2012 13:20,24,23.05,22.6,22.34,20.67,19.02,16.59,14.12,10.34
6/21/2012 13:25,24.88,23.05,22.6,22.34,20.67,19.08,16.66,14.12,10.46
6/21/2012 13:30,24.38,23.11,22.6,22.28,20.67,19.02,16.59,14,10.52
6/21/2012 13:35,24.19,23.11,22.6,22.34,20.73,19.14,16.59,13.94,10.52
6/21/2012 13:40,24.69,22.99,22.54,22.34,20.73,19.14,16.53,14,10.46
6/21/2012 13:45,24.81,22.99,22.54,22.34,20.73,19.08,16.53,14,10.4
6/21/2012 13:50,24.38,22.99,22.6,22.34,20.73,19.08,16.59,14,10.34
6/21/2012 13:55,24.56,22.99,22.54,22.34,20.79,19.02,16.53,14.06,10.4
6/21/2012 14:00,24.69,22.99,22.6,22.41,20.85,19.02,16.53,14,10.34
6/21/2012 14:05,24.44,23.11,22.6,22.34,20.79,18.96,16.47,14,10.34
6/21/2012 14:10,24.75,23.11,22.6,22.41,20.79,19.02,16.53,14,10.4
6/21/2012 14:15,24.88,23.18,22.6,22.41,20.73,19.02,16.53,14,10.4
6/21/2012 14:20,24.94,23.24,22.6,22.34,20.67,19.08,16.41,14.12,10.4
6/21/2012 14:25,24.75,23.24,22.54,22.28,20.6,19.08,16.47,14.12,10.34
6/21/2012 14:30,24.81,23.24,22.54,22.28,20.67,19.08,16.53,14.19,10.34
6/21/2012 14:35,24.94,23.18,22.6,22.28,20.73,19.02,16.72,14.06,10.46
6/21/2012 14:40,24.75,23.18,22.6,22.34,20.85,18.83,16.72,14,10.4
6/21/2012 14:45,24.81,23.18,22.67,22.41,20.85,18.83,16.59,14.06,10.34
6/21/2012 14:50,25.32,23.18,22.67,22.47,20.85,18.89,16.41,14.06,10.34
6/21/2012 14:55,25.07,23.18,22.67,22.41,20.79,18.96,16.33,14.06,10.4
6/21/2012 15:00,25.39,23.11,22.67,22.47,20.73,18.96,16.47,14.12,10.4
6/21/2012 15:05,24.94,23.18,22.67,22.47,20.67,18.96,16.53,14.19,10.4
6/21/2012 15:10,25.39,23.24,22.73,22.53,20.67,19.02,16.53,14.25,10.4
6/21/2012 15:15,25.51,23.3,22.73,22.53,20.67,19.08,16.53,14.37,10.34
6/21/2012 15:20,25.51,23.3,22.73,22.53,20.67,19.14,16.53,14.37,10.26
6/21/2012 15:25,25.51,23.3,22.79,22.53,20.73,19.08,16.59,14.19,10.26
6/21/2012 15:30,25.39,23.36,22.79,22.53,20.73,19.02,16.53,14.12,10.46
6/21/2012 15:35,25.45,23.3,22.73,22.53,20.73,19.08,16.59,14.06,10.65
6/21/2012 15:40,25.45,23.3,22.79,22.59,20.79,19.08,16.66,13.94,10.65
6/21/2012 15:45,24.81,23.3,22.79,22.47,20.73,19.14,16.72,13.87,10.52
6/21/2012 15:50,24.5,23.24,22.79,22.41,20.73,19.08,16.72,13.94,10.46
6/21/2012 15:55,25.14,23.36,22.79,22.47,20.73,19.08,16.66,13.94,10.4
6/21/2012 16:00,25.07,23.36,22.79,22.47,20.73,19.08,16.66,14.06,10.4
6/21/2012 16:05,24.88,23.43,22.73,22.47,20.73,19.14,16.66,14,10.4
6/21/2012 16:10,24.94,23.49,22.73,22.53,20.73,19.14,16.59,14.06,10.4
6/21/2012 16:15,24.56,23.49,22.73,22.53,20.73,19.21,16.53,14.12,10.4
6/21/2012 16:20,25.14,23.43,22.73,22.53,20.73,19.08,16.47,14.19,10.4
6/21/2012 16:25,25.39,23.43,22.73,22.59,20.73,19.08,16.47,14.25,10.26
6/21/2012 16:30,25.26,23.3,22.73,22.53,20.73,19.08,16.47,14.25,10.2
6/21/2012 16:35,25.2,23.36,22.79,22.53,20.85,19.02,16.59,14.19,10.34
6/21/2012 16:40,25.14,23.43,22.79,22.47,20.85,18.96,16.59,14.12,10.26
6/21/2012 16:45,25.2,23.43,22.79,22.47,20.85,18.96,16.59,14.12,10.26
6/21/2012 16:50,25.32,23.36,22.79,22.47,20.92,18.96,16.53,14.12,10.2
6/21/2012 16:55,25.26,23.43,22.79,22.53,20.92,19.02,16.41,14.19,10.14
6/21/2012 17:00,24.81,23.49,22.85,22.47,20.85,19.08,16.53,14.12,10.14
6/21/2012 17:05,24.75,23.49,22.85,22.53,20.79,19.14,16.59,14.12,10.26
6/21/2012 17:10,25.01,23.55,22.79,22.47,20.79,19.21,16.66,13.94,10.4
6/21/2012 17:15,24.88,23.55,22.79,22.53,20.79,19.14,16.66,13.87,10.46
6/21/2012 17:20,25.01,23.61,22.79,22.53,20.73,18.96,16.78,13.87,10.59
6/21/2012 17:25,25.2,23.68,22.79,22.59,20.79,18.89,16.72,13.94,10.52
6/21/2012 17:30,24.88,23.68,22.79,22.59,20.79,18.83,16.66,13.94,10.46
6/21/2012 17:35,24.69,23.61,22.73,22.53,20.79,18.89,16.66,14.12,10.52
6/21/2012 17:40,24.88,23.61,22.79,22.53,20.79,18.89,16.59,14.19,10.46
6/21/2012 17:45,25.01,23.61,22.79,22.59,20.79,18.96,16.59,14.25,10.4
6/21/2012 17:50,25.07,23.61,22.79,22.66,20.79,19.02,16.53,14.19,10.26
6/21/2012 17:55,25.32,23.61,22.79,22.66,20.85,19.08,16.59,14.19,10.34
6/21/2012 18:00,25.2,23.61,22.73,22.59,20.85,19.08,16.53,14.19,10.34
6/21/2012 18:05,25.07,23.55,22.73,22.66,20.85,19.08,16.47,14.19,10.4
6/21/2012 18:10,25.07,23.61,22.79,22.59,20.85,19.14,16.47,14.19,10.46
6/21/2012 18:15,24.88,23.61,22.79,22.59,20.79,19.14,16.47,14.19,10.46
6/21/2012 18:20,24.94,23.61,22.79,22.59,20.79,19.08,16.53,14.06,10.4
6/21/2012 18:25,24.94,23.61,22.79,22.59,20.79,19.08,16.66,13.94,10.4
6/21/2012 18:30,24.81,23.68,22.79,22.53,20.79,19.08,16.72,13.87,10.46
6/21/2012 18:35,25.01,23.68,22.85,22.53,20.79,19.08,16.72,13.87,10.52
6/21/2012 18:40,24.69,23.68,22.85,22.53,20.85,19.02,16.72,13.94,10.52
6/21/2012 18:45,24.75,23.61,22.92,22.47,20.79,19.08,16.66,14,10.4
6/21/2012 18:50,24.94,23.55,22.92,22.53,20.85,19.08,16.66,14,10.46
6/21/2012 18:55,24.63,23.55,22.92,22.41,20.85,19.02,16.66,14.12,10.4
6/21/2012 19:00,24.75,23.55,22.92,22.47,20.85,19.02,16.59,14.12,10.46
6/21/2012 19:05,24.81,23.55,22.85,22.53,20.79,19.08,16.59,14.19,10.4
6/21/2012 19:10,24.94,23.55,22.79,22.47,20.73,19.08,16.66,14.19,10.26
6/21/2012 19:15,24.69,23.55,22.85,22.47,20.73,19.08,16.59,14.19,10.26
6/21/2012 19:20,24.69,23.61,22.85,22.47,20.67,19.08,16.66,14.12,10.4
6/21/2012 19:25,24.63,23.61,22.92,22.59,20.67,19.08,16.59,14.06,10.26
6/21/2012 19:30,24.81,23.61,22.85,22.59,20.73,19.08,16.66,14.06,10.2
6/21/2012 19:35,24.63,23.55,22.85,22.59,20.73,19.08,16.59,14.06,10.2
6/21/2012 19:40,24.63,23.55,22.85,22.59,20.79,19.02,16.53,14.06,10.2
6/21/2012 19:45,24.75,23.55,22.85,22.53,20.79,19.02,16.53,14.06,10.34
6/21/2012 19:50,24.88,23.55,22.92,22.53,20.79,19.08,16.47,14.12,10.4
6/21/2012 19:55,24.63,23.55,22.85,22.47,20.79,19.08,16.47,14.12,10.46
6/21/2012 20:00,24.63,23.55,22.92,22.41,20.79,19.14,16.47,14.12,10.46
6/21/2012 20:05,24.69,23.55,22.85,22.47,20.79,19.14,16.41,14.12,10.46
6/21/2012 20:10,24.88,23.55,22.85,22.53,20.73,19.14,16.41,14.12,10.4
6/21/2012 20:15,24.75,23.49,22.85,22.47,20.79,19.21,16.47,14.12,10.46
6/21/2012 20:20,24.69,23.49,22.85,22.59,20.79,19.21,16.47,14.12,10.52
6/21/2012 20:25,24.63,23.49,22.85,22.59,20.79,19.14,16.53,14.19,10.4
6/21/2012 20:30,24.69,23.49,22.85,22.59,20.79,19.08,16.53,14.25,10.4
6/21/2012 20:35,24.5,23.49,22.85,22.66,20.79,19.02,16.59,14.25,10.46
6/21/2012 20:40,24.56,23.43,22.85,22.66,20.85,19.02,16.59,14.12,10.4
6/21/2012 20:45,24.75,23.43,22.85,22.59,20.92,18.96,16.59,14.06,10.34
6/21/2012 20:50,24.69,23.43,22.85,22.53,20.85,18.89,16.53,14.06,10.26
6/21/2012 20:55,24.69,23.43,22.85,22.53,20.85,18.83,16.59,14.06,10.26
6/21/2012 21:00,24.69,23.43,22.85,22.59,20.85,18.83,16.59,14.12,10.34
6/21/2012 21:05,24.75,23.36,22.85,22.59,20.79,18.89,16.66,14.12,10.34
6/21/2012 21:10,24.81,23.36,22.85,22.59,20.73,18.96,16.66,14.12,10.34
6/21/2012 21:15,24.63,23.36,22.85,22.59,20.73,19.08,16.66,14.06,10.34
6/21/2012 21:20,24.63,23.36,22.85,22.59,20.73,19.08,16.59,14.06,10.34
6/21/2012 21:25,24.63,23.36,22.85,22.59,20.73,19.08,16.59,14.06,10.34
6/21/2012 21:30,24.5,23.3,22.85,22.53,20.73,19.02,16.59,14.06,10.4
6/21/2012 21:35,24.75,23.3,22.85,22.53,20.73,19.02,16.59,14.06,10.46
6/21/2012 21:40,24.56,23.3,22.85,22.59,20.73,19.02,16.59,14.06,10.4
6/21/2012 21:45,24.38,23.3,22.85,22.59,20.79,19.02,16.59,14.06,10.34
6/21/2012 21:50,24.44,23.24,22.85,22.59,20.79,19.08,16.59,14,10.34
6/21/2012 21:55,24.5,23.24,22.85,22.59,20.85,19.02,16.59,14,10.4
6/21/2012 22:00,24.5,23.24,22.85,22.59,20.85,19.08,16.59,14,10.4
6/21/2012 22:05,24.56,23.24,22.85,22.66,20.85,19.08,16.53,14,10.4
6/21/2012 22:10,24.63,23.24,22.92,22.59,20.85,19.08,16.53,14,10.46
6/21/2012 22:15,24.5,23.24,22.79,22.59,20.85,19.08,16.53,13.94,10.52
6/21/2012 22:20,24.5,23.24,22.85,22.59,20.79,19.02,16.59,14.06,10.59
6/21/2012 22:25,24.56,23.24,22.92,22.59,20.79,18.96,16.59,14.06,10.59
6/21/2012 22:30,24.56,23.18,22.92,22.59,20.79,18.96,16.59,14.06,10.46
6/21/2012 22:35,24.63,23.18,22.85,22.72,20.79,18.96,16.59,14.06,10.4
6/21/2012 22:40,24.56,23.18,22.85,22.66,20.79,18.96,16.66,14.12,10.34
6/21/2012 22:45,24.63,23.18,22.85,22.66,20.79,19.02,16.66,14.12,10.26
6/21/2012 22:50,24.56,23.18,22.85,22.59,20.73,19.02,16.66,14.12,10.26
6/21/2012 22:55,24.56,23.11,22.85,22.59,20.73,19.02,16.59,14.19,10.26
6/21/2012 23:00,24.56,23.11,22.85,22.59,20.73,19.02,16.59,14.19,10.34
6/21/2012 23:05,24.56,23.11,22.85,22.66,20.73,19.08,16.59,14.19,10.4
6/21/2012 23:10,24.69,23.11,22.85,22.59,20.73,19.02,16.53,14.19,10.4
6/21/2012 23:15,24.56,23.11,22.92,22.59,20.79,19.08,16.47,14.19,10.4
6/21/2012 23:20,24.44,23.05,22.85,22.59,20.73,19.08,16.41,14.19,10.4
6/21/2012 23:25,24.56,23.05,22.92,22.66,20.73,19.08,16.41,14.19,10.4
6/21/2012 23:30,24.38,23.05,22.92,22.72,20.73,19.08,16.41,14.12,10.34
6/21/2012 23:35,24.31,23.05,22.92,22.78,20.79,19.02,16.47,14.12,10.34
6/21/2012 23:40,24.38,23.05,22.85,22.78,20.73,19.02,16.53,14.12,10.34
6/21/2012 23:45,24.5,23.05,22.85,22.72,20.79,19.02,16.59,14.12,10.34
6/21/2012 23:50,24.75,22.99,22.79,22.72,20.79,19.02,16.59,14.12,10.26
6/21/2012 23:55,24.63,22.99,22.85,22.72,20.79,19.02,16.59,14.12,10.26
6/22/2012 0:00,24.63,22.99,22.85,22.66,20.79,19.02,16.59,14.12,10.26
6/22/2012 0:05,24.63,22.99,22.85,22.66,20.79,19.02,16.59,14.12,10.26
6/22/2012 0:10,24.63,22.93,22.85,22.72,20.79,19.02,16.59,14.12,10.4
6/22/2012 0:15,24.63,22.93,22.85,22.66,20.79,19.02,16.53,14.06,10.4
6/22/2012 0:20,24.63,22.93,22.79,22.66,20.79,19.08,16.53,14,10.46
6/22/2012 0:25,24.75,22.93,22.79,22.66,20.79,19.14,16.59,14,10.52
6/22/2012 0:30,24.69,22.93,22.79,22.66,20.79,19.14,16.59,14,10.52
6/22/2012 0:35,24.63,22.93,22.79,22.66,20.79,19.08,16.59,14,10.46
6/22/2012 0:40,24.63,22.86,22.79,22.66,20.79,19.08,16.59,14,10.46
6/22/2012 0:45,24.63,22.86,22.79,22.66,20.79,19.02,16.66,14,10.4
6/22/2012 0:50,24.5,22.86,22.79,22.72,20.79,18.96,16.66,14.06,10.34
6/22/2012 0:55,24.5,22.86,22.73,22.72,20.79,18.89,16.66,14.06,10.34
6/22/2012 1:00,24.56,22.86,22.73,22.72,20.79,18.89,16.66,14.12,10.34
6/22/2012 1:05,24.19,22.8,22.73,22.66,20.79,18.89,16.59,14.12,10.4
6/22/2012 1:10,24.31,22.8,22.73,22.66,20.79,18.96,16.59,14.12,10.4
6/22/2012 1:15,24.5,22.8,22.73,22.72,20.79,19.02,16.53,14.19,10.4
6/22/2012 1:20,24.44,22.8,22.73,22.72,20.79,19.02,16.53,14.19,10.4
6/22/2012 1:25,24.44,22.8,22.67,22.72,20.73,19.08,16.53,14.19,10.4
6/22/2012 1:30,24.69,22.8,22.67,22.72,20.73,19.02,16.53,14.19,10.4
6/22/2012 1:35,24.5,22.74,22.67,22.72,20.73,19.02,16.53,14.12,10.4
6/22/2012 1:40,24.94,22.74,22.67,22.72,20.79,19.02,16.53,14.12,10.4
6/22/2012 1:45,24.94,22.74,22.6,22.66,20.79,19.02,16.59,14.06,10.4
6/22/2012 1:50,25.2,22.74,22.6,22.66,20.79,18.96,16.59,14.06,10.4
6/22/2012 1:55,24.88,22.74,22.6,22.66,20.79,18.96,16.59,14,10.4
6/22/2012 2:00,25.14,22.74,22.6,22.72,20.79,18.96,16.59,14,10.4
6/22/2012 2:05,25.26,22.68,22.6,22.72,20.79,18.96,16.59,14,10.46
6/22/2012 2:10,25.01,22.68,22.6,22.66,20.79,19.02,16.59,14,10.46
6/22/2012 2:15,24.94,22.68,22.6,22.66,20.79,19.02,16.59,14.06,10.46
6/22/2012 2:20,25.07,22.61,22.6,22.72,20.79,19.02,16.59,14.06,10.4
6/22/2012 2:25,25.01,22.68,22.54,22.72,20.79,19.02,16.66,14.12,10.34
6/22/2012 2:30,24.88,22.61,22.54,22.72,20.73,19.02,16.66,14.06,10.34
