, iSIC, iSIC, iSIC, iSIC, iSIC, iSIC, iSIC, iSIC
7/16/2012 16:45,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
7/16/2012 16:50,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
7/16/2012 16:55,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
7/16/2012 17:00,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
7/16/2012 17:05,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
7/16/2012 17:10,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
7/16/2012 17:15,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
7/16/2012 17:20,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
7/16/2012 17:25,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
7/16/2012 17:30,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
7/16/2012 17:35,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
7/16/2012 17:40,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
7/16/2012 17:45,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
7/16/2012 17:50,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
7/16/2012 17:55,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
7/16/2012 18:00,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
7/16/2012 18:05,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
7/16/2012 18:10,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
7/16/2012 18:15,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
7/16/2012 18:20,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
7/16/2012 18:25,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
7/16/2012 18:30,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
7/16/2012 18:35,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
7/16/2012 18:40,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
7/16/2012 18:45,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
7/16/2012 18:50,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
7/16/2012 18:55,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
7/16/2012 19:00,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
7/16/2012 19:05,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
7/16/2012 19:10,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
7/16/2012 19:15,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
7/16/2012 19:20,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
7/16/2012 19:25,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
7/16/2012 19:30,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
7/16/2012 19:35,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
7/16/2012 19:40,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
7/16/2012 19:45,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
7/16/2012 19:50,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
7/16/2012 19:55,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
7/16/2012 20:00,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
7/16/2012 20:05,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
7/16/2012 20:10,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
7/16/2012 20:15,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
7/16/2012 20:20,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
7/16/2012 20:25,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
7/16/2012 20:30,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
7/16/2012 20:35,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
7/16/2012 20:40,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
7/16/2012 20:45,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
7/16/2012 20:50,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
7/16/2012 20:55,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
7/16/2012 21:00,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
7/16/2012 21:05,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
7/16/2012 21:10,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
7/16/2012 21:15,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
7/16/2012 21:20,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
7/16/2012 21:25,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
7/16/2012 21:30,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
7/16/2012 21:35,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
7/16/2012 21:40,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
7/16/2012 21:45,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
7/16/2012 21:50,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
7/16/2012 21:55,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
7/16/2012 22:00,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
7/16/2012 22:05,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
7/16/2012 22:10,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
7/16/2012 22:15,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
7/16/2012 22:20,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
7/16/2012 22:25,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
7/16/2012 22:30,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
7/16/2012 22:35,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
7/16/2012 22:40,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
7/16/2012 22:45,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
7/16/2012 22:50,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
7/16/2012 22:55,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
7/16/2012 23:00,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
7/16/2012 23:05,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
7/16/2012 23:10,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
7/16/2012 23:15,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
7/16/2012 23:20,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
7/16/2012 23:25,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
7/16/2012 23:30,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
7/16/2012 23:35,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
7/16/2012 23:40,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
7/16/2012 23:45,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
7/16/2012 23:50,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
7/16/2012 23:55,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
7/17/2012 0:00,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
7/17/2012 0:05,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
7/17/2012 0:10,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
7/17/2012 0:15,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
7/17/2012 0:20,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
7/17/2012 0:25,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
7/17/2012 0:30,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
7/17/2012 0:35,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
7/17/2012 0:40,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
7/17/2012 0:45,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
7/17/2012 0:50,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
7/17/2012 0:55,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
7/17/2012 1:00,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
7/17/2012 1:05,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
7/17/2012 1:10,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
7/17/2012 1:15,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
7/17/2012 1:20,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
7/17/2012 1:25,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
7/17/2012 1:30,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
7/17/2012 1:35,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
7/17/2012 1:40,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
7/17/2012 1:45,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
7/17/2012 1:50,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
7/17/2012 1:55,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
7/17/2012 2:00,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
7/17/2012 2:05,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
7/17/2012 2:10,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
7/17/2012 2:15,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
7/17/2012 2:20,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
7/17/2012 2:25,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
7/17/2012 2:30,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
7/17/2012 2:35,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
7/17/2012 2:40,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
7/17/2012 2:45,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
7/17/2012 2:50,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
7/17/2012 2:55,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
7/17/2012 3:00,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
7/17/2012 3:05,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
7/17/2012 3:10,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
7/17/2012 3:15,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
7/17/2012 3:20,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
7/17/2012 3:25,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
7/17/2012 3:30,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
7/17/2012 3:35,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
7/17/2012 3:40,26.98,26.61,27.33,25.05,21.9,18.6,15.7,11.35
7/17/2012 3:45,26.92,26.61,26.96,25.11,21.9,18.6,15.63,11.35
7/17/2012 3:50,26.92,26.61,26.77,25.11,21.9,18.6,15.63,11.35
7/17/2012 3:55,26.92,26.61,27.15,25.11,21.9,18.67,15.63,11.35
7/17/2012 4:00,26.92,26.61,26.71,25.11,21.9,18.67,15.63,11.41
7/17/2012 4:05,26.92,26.61,26.71,25.11,21.9,18.73,15.57,11.41
7/17/2012 4:10,26.85,26.61,26.65,25.11,21.9,18.73,15.57,11.41
7/17/2012 4:15,26.85,26.61,26.65,25.05,21.9,18.73,15.57,11.35
7/17/2012 4:20,26.85,26.61,26.65,25.05,21.9,18.67,15.63,11.35
7/17/2012 4:25,26.85,26.61,26.65,25.05,21.9,18.67,15.63,11.28
7/17/2012 4:30,26.85,26.61,26.65,25.05,21.84,18.67,15.7,11.28
7/17/2012 4:35,26.85,26.61,26.65,24.99,21.84,18.67,15.63,11.35
7/17/2012 4:40,26.85,26.61,26.65,24.99,21.84,18.67,15.63,11.35
7/17/2012 4:45,26.85,26.61,26.65,24.99,21.84,18.67,15.57,11.41
7/17/2012 4:50,26.85,26.61,26.58,24.99,21.9,18.6,15.57,11.41
7/17/2012 4:55,26.85,26.61,26.65,24.99,21.9,18.6,15.57,11.41
7/17/2012 5:00,26.79,26.61,26.65,24.93,21.97,18.67,15.51,11.41
7/17/2012 5:05,26.85,26.61,26.58,24.93,21.97,18.67,15.57,11.41
7/17/2012 5:10,26.79,26.61,26.58,24.93,21.9,18.67,15.57,11.35
7/17/2012 5:15,26.79,26.61,26.58,24.99,21.9,18.67,15.63,11.35
7/17/2012 5:20,26.79,26.61,26.65,24.99,21.9,18.54,15.63,11.35
7/17/2012 5:25,26.79,26.61,26.65,24.99,21.9,18.6,15.63,11.28
7/17/2012 5:30,26.79,26.61,26.65,25.05,21.84,18.6,15.57,11.22
7/17/2012 5:35,26.73,26.61,26.65,25.05,21.84,18.6,15.57,11.22
7/17/2012 5:40,26.73,26.61,26.65,25.05,21.84,18.67,15.57,11.22
7/17/2012 5:45,26.73,26.61,26.58,25.05,21.84,18.67,15.63,11.22
7/17/2012 5:50,26.73,26.61,26.58,25.05,21.84,18.67,15.63,11.22
7/17/2012 5:55,26.73,26.61,26.58,25.05,21.9,18.6,15.63,11.28
7/17/2012 6:00,26.73,26.61,26.58,25.05,21.9,18.67,15.63,11.35
7/17/2012 6:05,26.73,26.55,26.58,25.05,21.84,18.67,15.63,11.35
7/17/2012 6:10,26.67,26.55,26.58,25.05,21.84,18.67,15.63,11.41
7/17/2012 6:15,26.67,26.55,26.65,25.05,21.84,18.73,15.57,11.41
7/17/2012 6:20,26.73,26.55,26.58,25.11,21.78,18.73,15.57,11.41
7/17/2012 6:25,26.67,26.55,26.58,25.05,21.84,18.73,15.63,11.41
7/17/2012 6:30,26.67,26.55,26.58,25.05,21.78,18.73,15.63,11.35
7/17/2012 6:35,26.67,26.55,26.58,25.11,21.78,18.73,15.63,11.35
7/17/2012 6:40,26.67,26.55,26.58,25.11,21.78,18.67,15.63,11.35
7/17/2012 6:45,26.67,26.55,26.58,25.11,21.84,18.6,15.63,11.35
7/17/2012 6:50,26.67,26.55,26.58,25.05,21.84,18.54,15.57,11.35
7/17/2012 6:55,26.67,26.55,26.58,25.05,21.97,18.54,15.57,11.41
7/17/2012 7:00,26.67,26.55,26.58,24.99,21.9,18.54,15.57,11.41
7/17/2012 7:05,26.67,26.55,26.58,24.99,21.97,18.6,15.63,11.41
7/17/2012 7:10,26.67,26.55,26.58,24.99,21.9,18.67,15.63,11.35
7/17/2012 7:15,26.6,26.49,26.58,25.05,21.9,18.67,15.63,11.28
7/17/2012 7:20,26.6,26.55,26.58,25.05,21.9,18.6,15.63,11.28
7/17/2012 7:25,26.6,26.49,26.58,24.99,21.84,18.67,15.57,11.28
7/17/2012 7:30,26.6,26.55,26.58,25.05,21.84,18.67,15.63,11.28
7/17/2012 7:35,26.6,26.49,26.58,25.05,21.84,18.67,15.63,11.28
7/17/2012 7:40,26.6,26.49,26.58,25.05,21.84,18.67,15.63,11.28
7/17/2012 7:45,26.6,26.49,26.58,25.05,21.84,18.67,15.63,11.35
7/17/2012 7:50,26.6,26.49,26.58,25.05,21.84,18.6,15.57,11.35
7/17/2012 7:55,26.6,26.49,26.58,25.05,21.84,18.67,15.57,11.35
7/17/2012 8:00,26.6,26.49,26.65,24.99,21.9,18.6,15.57,11.41
7/17/2012 8:05,26.54,26.49,26.65,24.99,21.9,18.6,15.57,11.35
7/17/2012 8:10,26.54,26.49,26.58,25.05,21.9,18.6,15.57,11.35
7/17/2012 8:15,26.54,26.49,26.58,25.05,21.9,18.6,15.57,11.35
7/17/2012 8:20,26.54,26.49,26.58,25.05,21.9,18.6,15.63,11.35
7/17/2012 8:25,26.54,26.49,26.52,25.05,21.9,18.6,15.7,11.35
7/17/2012 8:30,26.54,26.43,26.58,25.05,21.9,18.54,15.7,11.35
7/17/2012 8:35,26.54,26.49,26.58,25.05,21.9,18.54,15.7,11.28
7/17/2012 8:40,26.54,26.43,26.58,25.05,21.9,18.6,15.63,11.28
7/17/2012 8:45,26.54,26.43,26.71,25.05,21.9,18.6,15.7,11.28
7/17/2012 8:50,26.54,26.43,26.58,24.99,21.97,18.6,15.63,11.35
7/17/2012 8:55,26.54,26.43,26.65,25.05,21.9,18.67,15.63,11.35
7/17/2012 9:00,26.48,26.43,26.65,25.05,21.9,18.67,15.57,11.35
7/17/2012 9:05,26.48,26.43,26.65,25.05,21.9,18.73,15.51,11.35
7/17/2012 9:10,26.48,26.43,26.58,25.05,21.9,18.67,15.51,11.35
7/17/2012 9:15,26.48,26.43,26.83,25.05,21.9,18.67,15.57,11.35
7/17/2012 9:20,26.54,26.43,26.65,25.05,21.9,18.67,15.57,11.35
7/17/2012 9:25,26.48,26.43,26.65,25.05,21.84,18.73,15.63,11.35
7/17/2012 9:30,26.54,26.43,26.65,25.05,21.84,18.67,15.63,11.35
7/17/2012 9:35,26.48,26.43,26.58,24.99,21.84,18.67,15.63,11.35
7/17/2012 9:40,26.54,26.43,26.65,25.05,21.9,18.67,15.63,11.35
7/17/2012 9:45,26.48,26.43,26.65,25.05,21.9,18.67,15.57,11.35
7/17/2012 9:50,26.48,26.43,26.58,25.05,21.9,18.6,15.63,11.35
7/17/2012 9:55,26.48,26.43,26.58,24.99,21.9,18.67,15.63,11.35
7/17/2012 10:00,26.48,26.43,26.58,25.05,21.9,18.73,15.57,11.41
7/17/2012 10:05,26.48,26.36,26.58,25.05,21.84,18.73,15.51,11.35
7/17/2012 10:10,26.48,26.36,26.58,25.05,21.84,18.73,15.51,11.35
7/17/2012 10:15,26.48,26.36,26.58,24.99,21.84,18.73,15.57,11.35
7/17/2012 10:20,26.48,26.36,26.58,25.05,21.84,18.67,15.63,11.35
7/17/2012 10:25,26.48,26.36,26.65,24.99,21.84,18.73,15.63,11.35
7/17/2012 10:30,26.48,26.36,26.58,25.05,21.84,18.67,15.63,11.35
7/17/2012 10:35,26.48,26.36,26.65,25.05,21.84,18.6,15.63,11.35
7/17/2012 10:40,26.48,26.36,26.58,24.99,21.84,18.6,15.63,11.28
7/17/2012 10:45,26.48,26.36,26.65,25.05,21.84,18.67,15.63,11.28
7/17/2012 10:50,26.42,26.36,26.65,25.05,21.9,18.6,15.63,11.35
7/17/2012 10:55,26.42,26.36,26.52,25.05,21.9,18.67,15.57,11.35
7/17/2012 11:00,26.42,26.36,26.58,25.05,21.84,18.67,15.57,11.35
7/17/2012 11:05,26.42,26.36,26.52,25.05,21.84,18.6,15.57,11.35
7/17/2012 11:10,26.42,26.3,26.58,25.05,21.9,18.6,15.63,11.28
7/17/2012 11:15,26.42,26.36,26.58,24.99,21.84,18.6,15.63,11.28
7/17/2012 11:20,26.42,26.36,26.58,25.05,21.84,18.6,15.63,11.28
7/17/2012 11:25,26.42,26.36,26.58,25.05,21.84,18.6,15.57,11.28
7/17/2012 11:30,26.42,26.36,26.58,25.05,21.84,18.6,15.63,11.28
7/17/2012 11:35,26.42,26.3,26.52,25.05,21.9,18.6,15.57,11.35
7/17/2012 11:40,26.42,26.36,26.52,25.05,21.9,18.67,15.63,11.28
7/17/2012 11:45,26.42,26.3,26.52,25.05,21.9,18.6,15.63,11.28
7/17/2012 11:50,26.42,26.3,26.52,25.05,21.97,18.67,15.63,11.35
7/17/2012 11:55,26.35,26.3,26.52,24.99,21.97,18.67,15.57,11.35
7/17/2012 12:00,26.35,26.3,26.52,24.99,21.9,18.67,15.57,11.41
7/17/2012 12:05,26.35,26.3,26.52,25.05,21.9,18.6,15.63,11.41
7/17/2012 12:10,26.42,26.3,26.52,25.11,21.97,18.6,15.63,11.41
7/17/2012 12:15,26.42,26.3,26.46,25.11,21.9,18.67,15.63,11.35
7/17/2012 12:20,26.42,26.3,26.46,25.05,21.9,18.67,15.7,11.35
7/17/2012 12:25,26.42,26.3,26.71,25.05,21.9,18.67,15.7,11.41
7/17/2012 12:30,26.48,26.3,26.71,25.11,21.9,18.6,15.7,11.35
7/17/2012 12:35,26.42,26.3,26.58,25.05,21.9,18.6,15.7,11.35
7/17/2012 12:40,26.42,26.3,26.65,25.11,21.97,18.6,15.63,11.41
7/17/2012 12:45,26.42,26.3,26.65,25.18,21.9,18.6,15.7,11.41
7/17/2012 12:50,26.42,26.3,26.65,25.11,21.9,18.67,15.63,11.41
7/17/2012 12:55,26.42,26.3,26.65,25.05,21.9,18.67,15.63,11.35
7/17/2012 13:00,26.42,26.3,26.71,25.05,21.84,18.67,15.63,11.35
7/17/2012 13:05,26.42,26.3,26.83,25.05,21.84,18.73,15.57,11.35
7/17/2012 13:10,26.42,26.3,26.71,24.99,21.84,18.73,15.57,11.35
7/17/2012 13:15,26.35,26.3,26.71,24.99,21.84,18.73,15.57,11.35
7/17/2012 13:20,26.35,26.3,26.52,25.05,21.84,18.73,15.57,11.35
7/17/2012 13:25,26.35,26.3,26.71,24.99,21.84,18.73,15.57,11.35
7/17/2012 13:30,26.35,26.3,26.71,25.05,21.84,18.73,15.57,11.35
7/17/2012 13:35,26.35,26.3,26.77,24.99,21.84,18.67,15.57,11.35
7/17/2012 13:40,26.42,26.3,26.77,24.99,21.84,18.67,15.57,11.28
7/17/2012 13:45,26.42,26.3,26.77,24.99,21.84,18.67,15.57,11.28
7/17/2012 13:50,26.35,26.3,26.77,24.99,21.84,18.67,15.63,11.35
7/17/2012 13:55,26.42,26.3,26.77,24.99,21.84,18.6,15.63,11.35
7/17/2012 14:00,26.42,26.3,26.71,25.05,21.9,18.6,15.63,11.35
7/17/2012 14:05,26.42,26.3,26.71,25.05,21.97,18.6,15.63,11.41
7/17/2012 14:10,26.42,26.3,26.77,25.05,22.03,18.54,15.63,11.35
7/17/2012 14:15,26.42,26.36,26.52,25.05,22.03,18.6,15.63,11.35
7/17/2012 14:20,26.48,26.36,26.71,25.11,22.03,18.67,15.63,11.35
7/17/2012 14:25,26.42,26.3,26.58,25.05,21.97,18.73,15.57,11.35
7/17/2012 14:30,26.42,26.3,26.52,25.11,21.97,18.73,15.63,11.35
7/17/2012 14:35,26.42,26.3,26.52,25.11,21.97,18.73,15.63,11.35
7/17/2012 14:40,26.42,26.3,26.52,25.18,21.9,18.67,15.7,11.35
7/17/2012 14:45,26.42,26.3,26.52,25.18,21.9,18.6,15.7,11.35
7/17/2012 14:50,26.42,26.36,26.52,25.18,21.84,18.6,15.7,11.35
7/17/2012 14:55,26.42,26.3,26.52,25.18,21.84,18.6,15.63,11.35
7/17/2012 15:00,26.42,26.3,26.52,25.11,21.84,18.67,15.57,11.35
7/17/2012 15:05,26.42,26.3,26.52,25.11,21.84,18.67,15.57,11.28
7/17/2012 15:10,26.42,26.36,26.52,25.05,21.84,18.73,15.57,11.28
7/17/2012 15:15,26.48,26.36,26.58,25.05,21.84,18.67,15.57,11.28
7/17/2012 15:20,26.48,26.36,26.58,25.05,21.84,18.73,15.57,11.28
7/17/2012 15:25,26.48,26.36,26.58,25.05,21.9,18.73,15.63,11.28
7/17/2012 15:30,26.48,26.36,26.58,25.05,21.97,18.67,15.7,11.35
7/17/2012 15:35,26.48,26.36,26.58,25.11,21.97,18.67,15.7,11.28
7/17/2012 15:40,26.48,26.36,26.58,25.11,21.97,18.67,15.7,11.35
7/17/2012 15:45,26.48,26.36,26.58,25.11,21.97,18.67,15.7,11.41
7/17/2012 15:50,26.48,26.36,26.71,25.11,21.97,18.67,15.7,11.41
7/17/2012 15:55,26.48,26.43,26.52,25.11,21.9,18.73,15.63,11.41
7/17/2012 16:00,26.48,26.36,26.52,25.11,21.9,18.73,15.57,11.41
7/17/2012 16:05,26.48,26.36,26.46,25.11,21.97,18.73,15.57,11.41
7/17/2012 16:10,26.48,26.36,26.46,25.24,21.9,18.73,15.57,11.41
7/17/2012 16:15,26.48,26.36,26.46,25.18,21.9,18.73,15.57,11.41
7/17/2012 16:20,26.48,26.36,26.52,25.11,21.84,18.73,15.63,11.41
7/17/2012 16:25,26.48,26.36,26.52,25.11,21.84,18.67,15.7,11.35
7/17/2012 16:30,26.48,26.36,26.58,25.05,21.84,18.67,15.63,11.35
7/17/2012 16:35,26.48,26.36,26.58,25.05,21.84,18.6,15.63,11.41
7/17/2012 16:40,26.48,26.36,26.58,25.05,21.84,18.6,15.63,11.35
7/17/2012 16:45,26.48,26.36,26.58,24.99,21.9,18.6,15.63,11.35
7/17/2012 16:50,26.54,26.43,26.52,24.99,21.9,18.6,15.63,11.35
7/17/2012 16:55,26.48,26.36,26.52,24.99,21.97,18.67,15.63,11.28
7/17/2012 17:00,26.54,26.36,26.52,24.99,21.97,18.67,15.63,11.28
7/17/2012 17:05,26.48,26.36,26.52,24.99,21.97,18.67,15.63,11.35
7/17/2012 17:10,26.54,26.36,26.52,25.05,21.97,18.67,15.63,11.35
7/17/2012 17:15,26.54,26.36,26.52,25.05,21.9,18.67,15.63,11.35
7/17/2012 17:20,26.48,26.43,26.52,25.05,21.97,18.67,15.7,11.35
7/17/2012 17:25,26.54,26.36,26.52,25.11,21.9,18.6,15.7,11.41
7/17/2012 17:30,26.54,26.36,26.52,25.11,21.9,18.6,15.63,11.41
7/17/2012 17:35,26.48,26.43,26.52,25.11,21.9,18.67,15.63,11.35
7/17/2012 17:40,26.54,26.36,26.58,25.18,21.9,18.73,15.7,11.28
