Date,Time,AirTemp,WindSpeed,PAR
2012-07-05,04:35,21.963,0.93,1.2
2012-07-05,04:40,21.987,1.11,1.2
2012-07-05,04:45,22.011,0.93,1.2
2012-07-05,04:50,22.082,1.48,1.2
2012-07-05,04:55,22.034,1.3,1.2
2012-07-05,05:00,21.939,0.74,1.2
2012-07-05,05:05,21.843,0.56,1.2
2012-07-05,05:10,21.867,1.3,3.7
2012-07-05,05:15,21.795,0.93,6.2
2012-07-05,05:20,21.724,0.56,8.7
2012-07-05,05:25,21.819,0.37,16.2
2012-07-05,05:30,21.772,1.11,23.7
2012-07-05,05:35,21.7,1.11,31.2
2012-07-05,05:40,21.7,0.74,36.2
2012-07-05,05:45,21.772,0.74,43.7
2012-07-05,05:50,21.748,0.56,56.2
2012-07-05,05:55,21.819,0.19,68.7
2012-07-05,06:00,21.7,0.37,81.2
2012-07-05,06:05,21.676,0.56,96.2
2012-07-05,06:10,21.843,0.37,123.7
2012-07-05,06:15,21.867,0.56,156.2
2012-07-05,06:20,22.011,0.37,206.2
2012-07-05,06:25,22.561,0.37,241.2
2012-07-05,06:30,22.944,0.37,263.7
2012-07-05,06:35,22.968,0.56,273.7
2012-07-05,06:40,22.776,1.3,266.2
2012-07-05,06:45,22.896,0.93,253.7
2012-07-05,06:50,22.872,0.93,261.2
2012-07-05,06:55,23.184,0.93,291.2
2012-07-05,07:00,22.944,0.74,286.2
2012-07-05,07:05,23.4,0.93,386.2
2012-07-05,07:10,23.617,0.74,416.2
2012-07-05,07:15,23.737,0.56,443.7
2012-07-05,07:20,23.713,0.74,471.2
2012-07-05,07:25,23.665,0.93,501.2
2012-07-05,07:30,23.954,0.93,528.7
2012-07-05,07:35,24.243,0.74,558.7
2012-07-05,07:40,24.823,0.56,606.2
2012-07-05,07:45,25.162,0.74,731.2
2012-07-05,07:50,25.113,0.37,386.2
2012-07-05,07:55,24.847,0.74,571.2
2012-07-05,08:00,25.186,0.74,556.2
2012-07-05,08:05,25.355,0.56,568.7
2012-07-05,08:10,25.234,1.11,751.2
2012-07-05,08:15,25.574,1.11,816.2
2012-07-05,08:20,25.623,1.11,826.2
2012-07-05,08:25,25.307,1.3,863.7
2012-07-05,08:30,25.307,1.48,751.2
2012-07-05,08:35,25.21,1.67,623.7
2012-07-05,08:40,25.04,1.3,438.7
2012-07-05,08:45,24.919,1.67,863.7
2012-07-05,08:50,25.113,1.3,561.2
2012-07-05,08:55,25.137,0.93,973.7
2012-07-05,09:00,25.162,1.11,1008.7
2012-07-05,09:05,25.671,0.93,1086.2
2012-07-05,09:10,25.939,0.74,1151.2
2012-07-05,09:15,26.061,0.74,1196.2
2012-07-05,09:20,25.987,1.3,891.2
2012-07-05,09:25,26.304,0.74,611.2
2012-07-05,09:30,25.866,0.93,503.7
2012-07-05,09:35,26.061,0.74,1233.7
2012-07-05,09:40,26.573,0.74,1181.2
2012-07-05,09:45,26.598,0.74,613.7
2012-07-05,09:50,26.744,0.74,923.7
2012-07-05,09:55,26.304,0.93,601.2
2012-07-05,10:00,26.134,1.48,633.7
2012-07-05,10:05,26.378,0.93,576.2
2012-07-05,10:10,26.793,0.37,576.2
2012-07-05,10:15,26.549,0.74,688.7
2012-07-05,10:20,26.842,0.74,1196.2
2012-07-05,10:25,27.308,0.93,781.2
2012-07-05,10:30,27.382,0.93,1218.7
2012-07-05,10:35,27.481,0.93,828.7
2012-07-05,10:40,27.259,0.93,631.2
2012-07-05,10:45,26.916,1.48,743.7
2012-07-05,10:50,27.038,1.48,688.7
2012-07-05,10:55,26.867,1.3,363.7
2012-07-05,11:00,26.524,1.3,303.7
2012-07-05,11:05,26.475,0.93,368.7
2012-07-05,11:10,26.451,0.93,543.7
2012-07-05,11:15,26.451,1.11,663.7
2012-07-05,11:20,26.695,1.11,1506.2
2012-07-05,11:25,26.916,2.04,1668.7
2012-07-05,11:30,27.259,1.86,1688.7
2012-07-05,11:35,27.358,1.86,1693.7
2012-07-05,11:40,27.333,1.67,1711.2
2012-07-05,11:45,27.727,1.67,1746.2
2012-07-05,11:50,27.776,2.23,1748.7
2012-07-05,11:55,27.776,1.48,1698.7
2012-07-05,12:00,28.468,0.93,1788.7
2012-07-05,12:05,28.072,2.04,1818.7
2012-07-05,12:10,27.949,2.23,1796.2
2012-07-05,12:15,28.122,1.67,1828.7
2012-07-05,12:20,28.518,1.86,1808.7
2012-07-05,12:25,28.543,2.23,1801.2
2012-07-05,12:30,28.692,1.86,1813.7
2012-07-05,12:35,28.742,1.48,1808.7
2012-07-05,12:40,29.04,1.67,1811.2
2012-07-05,12:45,29.065,1.48,1806.2
2012-07-05,12:50,29.015,1.86,1811.2
2012-07-05,12:55,29.14,1.3,1818.7
2012-07-05,13:00,29.04,2.04,1426.2
2012-07-05,13:05,29.365,1.86,1826.2
2012-07-05,13:10,29.09,2.23,801.2
2012-07-05,13:15,29.315,2.41,1916.2
2012-07-05,13:20,29.64,2.04,1853.7
2012-07-05,13:25,29.715,1.67,1808.7
2012-07-05,13:30,29.966,1.48,1803.7
2012-07-05,13:35,29.515,1.48,1778.7
2012-07-05,13:40,29.865,1.86,1781.2
2012-07-05,13:45,29.615,2.23,1748.7
2012-07-05,13:50,29.966,1.67,1766.2
2012-07-05,13:55,29.89,2.04,1741.2
2012-07-05,14:00,30.142,1.86,1738.7
2012-07-05,14:05,30.192,2.04,1718.7
2012-07-05,14:10,30.394,1.86,1711.2
2012-07-05,14:15,30.394,2.04,1673.7
2012-07-05,14:20,30.419,1.48,1671.2
2012-07-05,14:25,30.293,2.04,1646.2
2012-07-05,14:30,30.318,1.67,1633.7
2012-07-05,14:35,30.318,2.23,1621.2
2012-07-05,14:40,30.469,2.04,1586.2
2012-07-05,14:45,30.672,1.3,1573.7
2012-07-05,14:50,30.495,1.48,1543.7
2012-07-05,14:55,30.343,1.48,1571.2
2012-07-05,15:00,30.748,1.67,1566.2
2012-07-05,15:05,30.545,1.48,1558.7
2012-07-05,15:10,30.52,1.67,1533.7
2012-07-05,15:15,30.394,1.48,1516.2
2012-07-05,15:20,30.444,1.48,1508.7
2012-07-05,15:25,30.318,1.86,1466.2
2012-07-05,15:30,30.52,1.3,1443.7
2012-07-05,15:35,30.444,1.3,1443.7
2012-07-05,15:40,30.52,1.11,1401.2
2012-07-05,15:45,30.495,0.93,1381.2
2012-07-05,15:50,30.167,1.67,1348.7
2012-07-05,15:55,30.117,1.3,1341.2
2012-07-05,16:00,30.318,1.48,1301.2
2012-07-05,16:05,30.016,1.11,1241.2
2012-07-05,16:10,29.865,1.86,1221.2
2012-07-05,16:15,30.041,1.3,1188.7
2012-07-05,16:20,30.52,0.56,1196.2
2012-07-05,16:25,30.192,0.74,1211.2
2012-07-05,16:30,29.991,1.11,1193.7
2012-07-05,16:35,30.066,1.11,1161.2
2012-07-05,16:40,30.041,1.11,1071.2
2012-07-05,16:45,30.117,1.11,1051.2
2012-07-05,16:50,30.293,0.74,1061.2
2012-07-05,16:55,30.041,1.11,1088.7
2012-07-05,17:00,30.142,1.3,1093.7
2012-07-05,17:05,30.016,1.86,1056.2
2012-07-05,17:10,30.243,0.93,1021.2
2012-07-05,17:15,30.016,1.48,968.7
2012-07-05,17:20,30.293,1.3,923.7
2012-07-05,17:25,30.192,0.93,928.7
2012-07-05,17:30,29.765,1.48,911.2
2012-07-05,17:35,29.715,1.3,856.2
2012-07-05,17:40,29.765,1.3,773.7
2012-07-05,17:45,29.815,0.93,728.7
2012-07-05,17:50,28.941,1.3,718.7
2012-07-05,17:55,29.115,0.93,691.2
2012-07-05,18:00,29.515,0.56,671.2
2012-07-05,18:05,29.04,0.74,658.7
2012-07-05,18:10,29.315,0.74,638.7
2012-07-05,18:15,29.165,0.74,608.7
2012-07-05,18:20,29.464,0.74,571.2
2012-07-05,18:25,29.215,0.74,558.7
2012-07-05,18:30,28.742,0.93,543.7
2012-07-05,18:35,28.941,1.11,541.2
2012-07-05,18:40,29.115,1.3,518.7
2012-07-05,18:45,28.891,1.3,496.2
2012-07-05,18:50,28.891,0.93,476.2
2012-07-05,18:55,28.667,0.93,448.7
2012-07-05,19:00,28.742,0.56,411.2
2012-07-05,19:05,28.147,0.74,378.7
2012-07-05,19:10,28.394,0.56,348.7
2012-07-05,19:15,27.358,0.37,323.7
2012-07-05,19:20,27.063,0.37,298.7
2012-07-05,19:25,26.646,0.37,273.7
2012-07-05,19:30,26.353,0.56,248.7
2012-07-05,19:35,26.256,0.37,231.2
2012-07-05,19:40,25.113,0.37,121.2
2012-07-05,19:45,24.702,0.37,113.7
2012-07-05,19:50,24.46,0.56,106.2
2012-07-05,19:55,24.339,0.37,96.2
2012-07-05,20:00,24.05,0.37,88.7
2012-07-05,20:05,23.737,0.74,78.7
2012-07-05,20:10,23.497,0.56,71.2
2012-07-05,20:15,23.4,0.37,61.2
2012-07-05,20:20,23.112,0.56,53.7
2012-07-05,20:25,23.088,0.37,43.7
2012-07-05,20:30,22.896,0.56,36.2
2012-07-05,20:35,22.729,0.37,28.7
2012-07-05,20:40,22.585,0.56,21.2
2012-07-05,20:45,22.465,0.56,16.2
2012-07-05,20:50,22.226,0.56,8.7
2012-07-05,20:55,22.011,0.56,6.2
2012-07-05,21:00,21.867,0.56,3.7
2012-07-05,21:05,21.676,0.56,1.2
2012-07-05,21:10,21.557,0.56,1.2
2012-07-05,21:15,21.485,0.37,1.2
2012-07-05,21:20,21.294,0.37,1.2
2012-07-05,21:25,21.032,0.56,1.2
2012-07-05,21:30,21.056,0.37,1.2
2012-07-05,21:35,20.817,0.56,1.2
2012-07-05,21:40,20.722,0.37,1.2
2012-07-05,21:45,20.507,0.19,1.2
2012-07-05,21:50,20.222,0.56,1.2
2012-07-05,21:55,20.365,0.19,1.2
2012-07-05,22:00,20.46,0.19,1.2
2012-07-05,22:05,20.198,0.19,1.2
2012-07-05,22:10,20.388,0,1.2
2012-07-05,22:15,20.293,0,1.2
2012-07-05,22:20,20.222,0,1.2
2012-07-05,22:25,20.174,0,1.2
2012-07-05,22:30,20.031,0,1.2
2012-07-05,22:35,19.888,0,1.2
2012-07-05,22:40,19.722,0,1.2
2012-07-05,22:45,19.555,0,1.2
2012-07-05,22:50,19.436,0,1.2
2012-07-05,22:55,19.436,0,1.2
2012-07-05,23:00,19.413,0,1.2
2012-07-05,23:05,19.484,0,1.2
2012-07-05,23:10,19.151,0,1.2
2012-07-05,23:15,19.294,0,1.2
2012-07-05,23:20,19.436,0,1.2
2012-07-05,23:25,19.341,0,1.2
2012-07-05,23:30,18.866,0,1.2
2012-07-05,23:35,18.866,0,1.2
2012-07-05,23:40,19.056,0,1.2
2012-07-05,23:45,19.056,0,1.2
2012-07-05,23:50,18.604,0,1.2
2012-07-05,23:55,18.842,0,1.2
2012-07-06,00:00,18.58,0,1.2
2012-07-06,00:05,18.533,0,1.2
2012-07-06,00:10,18.366,0,1.2
2012-07-06,00:15,18.438,0,1.2
2012-07-06,00:20,18.247,0,1.2
2012-07-06,00:25,18.01,0,1.2
2012-07-06,00:30,17.891,0,1.2
2012-07-06,00:35,18.081,0,1.2
2012-07-06,00:40,17.724,0,1.2
2012-07-06,00:45,17.843,0,1.2
2012-07-06,00:50,17.891,0,1.2
2012-07-06,00:55,17.582,0,1.2
2012-07-06,01:00,17.582,0,1.2
2012-07-06,01:05,17.653,0,1.2
2012-07-06,01:10,17.653,0,1.2
2012-07-06,01:15,17.534,0,1.2
2012-07-06,01:20,17.344,0,1.2
2012-07-06,01:25,17.32,0,1.2
2012-07-06,01:30,17.344,0,1.2
2012-07-06,01:35,17.534,0,1.2
2012-07-06,01:40,17.558,0,1.2
2012-07-06,01:45,17.368,0,1.2
2012-07-06,01:50,17.439,0,1.2
2012-07-06,01:55,17.368,0,1.2
2012-07-06,02:00,17.058,0,1.2
2012-07-06,02:05,16.892,0,1.2
2012-07-06,02:10,16.915,0,1.2
2012-07-06,02:15,16.773,0,1.2
2012-07-06,02:20,16.582,0,1.2
2012-07-06,02:25,16.582,0,1.2
2012-07-06,02:30,16.463,0,1.2
2012-07-06,02:35,16.32,0,1.2
2012-07-06,02:40,16.272,0,1.2
2012-07-06,02:45,16.344,0,1.2
2012-07-06,02:50,16.582,0,1.2
2012-07-06,02:55,16.153,0,1.2
2012-07-06,03:00,16.415,0,1.2
2012-07-06,03:05,16.368,0,1.2
2012-07-06,03:10,16.058,0,1.2
2012-07-06,03:15,15.915,0,1.2
2012-07-06,03:20,16.249,0,1.2
2012-07-06,03:25,15.843,0,1.2
2012-07-06,03:30,15.819,0,1.2
2012-07-06,03:35,15.867,0,1.2
2012-07-06,03:40,15.676,0,1.2
2012-07-06,03:45,15.7,0,1.2
2012-07-06,03:50,15.629,0,1.2
2012-07-06,03:55,15.772,0,1.2
2012-07-06,04:00,16.177,0,1.2
2012-07-06,04:05,15.867,0,1.2
2012-07-06,04:10,16.153,0,1.2
2012-07-06,04:15,16.272,0,1.2
2012-07-06,04:20,16.129,0,1.2
2012-07-06,04:25,16.01,0,1.2
2012-07-06,04:30,15.294,0,1.2
2012-07-06,04:35,15.223,0,1.2
2012-07-06,04:40,15.103,0,1.2
2012-07-06,04:45,15.127,0,1.2
2012-07-06,04:50,15.294,0,1.2
2012-07-06,04:55,15.175,0,1.2
2012-07-06,05:00,15.199,0,1.2
2012-07-06,05:05,14.912,0,3.7
2012-07-06,05:10,15.151,0,6.2
2012-07-06,05:15,15.175,0,8.7
2012-07-06,05:20,14.96,0,13.7
2012-07-06,05:25,14.96,0,18.7
2012-07-06,05:30,15.318,0,26.2
2012-07-06,05:35,15.079,0,33.7
2012-07-06,05:40,15.533,0,43.7
2012-07-06,05:45,15.318,0,53.7
2012-07-06,05:50,15.629,0,61.2
2012-07-06,05:55,15.891,0,71.2
2012-07-06,06:00,15.39,0,81.2
2012-07-06,06:05,15.151,0,91.2
2012-07-06,06:10,15.724,0,123.7
2012-07-06,06:15,16.106,0,141.2
2012-07-06,06:20,16.558,0,228.7
2012-07-06,06:25,17.249,0,251.2
2012-07-06,06:30,17.605,0,266.2
2012-07-06,06:35,17.772,0,291.2
2012-07-06,06:40,18.033,0,308.7
2012-07-06,06:45,18.343,0,333.7
2012-07-06,06:50,18.58,0,361.2
2012-07-06,06:55,19.508,0,388.7
2012-07-06,07:00,18.818,0,413.7
2012-07-06,07:05,18.818,0,441.2
2012-07-06,07:10,18.747,0,471.2
2012-07-06,07:15,19.413,0,546.2
2012-07-06,07:20,20.198,0,648.7
2012-07-06,07:25,21.27,0,631.2
2012-07-06,07:30,20.722,0,376.2
2012-07-06,07:35,20.198,0,338.7
2012-07-06,07:40,20.507,0,321.2
2012-07-06,07:45,20.198,0,313.7
2012-07-06,07:50,20.936,0,693.7
2012-07-06,07:55,21.485,0,738.7
2012-07-06,08:00,21.987,0,793.7
2012-07-06,08:05,22.178,0,751.2
2012-07-06,08:10,22.202,0.19,756.2
2012-07-06,08:15,22.369,1.11,796.2
2012-07-06,08:20,22.705,1.11,851.2
2012-07-06,08:25,23.352,0.93,933.7
2012-07-06,08:30,23.208,0.93,1011.2
2012-07-06,08:35,23.521,0.74,583.7
2012-07-06,08:40,23.737,0.74,598.7
2012-07-06,08:45,23.978,0.56,823.7
2012-07-06,08:50,23.761,0.93,603.7
2012-07-06,08:55,23.954,0.56,803.7
2012-07-06,09:00,24.074,0.74,846.2
2012-07-06,09:05,24.629,0.37,763.7
2012-07-06,09:10,24.146,0.56,688.7
2012-07-06,09:15,24.726,0.37,851.2
2012-07-06,09:20,24.774,0.37,773.7
2012-07-06,09:25,24.291,0.56,746.2
2012-07-06,09:30,24.146,0.74,726.2
2012-07-06,09:35,24.508,0.56,748.7
2012-07-06,09:40,24.823,0.19,863.7
2012-07-06,09:45,25.016,0.37,916.2
2012-07-06,09:50,25.38,0.19,873.7
2012-07-06,09:55,24.581,0.74,796.2
2012-07-06,10:00,24.823,0.37,748.7
2012-07-06,10:05,25.04,0.56,786.2
2012-07-06,10:10,25.283,0.19,771.2
2012-07-06,10:15,25.963,0.19,786.2
2012-07-06,10:20,24.702,0.56,728.7
2012-07-06,10:25,24.702,0.56,658.7
2012-07-06,10:30,24.122,1.11,616.2
2012-07-06,10:35,24.484,0.74,558.7
2012-07-06,10:40,24.702,0.19,541.2
2012-07-06,10:45,24.436,0.56,548.7
2012-07-06,10:50,24.291,0.56,551.2
2012-07-06,10:55,24.05,0.74,546.2
2012-07-06,11:00,23.881,0.93,528.7
2012-07-06,11:05,23.593,1.3,496.2
2012-07-06,11:10,23.545,1.3,468.7
2012-07-06,11:15,23.28,1.48,488.7
2012-07-06,11:20,23.16,1.3,501.2
2012-07-06,11:25,22.944,1.48,378.7
2012-07-06,11:30,22.92,1.11,493.7
2012-07-06,11:35,22.729,1.67,498.7
2012-07-06,11:40,22.848,1.3,601.2
2012-07-06,11:45,22.705,1.48,536.2
2012-07-06,11:50,22.824,1.48,493.7
2012-07-06,11:55,22.681,1.3,433.7
2012-07-06,12:00,22.489,1.3,388.7
2012-07-06,12:05,22.441,1.48,301.2
2012-07-06,12:10,22.417,1.11,206.2
2012-07-06,12:15,21.939,1.48,213.7
2012-07-06,12:20,21.819,1.67,281.2
2012-07-06,12:25,22.011,1.3,428.7
2012-07-06,12:30,22.13,1.3,728.7
2012-07-06,12:35,22.417,1.3,878.7
2012-07-06,12:40,22.92,1.11,1686.2
2012-07-06,12:45,23.184,1.86,1336.2
2012-07-06,12:50,22.992,1.86,1506.2
2012-07-06,12:55,23.424,1.67,1188.7
2012-07-06,13:00,23.472,1.67,1573.7
2012-07-06,13:05,23.448,1.86,1493.7
2012-07-06,13:10,23.593,1.67,1223.7
2012-07-06,13:15,23.713,1.67,956.2
2012-07-06,13:20,23.833,1.86,1613.7
2012-07-06,13:25,24.098,1.67,1953.7
2012-07-06,13:30,24.436,2.04,1901.2
2012-07-06,13:35,24.702,1.48,1333.7
2012-07-06,13:40,24.195,1.67,716.2
2012-07-06,13:45,24.243,1.67,738.7
2012-07-06,13:50,24.605,0.93,868.7
2012-07-06,13:55,24.508,0.93,1041.2
2012-07-06,14:00,24.629,1.48,1583.7
2012-07-06,14:05,24.871,1.67,1131.2
2012-07-06,14:10,24.871,1.67,901.2
2012-07-06,14:15,25.453,0.56,1153.7
2012-07-06,14:20,25.38,1.3,1488.7
2012-07-06,14:25,25.55,1.48,1151.2
2012-07-06,14:30,25.671,1.48,1778.7
2012-07-06,14:35,26.329,1.11,2226.2
2012-07-06,14:40,26.426,1.86,1228.7
2012-07-06,14:45,26.28,2.23,981.2
2012-07-06,14:50,26.353,1.48,943.7
2012-07-06,14:55,26.304,1.67,1181.2
2012-07-06,15:00,26.72,1.67,1313.7
2012-07-06,15:05,26.842,1.86,1666.2
2012-07-06,15:10,27.21,1.86,1943.7
2012-07-06,15:15,27.481,1.86,1591.2
2012-07-06,15:20,27.136,2.41,1306.2
2012-07-06,15:25,27.53,2.41,1783.7
2012-07-06,15:30,27.924,1.86,1158.7
2012-07-06,15:35,27.825,2.04,1801.2
2012-07-06,15:40,28.444,1.67,1551.2
2012-07-06,15:45,28.444,2.04,1413.7
2012-07-06,15:50,28.32,1.67,586.2
2012-07-06,15:55,27.825,1.67,228.7
2012-07-06,16:00,27.186,1.48,101.2
2012-07-06,16:05,24.339,2.78,88.7
2012-07-06,16:10,23.497,3.15,171.2
2012-07-06,16:15,23.521,1.48,236.2
2012-07-06,16:20,23.641,1.11,306.2
2012-07-06,16:25,23.833,1.3,488.7
2012-07-06,16:30,22.872,2.41,478.7
2012-07-06,16:35,22.872,2.23,768.7
2012-07-06,16:40,22.992,2.04,766.2
2012-07-06,16:45,23.064,2.23,1178.7
2012-07-06,16:50,23.4,2.04,538.7
2012-07-06,16:55,22.824,2.6,353.7
2012-07-06,17:00,22.585,1.86,368.7
2012-07-06,17:05,22.537,1.48,276.2
2012-07-06,17:10,22.154,2.04,161.2
2012-07-06,17:15,21.437,2.41,161.2
2012-07-06,17:20,21.246,2.04,183.7
2012-07-06,17:25,21.032,1.67,123.7
2012-07-06,17:30,20.746,1.67,106.2
2012-07-06,17:35,20.579,2.04,116.2
2012-07-06,17:40,20.507,1.86,146.2
2012-07-06,17:45,20.436,2.04,151.2
2012-07-06,17:50,20.579,1.48,198.7
2012-07-06,17:55,20.507,1.48,198.7
2012-07-06,18:00,20.531,2.04,148.7
2012-07-06,18:05,20.579,1.48,203.7
2012-07-06,18:10,20.722,1.3,283.7
2012-07-06,18:15,20.436,2.41,208.7
2012-07-06,18:20,20.198,2.23,198.7
2012-07-06,18:25,20.007,2.23,221.2
2012-07-06,18:30,19.27,2.23,158.7
2012-07-06,18:35,18.842,2.23,66.2
2012-07-06,18:40,18.509,2.23,96.2
2012-07-06,18:45,18.247,2.04,76.2
2012-07-06,18:50,18.105,2.41,188.7
2012-07-06,18:55,18.033,1.67,146.2
2012-07-06,19:00,17.867,2.6,111.2
2012-07-06,19:05,17.724,2.41,86.2
2012-07-06,19:10,17.915,2.41,93.7
2012-07-06,19:15,17.819,2.23,56.2
2012-07-06,19:20,17.701,2.41,31.2
2012-07-06,19:25,17.558,2.04,18.7
2012-07-06,19:30,17.439,2.23,13.7
2012-07-06,19:35,17.463,2.04,6.2
2012-07-06,19:40,17.13,2.6,1.2
2012-07-06,19:45,17.082,2.41,3.7
2012-07-06,19:50,16.915,2.41,1.2
2012-07-06,19:55,16.558,2.6,3.7
2012-07-06,20:00,16.415,2.78,3.7
2012-07-06,20:05,16.058,2.97,6.2
2012-07-06,20:10,15.7,2.23,1.2
2012-07-06,20:15,15.772,2.23,1.2
2012-07-06,20:20,15.533,2.78,11.2
2012-07-06,20:25,15.103,2.41,6.2
2012-07-06,20:30,15.414,2.41,6.2
2012-07-06,20:35,15.27,2.23,6.2
2012-07-06,20:40,15.366,2.41,16.2
2012-07-06,20:45,15.079,2.6,13.7
2012-07-06,20:50,15.103,3.15,3.7
2012-07-06,20:55,15.175,2.41,1.2
2012-07-06,21:00,15.127,2.23,1.2
2012-07-06,21:05,15.366,2.41,1.2
2012-07-06,21:10,15.199,2.23,1.2
2012-07-06,21:15,15.557,1.48,1.2
2012-07-06,21:20,15.485,1.3,1.2
2012-07-06,21:25,15.39,1.3,1.2
2012-07-06,21:30,15.438,1.48,1.2
2012-07-06,21:35,15.461,1.86,1.2
2012-07-06,21:40,15.247,1.48,1.2
2012-07-06,21:45,15.294,1.86,1.2
2012-07-06,21:50,15.151,2.04,1.2
2012-07-06,21:55,15.629,0.93,1.2
2012-07-06,22:00,15.223,1.86,1.2
2012-07-06,22:05,15.366,2.04,1.2
2012-07-06,22:10,15.581,1.3,1.2
2012-07-06,22:15,15.223,1.86,1.2
2012-07-06,22:20,15.294,1.3,1.2
2012-07-06,22:25,15.294,2.04,1.2
2012-07-06,22:30,15.461,1.48,1.2
2012-07-06,22:35,15.247,2.41,1.2
2012-07-06,22:40,15.199,1.11,1.2
2012-07-06,22:45,15.294,1.86,1.2
2012-07-06,22:50,15.223,1.67,1.2
2012-07-06,22:55,15.223,1.3,1.2
2012-07-06,23:00,15.342,2.23,1.2
2012-07-06,23:05,15.318,1.67,1.2
2012-07-06,23:10,15.318,1.67,1.2
2012-07-06,23:15,15.294,1.48,1.2
2012-07-06,23:20,15.294,2.04,1.2
2012-07-06,23:25,15.294,1.67,1.2
2012-07-06,23:30,15.294,1.48,1.2
2012-07-06,23:35,15.318,1.3,1.2
2012-07-06,23:40,15.461,0.74,1.2
2012-07-06,23:45,15.963,1.11,1.2
2012-07-06,23:50,15.652,0.74,1.2
2012-07-06,23:55,15.915,0.74,1.2
2012-07-07,00:00,15.581,0.56,1.2
2012-07-07,00:05,15.581,0.74,1.2
2012-07-07,00:10,15.7,0.74,1.2
2012-07-07,00:15,15.819,0.37,1.2
2012-07-07,00:20,15.724,0.56,1.2
2012-07-07,00:25,15.605,0.93,1.2
2012-07-07,00:30,15.819,0.74,1.2
2012-07-07,00:35,15.772,0.74,1.2
2012-07-07,00:40,15.7,0.74,1.2
2012-07-07,00:45,15.772,0.74,1.2
2012-07-07,00:50,15.485,0.93,1.2
2012-07-07,00:55,15.772,0.74,1.2
2012-07-07,01:00,15.605,0.93,1.2
2012-07-07,01:05,15.557,1.11,1.2
2012-07-07,01:10,15.438,0.93,1.2
2012-07-07,01:15,15.557,0.93,1.2
2012-07-07,01:20,15.342,0.93,1.2
2012-07-07,01:25,15.342,1.11,1.2
2012-07-07,01:30,15.438,0.93,1.2
2012-07-07,01:35,15.461,0.93,1.2
2012-07-07,01:40,15.533,0.74,1.2
2012-07-07,01:45,15.438,1.11,1.2
2012-07-07,01:50,15.485,1.11,1.2
2012-07-07,01:55,15.485,0.74,1.2
2012-07-07,02:00,15.414,0.93,1.2
2012-07-07,02:05,15.342,1.11,1.2
2012-07-07,02:10,15.366,0.93,1.2
2012-07-07,02:15,15.629,0.74,1.2
2012-07-07,02:20,15.533,0.56,1.2
2012-07-07,02:25,15.485,0.37,1.2
2012-07-07,02:30,15.485,0.56,1.2
2012-07-07,02:35,15.485,0.56,1.2
2012-07-07,02:40,15.438,0.74,1.2
2012-07-07,02:45,15.366,0.74,1.2
2012-07-07,02:50,15.27,0.93,1.2
2012-07-07,02:55,15.414,0.74,1.2
2012-07-07,03:00,15.533,0.74,1.2
2012-07-07,03:05,15.247,0.93,1.2
2012-07-07,03:10,15.414,1.11,1.2
2012-07-07,03:15,15.031,1.3,1.2
2012-07-07,03:20,15.199,0.93,1.2
2012-07-07,03:25,14.888,1.11,1.2
2012-07-07,03:30,14.888,1.11,1.2
2012-07-07,03:35,15.008,0.74,1.2
2012-07-07,03:40,15.008,0.93,1.2
2012-07-07,03:45,15.031,0.56,1.2
2012-07-07,03:50,15.055,0.93,1.2
2012-07-07,03:55,15.103,0.56,1.2
2012-07-07,04:00,14.864,1.11,1.2
2012-07-07,04:05,14.745,1.11,1.2
2012-07-07,04:10,14.96,0.93,1.2
2012-07-07,04:15,14.792,0.74,1.2
2012-07-07,04:20,15.055,0.56,1.2
2012-07-07,04:25,14.96,0.74,1.2
2012-07-07,04:30,15.008,0.74,1.2
2012-07-07,04:35,14.84,0.56,1.2
2012-07-07,04:40,14.816,0.74,1.2
2012-07-07,04:45,14.816,0.56,1.2
2012-07-07,04:50,14.96,0.74,1.2
2012-07-07,04:55,14.768,0.56,1.2
2012-07-07,05:00,14.816,0.93,1.2
2012-07-07,05:05,14.96,0.56,3.7
2012-07-07,05:10,14.912,0.74,3.7
2012-07-07,05:15,14.864,0.56,6.2
2012-07-07,05:20,14.816,0.74,11.2
2012-07-07,05:25,14.816,0.93,16.2
2012-07-07,05:30,15.127,0.56,21.2
2012-07-07,05:35,15.031,0.56,33.7
2012-07-07,05:40,14.912,0.56,48.7
2012-07-07,05:45,14.96,0.93,61.2
2012-07-07,05:50,15.031,0.56,76.2
2012-07-07,05:55,15.055,0.93,108.7
2012-07-07,06:00,15.031,0.74,136.2
2012-07-07,06:05,14.936,1.11,151.2
2012-07-07,06:10,15.127,0.74,143.7
2012-07-07,06:15,15.055,1.11,128.7
2012-07-07,06:20,15.414,0.93,201.2
2012-07-07,06:25,15.485,0.74,108.7
2012-07-07,06:30,15.247,1.11,131.2
2012-07-07,06:35,15.819,0.93,313.7
2012-07-07,06:40,16.201,0.93,356.2
2012-07-07,06:45,15.939,1.11,368.7
2012-07-07,06:50,15.939,0.74,256.2
2012-07-07,06:55,15.676,1.3,251.2
2012-07-07,07:00,15.724,1.3,308.7
2012-07-07,07:05,15.819,1.11,321.2
2012-07-07,07:10,15.819,1.11,631.2
2012-07-07,07:15,15.867,1.11,603.7
2012-07-07,07:20,15.843,0.93,366.2
2012-07-07,07:25,16.344,1.11,833.7
2012-07-07,07:30,16.201,1.48,841.2
2012-07-07,07:35,16.487,1.11,718.7
