"datetime" "do.obs" "do.sat" "k.gas" "z.mix" "irr" "wtr"
2010-06-11 19:40:00 12.3505323176392 10.5538840341144 0 4.1 43.7 10.17
2010-06-11 19:45:00 11.9805569097456 10.5590819286905 0 4.1 33.7 10.15
2010-06-11 19:50:00 11.6505718493602 10.5590819286905 0 4.1 33.7 10.15
2010-06-11 19:55:00 12.6405389479407 10.5254080380401 0 4.1 38.7 10.28
2010-06-11 20:00:00 13.3105538420291 10.5254080380401 0 4.1 28.7 10.28
2010-06-11 20:05:00 12.9405735604013 10.529143444289 0 4.1 21.2 10.27
2010-06-11 20:10:00 13.4805691588488 10.5199815514928 0 4.1 21.2 10.31
2010-06-11 20:15:00 13.6305651805256 10.5031393515045 0 4.1 13.7 10.38
2010-06-11 20:20:00 13.9005945006311 10.5119946569278 0 4.1 13.7 10.35
2010-06-11 20:25:00 13.4106093703067 10.513146919508 0 4.1 16.2 10.35
2010-06-11 20:30:00 13.6206484161704 10.5271730032127 0 4.1 11.2 10.3
2010-06-11 20:35:00 13.5606346464788 10.5051793311788 0 4.1 6.2 10.39
2010-06-11 20:40:00 13.7806446705348 10.5037660498098 0 4.1 3.7 10.4
2010-06-11 20:45:00 13.8306788755117 10.5151850416534 0 4.1 3.7 10.36
2010-06-11 20:50:00 14.6006598711186 10.4983821472459 0 4.1 1.2 10.43
2010-06-11 20:55:00 14.7206653867411 10.4867524350046 0 4.1 1.2 10.48
2010-06-11 21:00:00 14.5706898794535 10.4930088497802 0 4.1 1.2 10.46
2010-06-11 21:05:00 14.6507095514621 10.4955650740612 0 4.1 1.2 10.45
2010-06-11 21:10:00 14.2507875409942 10.5289374413784 0 4.1 1.2 10.32
2010-06-11 21:15:00 13.4507978050618 10.5186409844273 0 4.1 1.2 10.36
2010-06-11 21:20:00 13.2408224222877 10.5237860908081 0 4.1 1.2 10.34
2010-06-11 21:25:00 13.5908372954465 10.5237860908081 0 4.1 1.2 10.34
2010-06-11 21:30:00 13.650808289733 10.5006821754681 0 4.1 1.2 10.43
2010-06-11 21:35:00 12.8409113001514 10.539258905547 0 4.1 1.2 10.28
2010-06-11 21:40:00 12.9909016840441 10.5263609850941 0 4.1 1.2 10.33
2010-06-11 21:45:00 12.3009459999452 10.5418431861157 0 4.1 1.2 10.27
2010-06-11 21:50:00 12.650931437331 10.5263609850941 0 4.1 1.2 10.33
2010-06-11 21:55:00 13.2009513728442 10.5212127575693 0 4.1 1.2 10.35
2010-06-11 22:00:00 13.4109662425198 10.5212127575693 0 4.1 1.2 10.35
2010-06-11 22:05:00 13.3209811121953 10.5212127575693 0 4.1 1.2 10.35
2010-06-11 22:10:00 13.4909763288899 10.5109350160893 0 4.1 1.2 10.39
2010-06-11 22:15:00 13.4710109575602 10.5135021146358 0 4.1 1.2 10.38
2010-06-11 22:20:00 13.6909963234452 10.4981228489762 0 4.1 1.2 10.44
2010-06-11 22:25:00 13.9810062499071 10.4955650740612 0 4.1 1.2 10.45
2010-06-11 22:30:00 13.7710407586 10.505805486958 0 4.1 1.2 10.41
2010-06-11 22:35:00 14.7710065448991 10.4726147654441 0 4.1 1.2 10.54
2010-06-11 22:40:00 14.7910311658004 10.4777040146949 0 4.1 1.2 10.52
2010-06-11 22:45:00 14.6010656488946 10.4879010493519 0 4.1 1.2 10.48
2010-06-11 22:50:00 14.2211199435255 10.5083694738456 0 4.1 1.2 10.4
2010-06-11 22:55:00 14.0611150560372 10.4904541751909 0 4.1 1.2 10.47
2010-06-11 23:00:00 14.0611545997771 10.5032430544805 0 4.1 1.2 10.42
2010-06-11 23:05:00 14.1311545991297 10.4955650740612 0 4.1 1.2 10.45
2010-06-11 23:10:00 14.3111545960398 10.4879010493519 0 4.1 1.2 10.48
2010-06-11 23:15:00 13.6512338460774 10.5135021146358 0 4.1 1.2 10.38
2010-06-11 23:20:00 13.7812089803716 10.4930088497802 0 4.1 1.2 10.46
2010-06-11 23:25:00 13.6312785057062 10.5212127575693 0 4.1 1.2 10.35
2010-06-11 23:30:00 13.0413433481682 10.5470164513717 0 4.1 1.2 10.25
2010-06-11 23:35:00 12.7013982563449 10.5599770998862 0 4.1 1.2 10.2
2010-06-11 23:40:00 12.5014081509539 10.5573818251624 0 4.1 1.2 10.21
2010-06-11 23:45:00 12.111387910981 10.539258905547 0 4.1 1.2 10.28
2010-06-11 23:50:00 12.7514329557085 10.5547881239088 0 4.1 1.2 10.22
2010-06-11 23:55:00 12.8713624344416 10.5032430544805 0 4.1 1.2 10.42
2010-06-12 00:00:00 13.7213972976567 10.5135021146358 0 4.1 1.2 10.38
2010-06-12 00:05:00 13.5813921251079 10.5032430544805 0 4.1 1.2 10.42
2010-06-12 00:10:00 13.3914320327231 10.5160707704324 0 4.1 1.2 10.37
2010-06-12 00:15:00 13.3015121080518 10.5418431861157 0 4.1 1.2 10.27
2010-06-12 00:20:00 12.6214866811639 10.5212127575693 0 4.1 1.2 10.35
2010-06-12 00:25:00 12.6715217103439 10.5315154606128 0 4.1 1.2 10.31
2010-06-12 00:30:00 12.881511382362 10.5186409844273 0 4.1 1.2 10.36
2010-06-12 00:35:00 12.8815562563558 10.5263609850941 0 4.1 1.2 10.33
2010-06-12 00:40:00 12.8215761878608 10.5289374413784 0 4.1 1.2 10.32
2010-06-12 00:45:00 12.9915657971437 10.5160707704324 0 4.1 1.2 10.37
2010-06-12 00:50:00 13.4815302397233 10.4904541751909 0 4.1 1.2 10.47
2010-06-12 00:55:00 13.5015851144392 10.5032430544805 0 4.1 1.2 10.42
2010-06-12 01:00:00 13.9816404460204 10.5237860908081 0 4.1 1.2 10.34
2010-06-12 01:05:00 13.5616857927496 10.539258905547 0 4.1 1.2 10.28
2010-06-12 01:10:00 13.4716549734241 10.5160707704324 0 4.1 1.2 10.37
2010-06-12 01:15:00 14.021689776687 10.5186409844273 0 4.1 1.2 10.36
2010-06-12 01:20:00 13.0817708915007 10.5521959951653 0 4.1 1.2 10.23
2010-06-12 01:25:00 13.0217704728032 10.5444290344052 0 4.1 1.2 10.26
2010-06-12 01:30:00 13.0017700521489 10.5366761917434 0 4.1 1.2 10.29
2010-06-12 01:35:00 14.4217031034354 10.4879010493519 0 4.1 1.2 10.48
2010-06-12 01:40:00 14.2516875181657 10.4726147654441 0 4.1 1.2 10.54
2010-06-12 01:45:00 14.3917683501113 10.505805486958 0 4.1 1.2 10.41
2010-06-12 01:50:00 13.9817424965568 10.4853494713224 0 4.1 1.2 10.49
2010-06-12 01:55:00 14.3917975965661 10.4981228489762 0 4.1 1.2 10.44
2010-06-12 02:00:00 14.2818379627961 10.5109350160893 0 4.1 1.2 10.39
2010-06-12 02:05:00 13.691909204076 10.5404131445978 0 4.1 1.2 10.28
2010-06-12 02:10:00 13.7218984191551 10.5286666380856 0 4.1 1.2 10.33
2010-06-12 02:15:00 13.4618973858241 10.5143884273106 0 4.1 1.2 10.39
2010-06-12 02:20:00 13.4318968664359 10.5078442331411 0 4.1 1.2 10.42
2010-06-12 02:25:00 13.5319476411058 10.5269740709289 0 4.1 1.2 10.35
2010-06-12 02:30:00 12.8619831024744 10.5384358066359 0 4.1 1.2 10.31
2010-06-12 02:35:00 12.9320025556592 10.5344307705644 0 4.1 1.2 10.33
2010-06-12 02:40:00 13.3419916670361 10.5227134603748 0 4.1 1.2 10.38
2010-06-12 02:45:00 12.1020944052702 10.5677878397005 0 4.1 1.2 10.21
2010-06-12 02:50:00 12.54205752056 10.5430493706513 0 4.1 1.2 10.31
2010-06-12 02:55:00 12.8520924654628 10.5467854524123 0 4.1 1.2 10.3
2010-06-12 03:00:00 13.2120711293993 10.5298911648109 0 4.1 1.2 10.37
2010-06-12 03:05:00 13.0620653262383 10.5207629657371 0 4.1 1.2 10.41
2010-06-12 03:10:00 12.7320956816775 10.5296219694957 0 4.1 1.2 10.38
2010-06-12 03:15:00 13.0221357624996 10.5359206993975 0 4.1 1.2 10.36
2010-06-12 03:20:00 13.5220937032974 10.508836479658 0 4.1 1.2 10.47
2010-06-12 03:25:00 13.1721343917668 10.52279806333 0 4.1 1.2 10.42
2010-06-12 03:30:00 12.8122115623117 10.5548611664645 0 4.1 1.2 10.3
2010-06-12 03:35:00 12.6822204992127 10.5456844356346 0 4.1 1.2 10.34
2010-06-12 03:40:00 13.1821626636857 10.5108733373944 0 4.1 1.2 10.48
2010-06-12 03:45:00 13.3022554585978 10.5505703406788 0 4.1 1.2 10.33
2010-06-12 03:50:00 13.9122078786095 10.520853056476 0 4.1 1.2 10.45
2010-06-12 03:55:00 12.6122948650066 10.550294613261 0 4.1 1.2 10.34
2010-06-12 04:00:00 13.2722575866911 10.5257164617234 0 4.1 1.2 10.44
2010-06-12 04:05:00 13.3523037109603 10.5411361507527 0 4.1 1.2 10.38
2010-06-12 04:10:00 13.2022872634733 10.5257164617234 0 4.1 1.2 10.44
2010-06-12 04:15:00 12.6023849601364 10.5591968436031 0 4.1 1.2 10.31
2010-06-12 04:20:00 12.9923683836673 10.543711558089 0 4.1 1.2 10.37
2010-06-12 04:25:00 13.3023518433223 10.5282825152335 0 4.1 1.2 10.43
2010-06-12 04:30:00 13.1624033539872 10.5462885277192 0 4.1 1.2 10.36
2010-06-12 04:35:00 13.0124330863747 10.5462885277192 0 4.1 1.2 10.36
2010-06-12 04:40:00 12.6224742618391 10.5591968436031 0 4.1 1.2 10.31
2010-06-12 04:45:00 11.382541962433 10.5851311961594 0 4.1 1.2 10.21
2010-06-12 04:50:00 12.4225040290733 10.5591968436031 0 4.1 1.2 10.31
2010-06-12 04:55:00 12.9725021480879 10.543711558089 0 4.1 1.2 10.37
2010-06-12 05:00:00 12.7425170108013 10.543711558089 0 4.1 1.2 10.37
2010-06-12 05:05:00 11.7126006347388 10.5773343692565 0 4.1 1.2 10.24
2010-06-12 05:10:00 12.3025996315198 10.5695517148407 0 4.1 1.2 10.27
2010-06-12 05:15:00 13.1025817483122 10.5462885277192 0 4.1 6.2 10.36
2010-06-12 05:20:00 12.9226019068298 10.5488670605947 0 4.1 6.2 10.35
2010-06-12 05:25:00 12.7526432883888 10.5617832070018 0 4.1 8.7 10.3
2010-06-12 05:30:00 12.8326688025857 10.5669606416636 0 4.1 11.2 10.28
2010-06-12 05:35:00 12.9526401736743 10.5385623047596 0 4.1 13.7 10.39
2010-06-12 05:40:00 13.002644429686 10.5334192930045 0 4.1 18.7 10.41
2010-06-12 05:45:00 12.7326858116685 10.5462885277192 0 4.1 23.7 10.36
2010-06-12 05:50:00 12.4627059945586 10.5488670605947 0 4.1 41.2 10.35
2010-06-12 05:55:00 13.6626349592323 10.5001413319022 0 4.1 36.2 10.54
2010-06-12 06:00:00 13.7327027384249 10.5257164617234 0 4.1 38.7 10.44
2010-06-12 06:05:00 13.5126804468345 10.5077975926036 0 4.1 61.2 10.51
2010-06-12 06:10:00 13.1827324152071 10.5257164617234 0 4.1 61.2 10.44
2010-06-12 06:15:00 13.3727408201297 10.5154677947834 0 4.1 66.2 10.48
2010-06-12 06:20:00 14.0727078799465 10.4924989873125 0 4.1 66.2 10.57
2010-06-12 06:25:00 13.952765149769 10.512909510102 0 4.1 71.2 10.49
2010-06-12 06:30:00 12.902827955836 10.53599001916 0 4.1 68.7 10.4
2010-06-12 06:35:00 12.5428790721873 10.5462885277192 0 4.1 61.2 10.36
2010-06-12 06:40:00 12.5628993003407 10.5488670605947 0 4.1 68.7 10.35
2010-06-12 06:45:00 11.9729410305109 10.5617832070018 0 4.1 86.2 10.3
2010-06-12 06:50:00 12.1230044381678 10.5851311961594 0 4.1 96.2 10.21
2010-06-12 06:55:00 11.2330288682073 10.5825306775357 0 4.1 101.2 10.22
2010-06-12 07:00:00 11.8530113666195 10.5669606416636 0 4.1 121.2 10.28
2010-06-12 07:05:00 12.6229939034691 10.5525997020742 0 4.1 108.7 10.34
2010-06-12 07:10:00 13.4929281814406 10.5152061799089 0 4.1 96.2 10.49
2010-06-12 07:15:00 13.1230115675994 10.5420157157059 0 4.1 111.2 10.39
2010-06-12 07:20:00 12.423058797344 10.5586401255066 0 4.1 98.7 10.33
2010-06-12 07:25:00 12.1230790809463 10.5623775910798 0 4.1 128.7 10.32
2010-06-12 07:30:00 12.9530237993333 10.5300486860456 0 4.1 133.7 10.45
2010-06-12 07:35:00 12.8130480807675 10.5286332369278 0 4.1 156.2 10.46
2010-06-12 07:40:00 12.9830683041 10.532347593438 0 4.1 148.7 10.45
2010-06-12 07:45:00 12.8231155578985 10.5489225375985 0 4.1 173.7 10.39
2010-06-12 07:50:00 12.5831575082157 10.5629726017335 0 4.1 221.2 10.34
2010-06-12 07:55:00 12.2932035590776 10.5718841436352 0 4.1 208.7 10.31
2010-06-12 08:00:00 12.2132402275352 10.5834059786516 0 4.1 271.2 10.27
2010-06-12 08:05:00 12.2632278822419 10.5704493510866 0 4.1 233.7 10.32
2010-06-12 08:10:00 12.0832973394688 10.596401953797 0 4.1 256.2 10.22
2010-06-12 08:15:00 12.6032344039545 10.5523759485448 0 4.1 246.2 10.39
2010-06-12 08:20:00 12.7832547019672 10.554953168261 0 4.1 246.2 10.38
2010-06-12 08:25:00 12.5632750091847 10.5575319513671 0 4.1 271.2 10.37
2010-06-12 08:30:00 12.8933280952697 10.5756272880765 0 4.1 288.7 10.3
2010-06-12 08:35:00 12.9332923277546 10.5446536602276 0 4.1 313.7 10.42
2010-06-12 08:40:00 13.2633126259718 10.5472261954781 0 4.1 261.2 10.41
2010-06-12 08:45:00 13.6232621468478 10.5164584971713 0 4.1 278.7 10.53
2010-06-12 08:50:00 13.6732660905659 10.5113522802563 0 4.1 286.2 10.55
2010-06-12 08:55:00 12.8334103519149 10.5652776905467 0 4.1 278.7 10.34
2010-06-12 09:00:00 12.8834636912615 10.5834059786516 0 4.1 318.7 10.27
2010-06-12 09:05:00 12.7834126730385 10.5523759485448 0 4.1 333.7 10.39
2010-06-12 09:10:00 12.9734714641856 10.5730375345472 0 4.1 308.7 10.31
2010-06-12 09:15:00 12.383490220004 10.5678627367383 0 4.1 348.7 10.33
2010-06-12 09:20:00 13.0934830871723 10.5575319513671 0 4.1 296.2 10.37
2010-06-12 09:25:00 13.0134979498857 10.5575319513671 0 4.1 433.7 10.37
2010-06-12 09:30:00 13.0635403649626 10.5704493510866 0 4.1 421.2 10.32
2010-06-12 09:35:00 12.6635535660648 10.5626942115569 0 4.1 411.2 10.35
2010-06-12 09:40:00 12.2136071301566 10.5808115091705 0 4.1 443.7 10.28
2010-06-12 09:45:00 12.8535667458914 10.554953168261 0 4.1 398.7 10.38
2010-06-12 09:50:00 13.0235540340986 10.5420826845668 0 4.1 391.2 10.43
2010-06-12 09:55:00 12.833650067591 10.5730375345472 0 4.1 381.2 10.31
2010-06-12 10:00:00 12.7036261828293 10.554953168261 0 4.1 391.2 10.38
2010-06-12 10:05:00 13.093602361301 10.5369454082228 0 4.1 328.7 10.45
2010-06-12 10:10:00 13.5735675965323 10.5139046145833 0 4.1 386.2 10.54
2010-06-12 10:15:00 13.3736358141315 10.5318143588697 0 4.1 403.7 10.47
2010-06-12 10:20:00 13.4537338066469 10.5704493510866 0 4.1 421.2 10.32
2010-06-12 10:25:00 12.9637431229426 10.5678627367383 0 4.1 596.2 10.33
2010-06-12 10:30:00 12.8737524345668 10.5652776905467 0 4.1 566.2 10.34
2010-06-12 10:35:00 12.1938324118163 10.5885996402792 0 4.1 616.2 10.25
2010-06-12 10:40:00 12.1538361308053 10.5834059786516 0 4.1 523.7 10.27
2010-06-12 10:45:00 12.0338342568773 10.5756272880765 0 4.1 343.7 10.3
2010-06-12 10:50:00 11.8538827287939 10.5911988343466 0 4.1 413.7 10.24
2010-06-12 10:55:00 12.1938509595757 10.5626942115569 0 4.1 416.2 10.35
2010-06-12 11:00:00 12.0338546550073 10.5575319513671 0 4.1 388.7 10.37
2010-06-12 11:05:00 12.4838527632222 10.5498002912673 0 4.1 378.7 10.4
2010-06-12 11:10:00 12.7138452945417 10.5395132675477 0 4.1 343.7 10.44
2010-06-12 11:15:00 12.8938749713239 10.5395132675477 0 4.1 348.7 10.44
2010-06-12 11:20:00 13.0538730619522 10.5318143588697 0 4.1 383.7 10.47
2010-06-12 11:25:00 13.1739046481062 10.5395132675477 0 4.1 308.7 10.44
2010-06-12 11:30:00 12.8039867688494 10.5704493510866 0 4.1 371.2 10.32
2010-06-12 11:35:00 12.5840109025247 10.5678627367383 0 4.1 421.2 10.33
2010-06-12 11:40:00 12.6039752130807 10.5446536602276 0 4.1 381.2 10.42
2010-06-12 11:45:00 12.5340069033187 10.5523759485448 0 4.1 438.7 10.39
2010-06-12 11:50:00 12.184055532455 10.5678627367383 0 4.1 496.2 10.33
2010-06-12 11:55:00 11.8041022247873 10.5756272880765 0 4.1 496.2 10.3
2010-06-12 12:00:00 11.9140888743844 10.5626942115569 0 4.1 468.7 10.35
2010-06-12 12:05:00 12.2941206900154 10.5692962425142 0 4.1 581.2 10.32
2010-06-12 12:10:00 12.1341186137355 10.5603896863965 0 4.1 571.2 10.35
2010-06-12 12:15:00 12.5040919137353 10.5334970471342 0 4.1 591.2 10.45
2010-06-12 12:20:00 12.7641349565605 10.5451968672315 0 4.1 516.2 10.4
2010-06-12 12:25:00 12.4741215835798 10.5311981397418 0 4.1 426.2 10.45
2010-06-12 12:30:00 12.4341703166458 10.5454691266522 0 4.1 791.2 10.39
2010-06-12 12:35:00 12.3342283756476 10.5572098797005 0 4.1 606.2 10.34
2010-06-12 12:40:00 12.594169621728 10.522623207185 0 4.1 508.7 10.47
2010-06-12 12:45:00 12.8242127384115 10.5343010090656 0 4.1 488.7 10.42
2010-06-12 12:50:00 12.5242445954308 10.5408645787238 0 4.1 726.2 10.39
2010-06-12 12:55:00 12.654297049842 10.5500193231749 0 4.1 866.2 10.35
2010-06-12 13:00:00 12.7643005364093 10.543711558089 0 4.1 883.7 10.37
2010-06-12 13:05:00 12.6143097076156 10.5411361507527 0 4.1 1031.2 10.38
2010-06-12 13:10:00 12.9443245668501 10.5411361507527 0 4.1 691.2 10.38
2010-06-12 13:15:00 12.5343656915627 10.5462885277192 0 4.1 621.2 10.36
2010-06-12 13:20:00 12.3843691445535 10.5411361507527 0 4.1 433.7 10.38
2010-06-12 13:25:00 13.2243270442196 10.5154677947834 0 4.1 486.2 10.48
2010-06-12 13:30:00 13.4843646382311 10.5257164617234 0 4.1 781.2 10.44
2010-06-12 13:35:00 12.6344114376418 10.5334192930045 0 4.1 766.2 10.41
2010-06-12 13:40:00 13.0044434407259 10.5411361507527 0 4.1 908.7 10.38
2010-06-12 13:45:00 12.8544297039233 10.5282825152335 0 4.1 1136.2 10.43
2010-06-12 13:50:00 12.3845075733839 10.5566120482178 0 4.1 926.2 10.32
2010-06-12 13:55:00 12.4145545937028 10.5643711393698 0 4.1 946.2 10.29
2010-06-12 14:00:00 12.5445062635845 10.53599001916 0 4.1 761.2 10.4
2010-06-12 14:05:00 13.0044695717895 10.512909510102 0 4.1 796.2 10.49
2010-06-12 14:10:00 13.1844843928506 10.512909510102 0 4.1 1178.7 10.49
2010-06-12 14:15:00 13.3345083092729 10.510352776356 0 4.1 646.2 10.5
2010-06-12 14:20:00 13.7244830888023 10.4924989873125 0 4.1 481.2 10.57
2010-06-12 14:25:00 13.6044978822094 10.4924989873125 0 4.1 386.2 10.57
2010-06-12 14:30:00 13.7044955310684 10.4848705335271 0 4.1 378.7 10.6
2010-06-12 14:35:00 12.9946514700087 10.5411361507527 0 4.1 441.2 10.38
2010-06-12 14:40:00 13.0346778816316 10.5462885277192 0 4.1 451.2 10.36
2010-06-12 14:45:00 12.3547332808613 10.5643711393698 0 4.1 301.2 10.29
2010-06-12 14:50:00 11.7748121423118 10.5929422215204 0 4.1 403.7 10.18
2010-06-12 14:55:00 11.5747953913379 10.5721443598592 0 4.1 678.7 10.26
2010-06-12 15:00:00 12.844775415716 10.5566120482178 0 4.1 508.7 10.32
2010-06-12 15:05:00 12.5347961061086 10.5591968436031 0 4.1 313.7 10.31
2010-06-12 15:10:00 12.2347761432381 10.543711558089 0 4.1 196.2 10.37
2010-06-12 15:15:00 11.4948698967205 10.5721443598592 0 4.1 233.7 10.26
2010-06-12 15:20:00 11.4749198661757 10.5877332923889 0 4.1 208.7 10.2
2010-06-12 15:25:00 11.0749406449593 10.5903369671879 0 4.1 278.7 10.19
2010-06-12 15:30:00 12.1048970774233 10.5643711393698 0 4.1 308.7 10.29
2010-06-12 15:35:00 12.4148336598479 10.5231519638684 0 4.1 361.2 10.45
2010-06-12 15:40:00 12.734860117905 10.5282825152335 0 4.1 338.7 10.43
2010-06-12 15:45:00 12.6748749597664 10.5282825152335 0 4.1 336.2 10.43
2010-06-12 15:50:00 12.7049481310619 10.5540288198907 0 4.1 388.7 10.33
2010-06-12 15:55:00 11.6550482825446 10.5851311961594 0 4.1 398.7 10.21
2010-06-12 16:00:00 11.6050044767481 10.5591968436031 0 4.1 326.2 10.31
2010-06-12 16:05:00 12.085013497789 10.5566120482178 0 4.1 273.7 10.32
2010-06-12 16:10:00 11.7950753744266 10.5773343692565 0 4.1 233.7 10.24
2010-06-12 16:15:00 12.5450463993803 10.5514471576676 0 4.1 226.2 10.34
2010-06-12 16:20:00 12.595031950552 10.5385623047596 0 4.1 216.2 10.39
2010-06-12 16:25:00 13.2850116789149 10.5231519638684 0 4.1 218.7 10.45
2010-06-12 16:30:00 13.65497978468 10.5026918713166 0 4.1 178.7 10.53
2010-06-12 16:35:00 14.3349337024014 10.4696551974372 0 4.1 151.2 10.66
2010-06-12 16:40:00 14.4649717267295 10.4797926023132 0 4.1 131.2 10.62
2010-06-12 16:45:00 14.1949632272118 10.4696551974372 0 4.1 138.7 10.66
2010-06-12 16:50:00 14.4149605476646 10.4620682648146 0 4.1 191.2 10.69
2010-06-12 16:55:00 14.1350075144275 10.4696551974372 0 4.1 208.7 10.66
2010-06-12 17:00:00 14.1351158308449 10.510352776356 0 4.1 126.2 10.5
2010-06-12 17:05:00 14.6652071619267 10.543711558089 0 4.1 126.2 10.37
2010-06-12 17:10:00 14.9751337241995 10.5052439579039 0 4.1 86.2 10.52
2010-06-12 17:15:00 14.0652872654733 10.5591968436031 0 4.1 96.2 10.31
2010-06-12 17:20:00 14.1752962202506 10.5566120482178 0 4.1 101.2 10.32
2010-06-12 17:25:00 13.9953051705046 10.5540288198907 0 4.1 91.2 10.33
2010-06-12 17:30:00 13.9653914097028 10.5851311961594 0 4.1 68.7 10.21
2010-06-12 17:35:00 13.6554391639587 10.5929422215204 0 4.1 101.2 10.18
2010-06-12 17:40:00 10.855514012995 10.619081851849 0 4.1 98.7 10.08
2010-06-12 17:45:00 10.0756193775358 10.6585897640026 0 4.1 68.7 9.93
2010-06-12 17:50:00 9.87553192350563 10.6138412353378 0 4.1 98.7 10.1
2010-06-12 17:55:00 11.3354838723114 10.5799317355554 0 4.1 81.2 10.23
2010-06-12 18:00:00 11.245492800398 10.5773343692565 0 4.1 51.2 10.24
2010-06-12 18:05:00 10.8855256768516 10.5862874199049 0 4.1 51.2 10.21
2010-06-12 18:10:00 11.1454747818053 10.5589182653626 0 4.1 51.2 10.32
2010-06-12 18:15:00 12.4054568095659 10.5394425871868 0 4.1 43.7 10.4
2010-06-12 18:20:00 12.7554418916601 10.5277497786532 0 4.1 46.2 10.45
2010-06-12 18:25:00 13.4454151271222 10.510981445844 0 4.1 43.7 10.52
2010-06-12 18:30:00 14.1253765977833 10.4892007666518 0 4.1 38.7 10.61
2010-06-12 18:35:00 14.6853647586073 10.472597111671 0 4.1 31.2 10.68
2010-06-12 18:40:00 14.6153795141388 10.4737401692129 0 4.1 36.2 10.68
2010-06-12 18:45:00 14.5154475800689 10.4977217574852 0 4.1 33.7 10.59
2010-06-12 18:50:00 14.4254742470801 10.5039600417426 0 4.1 31.2 10.57
2010-06-12 18:55:00 14.2455574797286 10.5281025526032 0 4.1 31.2 10.48
2010-06-12 19:00:00 14.665578280663 10.5318143588697 0 4.1 36.2 10.47
2010-06-12 19:05:00 14.3156050758049 10.5357959545266 0 4.1 36.2 10.45
2010-06-12 19:10:00 14.0656739166131 10.5578083369655 0 4.1 31.2 10.36
2010-06-12 19:15:00 14.0556795937803 10.5463477232405 0 4.1 31.2 10.4
2010-06-12 19:20:00 13.4457546935652 10.5710125943849 0 4.1 28.7 10.3
2010-06-12 19:25:00 12.5458665525252 10.6114865723273 0 4.1 28.7 10.14
2010-06-12 19:30:00 11.4458936694065 10.6155596999665 0 4.1 23.7 10.12
2010-06-12 19:35:00 12.1558445291367 10.5805140204285 0 4.1 23.7 10.25
2010-06-12 19:40:00 11.3558837225819 10.5897560911414 0 4.1 28.7 10.21
2010-06-12 19:45:00 10.2459412681593 10.6068537044234 0 4.1 23.7 10.14
2010-06-12 19:50:00 9.86593182382409 10.5952563754225 0 4.1 16.2 10.18
2010-06-12 19:55:00 11.6258644231131 10.5525997020742 0 4.1 13.7 10.34
2010-06-12 20:00:00 12.2758671771319 10.5462885277192 0 4.1 11.2 10.36
2010-06-12 20:05:00 12.6158699272364 10.5422875688784 0 4.1 11.2 10.38
2010-06-12 20:10:00 13.3258847864709 10.5434389870041 0 4.1 6.2 10.38
2010-06-12 20:15:00 12.4059448661729 10.5574872991026 0 4.1 8.7 10.33
2010-06-12 20:20:00 12.5759719118604 10.5638104072511 0 4.1 3.7 10.31
2010-06-12 20:25:00 12.9859624535032 10.5546283734956 0 4.1 3.7 10.35
2010-06-12 20:30:00 13.3559590826433 10.5480446595068 0 4.1 1.2 10.38
2010-06-12 20:35:00 12.7959948857369 10.5517734541679 0 4.1 1.2 10.37
2010-06-12 20:40:00 13.4159671844729 10.5349143322729 0 4.1 1.2 10.44
2010-06-12 20:45:00 13.6059395574182 10.5181275813189 0 4.1 1.2 10.51
2010-06-12 20:50:00 12.9760090237259 10.5423530710805 0 4.1 1.2 10.42
2010-06-12 20:55:00 12.9659718686003 10.5153112783501 0 4.1 1.2 10.53
2010-06-12 21:00:00 13.615986675823 10.5164584971713 0 4.1 1.2 10.53
2010-06-12 21:05:00 14.9259954142655 10.5139046145833 0 4.1 1.2 10.54
2010-06-12 21:10:00 15.0759617300969 10.4935292124659 0 4.1 1.2 10.62
2010-06-12 21:15:00 14.7560519863683 10.5190139289601 0 4.1 1.2 10.52
2010-06-12 21:20:00 14.9460728846693 10.5215709108906 0 4.1 1.2 10.51
2010-06-12 21:25:00 15.0660998885047 10.5266895289432 0 4.1 1.2 10.49
2010-06-12 21:30:00 14.9861513598499 10.5420826845668 0 4.1 1.2 10.43
2010-06-12 21:35:00 14.5761199408272 10.5164584971713 0 4.1 1.2 10.53
2010-06-12 21:40:00 14.5561225507944 10.5113522802563 0 4.1 1.2 10.55
2010-06-12 21:45:00 14.3861190637042 10.5037045574515 0 4.1 1.2 10.58
2010-06-12 21:50:00 13.3762010561922 10.5318143588697 0 4.1 1.2 10.47
2010-06-12 21:55:00 11.576390954033 10.5990058811054 0 4.1 1.2 10.21
2010-06-12 22:00:00 10.9864742264821 10.627753552576 0 4.1 1.2 10.1
2010-06-12 22:05:00 10.3064332030059 10.6042184757086 0 4.1 1.2 10.19
2010-06-12 22:10:00 10.3464605577139 10.6094373967283 0 4.1 1.2 10.17
2010-06-12 22:15:00 9.97655279361365 10.6356271691403 0 4.1 1.2 10.07
2010-06-12 22:20:00 9.47658027362417 10.6408842114693 0 4.1 1.2 10.05
2010-06-12 22:25:00 9.69656396962273 10.627753552576 0 4.1 1.2 10.1
2010-06-12 22:30:00 10.5065414566598 10.6120492320603 0 4.1 1.2 10.16
2010-06-12 22:35:00 10.4965650858765 10.6094373967283 0 4.1 1.2 10.17
2010-06-12 22:40:00 10.4665612944867 10.6016113880878 0 4.1 1.2 10.2
2010-06-12 22:45:00 10.6665325931027 10.5834059786516 0 4.1 1.2 10.27
