"datetime" "do.obs" "do.sat" "wtr" "z.mix" "baro" "z1perc" "irr" "wnd" "top" "k600.cole" "k.gas"
2010-07-03 14:05:00 9.17950044633583 8.13455107153217 24.46 0.5 959.999989774093 3.8 586.2 3.78095884317288 0.5 0.991763320559345 1.17301621597085
2010-07-03 14:10:00 9.17935531333835 8.13455107153217 24.46 0.5 959.999989774093 3.8 1988.7 3.06805077846688 0.5 0.843789253911501 0.997998672850604
2010-07-03 14:15:00 9.1899475980526 8.11463363811693 24.65 0.5 959.999989774093 3.8 1881.2 3.53907932121906 0.5 0.939147121780857 1.11571703786865
2010-07-03 14:20:00 9.07173578994746 8.07154693475447 25.07 0.5 959.999989774093 3.8 1868.7 4.25198738592505 0.5 1.10110480340118 1.32096901790171
2010-07-03 14:25:00 9.10200330223764 8.06248100076637 25.16 0.5 959.999989774093 3.8 488.7 3.53907932121906 0.5 0.939147121780857 1.12902935098347
2010-07-03 14:30:00 8.94353837313807 8.02582111155458 25.53 0.5 959.999989774093 3.8 2008.7 2.83890175766852 0.5 0.800892227539719 0.971117127645077
2010-07-03 14:35:00 9.15084070996976 8.07863874274379 25 0.5 959.999989774093 3.8 1596.2 3.53907932121906 0.5 0.939147121780857 1.12484137401657
2010-07-03 14:40:00 9.19106409629857 8.07053671738817 25.08 0.5 959.999989774093 3.8 1826.2 4.25198738592505 0.5 1.10110480340118 1.32127587934198
2010-07-03 14:45:00 9.19050735143555 8.07965476000837 24.99 0.5 959.999989774093 3.8 748.7 3.78095884317288 0.5 0.991763320559345 1.18758515527978
2010-07-03 14:50:00 9.19948673064661 8.09909746631965 24.8 0.5 959.999989774093 3.8 1931.2 3.3099303004207 0.5 0.891567820826148 1.06289889855928
2010-07-03 14:55:00 9.05794138834489 8.12718196286387 24.53 0.5 959.999989774093 3.8 1846.2 3.78095884317288 0.5 0.991763320559345 1.1749337988876
2010-07-03 15:00:00 9.1087755463803 8.10529209822783 24.74 0.5 959.999989774093 3.8 1853.7 4.25198738592505 0.5 1.10110480340118 1.31086991202943
2010-07-03 15:05:00 9.06909532868946 8.09498236495158 24.84 0.5 959.999989774093 3.8 1828.7 3.3099303004207 0.5 0.891567820826148 1.06388875705542
2010-07-03 15:10:00 9.17024366774503 8.06650308051591 25.12 0.5 959.999989774093 3.8 1398.7 3.78095884317288 0.5 0.991763320559345 1.19117706301386
2010-07-03 15:15:00 9.13861655423706 8.09601004274177 24.83 0.5 959.999989774093 3.8 1713.7 4.01010786397123 0.5 1.04383484914541 1.24529594072539
2010-07-03 15:20:00 9.15847241235302 8.09601004274177 24.83 0.5 959.999989774093 3.8 1788.7 4.72301592867723 0.5 1.21927479272145 1.45459595571836
2010-07-03 15:25:00 9.13744224525377 8.11567526907652 24.64 0.5 959.999989774093 3.8 1823.7 3.06805077846688 0.5 0.843789253911501 1.00219726739962
2010-07-03 15:30:00 9.16841652088981 8.09087896228616 24.88 0.5 959.999989774093 3.8 1708.7 3.3099303004207 0.5 0.891567820826148 1.06487922960111
2010-07-03 15:35:00 9.0888242289654 8.07559504622654 25.03 0.5 959.999989774093 3.8 1646.2 3.3099303004207 0.5 0.891567820826148 1.06859906284979
2010-07-03 15:40:00 9.06015451733873 8.04353333650816 25.35 0.5 959.999989774093 3.8 1678.7 3.53907932121906 0.5 0.939147121780857 1.13401703390097
2010-07-03 15:45:00 9.07992001867994 8.04551563257397 25.33 0.5 959.999989774093 3.8 1643.7 4.01010786397123 0.5 1.04383484914541 1.25984273137407
2010-07-03 15:50:00 9.14899467678818 8.06248100076637 25.16 0.5 959.999989774093 3.8 1256.2 2.83890175766852 0.5 0.800892227539719 0.962821277833689
