"datetime" "do.obs" "do.sat" "kgas.cole" "kgas.read" "z.mix" "irr" "wtr" "wnd"
2010-05-23 03:45:00 8.8486223722564 8.81171510026767 0.741326574811025 1.1994229739159 1.80211648124168 1.2 18.72 2.36787321491635
2010-05-23 03:50:00 8.86542652863663 8.81018171465346 0.667468205797813 0.990276560502143 1.80211648124168 1.2 18.73 1.88411417100871
2010-05-23 03:55:00 8.86896845349288 8.81324945754815 0.70266091627058 1.09467059647947 1.80211648124168 1.2 18.71 2.12599369296253
2010-05-23 04:00:00 8.87824387314642 8.81324945754815 0.636292091468257 0.891552873038267 1.80211648124168 1.2 18.71 1.65496515021035
2010-05-23 04:05:00 8.87818860749737 8.81228170408276 0.667131746019885 0.988061174291923 1.85471904381034 1.2 18.71 1.88411417100871
2010-05-23 04:10:00 8.87813334184833 8.81131395061736 0.70266091627058 1.09008119061441 1.85471904381034 1.2 18.71 2.12599369296253
2010-05-23 04:15:00 8.87054700905139 8.81188102083047 0.74095282951478 1.1909550445998 0.893407064054291 1.2 18.7 2.36787321491635
2010-05-23 04:20:00 8.86295771254835 8.81244872610412 0.666795357356453 0.979883690720018 1.759061571614 1.2 18.69 1.88411417100871
2010-05-23 04:25:00 8.87223689717309 8.81148063535313 0.666795357356453 0.977117840782813 1.70087845462871 1.2 18.69 1.88411417100871
2010-05-23 04:30:00 8.85530959495167 8.81204880706427 0.581568875991421 0.686681285051874 1.7836396195963 1.2 18.68 1.18393660745817
2010-05-23 04:35:00 8.83658156074802 8.81108054751022 0.70212948901844 1.07223647028697 1.86565614490112 1.2 18.68 2.12599369296253
2010-05-23 04:40:00 8.84406742811837 8.80857636310017 0.635971253121891 0.872126429529195 1.73626511058856 1.2 18.69 1.65496515021035
2010-05-23 04:45:00 8.8382643577184 8.81068075716118 0.779441961369457 1.26445317888416 1.7836396195963 1.2 18.67 2.5970222357147
2010-05-23 04:50:00 8.83820923021727 8.80971232869715 0.701952384109672 1.05916546135362 1.7836396195963 1.2 18.67 2.12599369296253
2010-05-23 04:55:00 8.8381542894814 8.80874390023313 0.635650482692107 0.859836555670824 1.7836396195963 1.2 18.67 1.65496515021035
2010-05-23 05:00:00 8.84348467420066 8.81238997717848 0.701421182083995 1.04694296970392 1.7836396195963 1.2 18.64 2.12599369296253
