year	doy	datetime	airTemp	RH	wnd	irr	baro
2010	282	2010-10-09 23:00:00	11.64	80.5	0.28118816	0	955.737408
2010	283	2010-10-10 00:00:00	10.88	83.2	0.53465984	0	955.737408
2010	283	2010-10-10 01:00:00	10.52	84.7	0.28118816	0.047	955.737408
2010	283	2010-10-10 02:00:00	10.06	86.4	0.28118816	0.261	955.737408
2010	283	2010-10-10 03:00:00	9.89	91.5	0.28118816	0.109	955.737408
2010	283	2010-10-10 04:00:00	10.32	88.9	0.28118816	0.133	955.737408
2010	283	2010-10-10 05:00:00	10.52	90.2	0.28118816	0.13	955.737408
2010	283	2010-10-10 06:00:00	10.06	90	0.28118816	0.2	955.737408
2010	283	2010-10-10 07:00:00	9.8	93.3	0.28118816	16.09	954.4815113
2010	283	2010-10-10 08:00:00	12.7	82.7	0.28118816	66.09	954.4815113
2010	283	2010-10-10 09:00:00	17.57	61.49	0.28118816	228.3	955.737408
2010	283	2010-10-10 10:00:00	20.71	46.09	0.28118816	467.7	954.4815113
2010	283	2010-10-10 11:00:00	20.67	49.02	1.16096288	448.5	954.4815113
2010	283	2010-10-10 12:00:00	22.68	43.46	0.45463968	540.4	954.4815113
2010	283	2010-10-10 13:00:00	24.06	41.54	0.33438592	426.3	953.2256146
2010	283	2010-10-10 14:00:00	23.75	40.28	2.16054432	518.5	953.2256146
2010	283	2010-10-10 15:00:00	22.79	42.52	0.53465984	270.3	953.2256146
2010	283	2010-10-10 16:00:00	22.2	43.08	0.28118816	93.8	953.2256146
2010	283	2010-10-10 17:00:00	19.51	53.45	0.28118816	38.69	953.2256146
2010	283	2010-10-10 18:00:00	16.92	59.62	1.48059648	2.099	953.2256146
2010	283	2010-10-10 19:00:00	15.18	66.07	0.28118816	0.003	953.2256146
2010	283	2010-10-10 20:00:00	14.12	68.58	0.28118816	0.06	953.2256146
2010	283	2010-10-10 21:00:00	13.64	72.1	0.28118816	0.371	953.2256146
2010	283	2010-10-10 22:00:00	13.08	72.6	0.28118816	0.057	953.2256146
2010	283	2010-10-10 23:00:00	11.04	80.7	0.28118816	0	953.2256146
2010	284	2010-10-11 00:00:00	10.42	83.6	0.28118816	0.103	953.2256146
2010	284	2010-10-11 01:00:00	9.3	87.8	0.28118816	0.033	953.2256146
2010	284	2010-10-11 02:00:00	8.68	89.8	0.28118816	0.142	953.2256146
2010	284	2010-10-11 03:00:00	8.45	93.1	0.28118816	0.386	953.2256146
2010	284	2010-10-11 04:00:00	7.86	94.2	0.28118816	0.027	953.2256146
2010	284	2010-10-11 05:00:00	7.36	93.9	0.28118816	0.03	953.2256146
2010	284	2010-10-11 06:00:00	7.86	96.4	0.28118816	0.807	953.2256146
2010	284	2010-10-11 07:00:00	7.76	95.2	0.28118816	19.58	953.2256146
2010	284	2010-10-11 08:00:00	11.19	81.8	0.28118816	99.2	953.2256146
2010	284	2010-10-11 09:00:00	12.7	72.3	0.28118816	164.4	954.4815113
2010	284	2010-10-11 10:00:00	16.22	58.98	0.28118816	386.7	954.4815113
2010	284	2010-10-11 11:00:00	17.99	57.06	0.29459936	518	954.4815113
2010	284	2010-10-11 12:00:00	18.24	53.96	0.68084192	369.4	953.2256146
2010	284	2010-10-11 13:00:00	19	50.73	0.34779712	339.2	953.2256146
2010	284	2010-10-11 14:00:00	19.03	48.63	0.28118816	288.5	951.9697179
2010	284	2010-10-11 15:00:00	19.03	49.74	0.28118816	220.2	953.2256146
2010	284	2010-10-11 16:00:00	18.24	51.06	0.28118816	109.2	953.2256146
2010	284	2010-10-11 17:00:00	16.53	57.88	0.28118816	45.54	953.2256146
2010	284	2010-10-11 18:00:00	14.26	64.69	0.28118816	2.235	953.2256146
2010	284	2010-10-11 19:00:00	12.08	72.6	0.28118816	0	953.2256146
2010	284	2010-10-11 20:00:00	10.68	78.1	0.28118816	0	953.2256146
2010	284	2010-10-11 21:00:00	9.83	82.8	0.28118816	0.252	953.2256146
2010	284	2010-10-11 22:00:00	9.43	84.2	0.28118816	0.54	953.2256146
2010	284	2010-10-11 23:00:00	8.22	88.4	0.28118816	0.071	953.2256146
2010	285	2010-10-12 00:00:00	8.16	90	0.97410016	0.326	953.2256146
2010	285	2010-10-12 01:00:00	7.92	90.6	0.81450688	0.097	953.2256146
2010	285	2010-10-12 02:00:00	7.3	93.6	0.28118816	0.175	953.2256146
2010	285	2010-10-12 03:00:00	7.27	95.1	0.29459936	0.256	953.2256146
2010	285	2010-10-12 04:00:00	7.57	95.7	0.72107552	0.088	954.4815113
2010	285	2010-10-12 05:00:00	7.17	96.5	0.73448672	0	954.4815113
2010	285	2010-10-12 06:00:00	7.14	97.2	0.33438592	0.005	954.4815113
2010	285	2010-10-12 07:00:00	7.83	97.3	1.06753152	11.98	954.4815113
2010	285	2010-10-12 08:00:00	9.67	96.9	0.85429344	86.3	954.4815113
2010	285	2010-10-12 09:00:00	14.12	78.8	0.86770464	238	954.4815113
2010	285	2010-10-12 10:00:00	17.83	65.24	0.88111584	435.4	954.4815113
2010	285	2010-10-12 11:00:00	20.72	54.2	2.4006048	517.3	953.2256146
2010	285	2010-10-12 12:00:00	21.89	51.59	2.69386304	557.8	953.2256146
2010	285	2010-10-12 13:00:00	22.91	49.98	2.7738832	547.4	953.2256146
2010	285	2010-10-12 14:00:00	23.24	50.07	2.08052416	477.4	953.2256146
2010	285	2010-10-12 15:00:00	23.07	46.87	0.28118816	268.2	951.9697179
2010	285	2010-10-12 16:00:00	14.65	92.9	1.44080992	45.68	953.2256146
2010	285	2010-10-12 17:00:00	12.84	90.4	2.48062496	45.91	954.4815113
2010	285	2010-10-12 18:00:00	12.12	92.5	2.81366976	4.671	955.737408
2010	285	2010-10-12 19:00:00	12.16	88.1	0.80109568	1.756	955.737408
2010	285	2010-10-12 20:00:00	11.97	85.5	2.14713312	0.358	956.9933048
2010	285	2010-10-12 21:00:00	11.05	88.1	0.28118816	0	956.9933048
2010	285	2010-10-12 22:00:00	9.63	92.5	0.28118816	0	956.9933048
2010	285	2010-10-12 23:00:00	9.04	92.6	0.81450688	0.027	956.9933048
2010	286	2010-10-13 00:00:00	7.99	90.2	0.41440608	0	956.9933048
2010	286	2010-10-13 01:00:00	7.5	85.2	0.547624	0	958.2492015
2010	286	2010-10-13 02:00:00	5.951	88.2	0.28118816	0.019	958.2492015
2010	286	2010-10-13 03:00:00	5.297	88.8	0.28118816	0.003	958.2492015
2010	286	2010-10-13 04:00:00	5.363	84.4	0.28118816	0	958.2492015
2010	286	2010-10-13 05:00:00	4.902	83.9	0.28118816	0.003	958.2492015
2010	286	2010-10-13 06:00:00	4.871	81.4	0.68084192	0	958.2492015
2010	286	2010-10-13 07:00:00	5.498	79.4	0.28118816	9.72	959.5050982
2010	286	2010-10-13 08:00:00	7.57	74.7	2.16054432	46.94	959.5050982
2010	286	2010-10-13 09:00:00	10.21	64.9	0.76086208	233.9	960.7609949
2010	286	2010-10-13 10:00:00	12.96	52.01	2.45380256	463.3	960.7609949
2010	286	2010-10-13 11:00:00	13.38	42.09	2.32058464	513.7	960.7609949
2010	286	2010-10-13 12:00:00	13.22	43.37	1.70724576	506.3	959.5050982
2010	286	2010-10-13 13:00:00	14.87	33.49	1.3210032	620.2	959.5050982
2010	286	2010-10-13 14:00:00	14.57	30.89	3.00053248	542.9	959.5050982
2010	286	2010-10-13 15:00:00	13.97	29.14	1.49400768	302	959.5050982
2010	286	2010-10-13 16:00:00	13.28	30.72	0.65446656	39.48	959.5050982
2010	286	2010-10-13 17:00:00	11.61	39.16	0.28118816	22.55	959.5050982
2010	286	2010-10-13 18:00:00	7.88	49.6	0.28118816	1.239	959.5050982
2010	286	2010-10-13 19:00:00	7.03	74.1	0.28118816	0.367	959.5050982
2010	286	2010-10-13 20:00:00	6.113	67.92	0.28118816	0.149	959.5050982
2010	286	2010-10-13 21:00:00	5.461	79.1	0.28118816	0.168	959.5050982
2010	286	2010-10-13 22:00:00	5.693	65.43	0.28118816	0.182	959.5050982
2010	286	2010-10-13 23:00:00	5.923	62.49	0.28118816	0.535	959.5050982
2010	287	2010-10-14 00:00:00	4.573	66.84	0.28118816	0.204	958.2492015
2010	287	2010-10-14 01:00:00	4.019	87	0.28118816	0.2	958.2492015
2010	287	2010-10-14 02:00:00	3.361	74.6	0.28118816	0.031	956.9933048
2010	287	2010-10-14 03:00:00	3.295	84.2	0.28118816	0.209	956.9933048
2010	287	2010-10-14 04:00:00	2.998	88.7	0.28118816	0.042	956.9933048
2010	287	2010-10-14 05:00:00	3.69	79.1	0.28118816	0.506	956.9933048
2010	287	2010-10-14 06:00:00	4.646	74.3	0.28118816	0.227	955.737408
2010	287	2010-10-14 07:00:00	5.568	72	1.82749952	10.39	955.737408
2010	287	2010-10-14 08:00:00	6.65	69.98	1.2941808	51.4	955.737408
2010	287	2010-10-14 09:00:00	8.89	60.62	2.0407376	155	954.4815113
2010	287	2010-10-14 10:00:00	11.29	50.73	0.28118816	215.3	953.2256146
2010	287	2010-10-14 11:00:00	14.08	39.82	3.442208	384.3	950.7138211
2010	287	2010-10-14 12:00:00	12.3	45.45	3.1337504	165.5	949.4579244
2010	287	2010-10-14 13:00:00	13.78	43.7	1.17437408	153.3	949.4579244
2010	287	2010-10-14 14:00:00	14.44	38.3	3.5047936	175.2	949.4579244
2010	287	2010-10-14 15:00:00	13.87	41.23	4.4793408	152.9	949.4579244
2010	287	2010-10-14 16:00:00	12.69	44.79	5.051552	55.21	950.7138211
2010	287	2010-10-14 17:00:00	11.01	59.25	5.655056	26.49	950.7138211
2010	287	2010-10-14 18:00:00	10.32	57.93	4.0278304	4.386	951.9697179
2010	287	2010-10-14 19:00:00	9.23	67.05	2.82708096	0.591	951.9697179
2010	287	2010-10-14 20:00:00	8.45	71.4	4.626864	0	953.2256146
2010	287	2010-10-14 21:00:00	8.12	70.9	4.2781728	0.005	953.2256146
2010	287	2010-10-14 22:00:00	7.43	76.8	1.46763232	0	953.2256146
2010	287	2010-10-14 23:00:00	7.46	77.8	4.0546528	0.005	954.4815113
2010	288	2010-10-15 00:00:00	7.43	81	2.56064512	0	954.4815113
2010	288	2010-10-15 01:00:00	7.4	82.2	1.72065696	0	955.737408
2010	288	2010-10-15 02:00:00	6.937	88.9	0.74789792	0	955.737408
2010	288	2010-10-15 03:00:00	6.971	88.6	1.21416064	0	955.737408
2010	288	2010-10-15 04:00:00	6.71	90.2	0.28118816	0.023	956.9933048
2010	288	2010-10-15 05:00:00	6.351	92.8	0.28118816	0.055	956.9933048
2010	288	2010-10-15 06:00:00	6.912	91.7	0.28118816	0.1	958.2492015
2010	288	2010-10-15 07:00:00	7.18	90.4	0.28118816	10.42	958.2492015
2010	288	2010-10-15 08:00:00	7.96	85.6	0.28118816	54.57	959.5050982
2010	288	2010-10-15 09:00:00	8.62	81.3	0.28118816	94.8	959.5050982
2010	288	2010-10-15 10:00:00	9.64	70.8	0.28118816	170.1	960.7609949
2010	288	2010-10-15 11:00:00	11.09	61.36	0.28118816	267.8	959.5050982
2010	288	2010-10-15 12:00:00	12.36	52.2	1.22757184	465.5	959.5050982
2010	288	2010-10-15 13:00:00	11.51	55.89	1.80067712	187.8	959.5050982
2010	288	2010-10-15 14:00:00	11.74	55.36	1.56061664	231.7	959.5050982
2010	288	2010-10-15 15:00:00	11.84	51.8	1.01433376	193.6	959.5050982
2010	288	2010-10-15 16:00:00	11.51	52.53	0.28118816	64.54	959.5050982
2010	288	2010-10-15 17:00:00	9.66	61.88	0.28118816	24.02	958.2492015
2010	288	2010-10-15 18:00:00	6.866	77.3	0.28118816	0.958	958.2492015
2010	288	2010-10-15 19:00:00	5.751	81.3	0.5878576	0.17	958.2492015
2010	288	2010-10-15 20:00:00	5.425	83.2	0.28118816	0.428	958.2492015
2010	288	2010-10-15 21:00:00	4.77	84.1	0.28118816	0.356	958.2492015
2010	288	2010-10-15 22:00:00	5.956	80.9	0.30801056	0.044	956.9933048
2010	288	2010-10-15 23:00:00	4.737	85.7	0.70766432	0	956.9933048
2010	289	2010-10-16 00:00:00	4.54	89.3	1.52083008	0	956.9933048
2010	289	2010-10-16 01:00:00	4.743	87.7	0.28118816	0	956.9933048
2010	289	2010-10-16 02:00:00	5.338	88.6	2.64066528	0	955.737408
2010	289	2010-10-16 03:00:00	5.138	87.4	0.61423296	0	955.737408
2010	289	2010-10-16 04:00:00	3.887	90.2	1.3210032	0	955.737408
2010	289	2010-10-16 05:00:00	4.152	88.4	0.547624	0.001	954.4815113
2010	289	2010-10-16 06:00:00	4.316	88.2	2.08052416	0	954.4815113
2010	289	2010-10-16 07:00:00	6.096	82.5	1.46763232	10.91	954.4815113
2010	289	2010-10-16 08:00:00	9.42	66.82	1.6808704	52.18	954.4815113
2010	289	2010-10-16 09:00:00	11.75	55.18	4.291584	209	953.2256146
2010	289	2010-10-16 10:00:00	13.78	53.65	2.48062496	415.8	951.9697179
2010	289	2010-10-16 11:00:00	15.52	44.33	2.70727424	494.9	953.2256146
2010	289	2010-10-16 12:00:00	15.52	45.02	2.7872944	549.3	953.2256146
2010	289	2010-10-16 13:00:00	16.31	39.81	3.866896	539.6	953.2256146
2010	289	2010-10-16 14:00:00	16.17	33.29	3.4779712	489.9	953.2256146
2010	289	2010-10-16 15:00:00	14.82	35.23	1.97412864	303.2	954.4815113
2010	289	2010-10-16 16:00:00	14.07	30.42	2.88027872	41.29	954.4815113
2010	289	2010-10-16 17:00:00	12.49	33.49	1.09435392	21.09	954.4815113
2010	289	2010-10-16 18:00:00	10.42	36.39	0.28118816	0.558	955.737408
2010	289	2010-10-16 19:00:00	8.97	42.35	1.24098304	0	955.737408
2010	289	2010-10-16 20:00:00	8.98	41.44	3.3617408	0	955.737408
2010	289	2010-10-16 21:00:00	8.65	42.52	1.25439424	0	956.9933048
2010	289	2010-10-16 22:00:00	7.92	45.92	0.82747104	0	956.9933048
2010	289	2010-10-16 23:00:00	7.4	49.37	2.29376224	0	956.9933048
2010	290	2010-10-17 00:00:00	6.483	53.99	1.76089056	0	956.9933048
2010	290	2010-10-17 01:00:00	5.726	56.86	0.9477248	0	956.9933048
2010	290	2010-10-17 02:00:00	5.33	58.57	2.0273264	0	958.2492015
2010	290	2010-10-17 03:00:00	4.968	60.35	2.68045184	0	958.2492015
2010	290	2010-10-17 04:00:00	4.441	63.94	2.0541488	0	958.2492015
2010	290	2010-10-17 05:00:00	3.558	68.76	0.98751136	0	958.2492015
2010	290	2010-10-17 06:00:00	3.163	71.2	0.42781728	0.003	958.2492015
2010	290	2010-10-17 07:00:00	2.998	73.6	1.654048	8.86	959.5050982
2010	290	2010-10-17 08:00:00	5.832	62.73	2.88027872	48.6	959.5050982
2010	290	2010-10-17 09:00:00	7.97	58.42	2.7738832	230.1	959.5050982
2010	290	2010-10-17 10:00:00	8.98	52.44	2.000504	444.6	959.5050982
2010	290	2010-10-17 11:00:00	10.46	46.11	3.4153856	535.5	959.5050982
2010	290	2010-10-17 12:00:00	10.33	42.82	2.58702048	585.9	958.2492015
2010	290	2010-10-17 13:00:00	10.72	36.33	3.933952	567.5	958.2492015
2010	290	2010-10-17 14:00:00	11.18	32.87	3.8803072	503.1	958.2492015
2010	290	2010-10-17 15:00:00	10.62	36.03	2.12075776	269.8	958.2492015
2010	290	2010-10-17 16:00:00	9.33	39.19	3.866896	99.7	958.2492015
2010	290	2010-10-17 17:00:00	7.96	45.42	1.307592	34.25	958.2492015
2010	290	2010-10-17 18:00:00	6.311	51.35	0.28118816	0.185	958.2492015
2010	290	2010-10-17 19:00:00	4.998	57.71	0.28118816	0.007	958.2492015
2010	290	2010-10-17 20:00:00	3.914	62.56	0.28118816	0.187	958.2492015
2010	290	2010-10-17 21:00:00	3.189	65.03	0.28118816	0.114	958.2492015
2010	290	2010-10-17 22:00:00	2.603	70.2	0.28118816	0.327	958.2492015
2010	290	2010-10-17 23:00:00	2.702	71.1	0.28118816	1.111	958.2492015
2010	291	2010-10-18 00:00:00	2.241	73.4	0.28118816	0.286	958.2492015
2010	291	2010-10-18 01:00:00	2.405	74.6	0.28118816	0.628	958.2492015
2010	291	2010-10-18 02:00:00	2.372	76.1	0.28118816	0.285	958.2492015
2010	291	2010-10-18 03:00:00	2.208	77.9	0.28118816	0.198	958.2492015
2010	291	2010-10-18 04:00:00	2.57	76.4	0.28118816	0.591	958.2492015
2010	291	2010-10-18 05:00:00	2.735	77.3	0.28118816	0.329	958.2492015
2010	291	2010-10-18 06:00:00	2.471	79.9	0.28118816	0.129	958.2492015
2010	291	2010-10-18 07:00:00	2.175	81.5	0.28118816	9.06	958.2492015
2010	291	2010-10-18 08:00:00	4.942	67.61	1.2673584	51.33	958.2492015
2010	291	2010-10-18 09:00:00	7.51	60.43	0.76086208	231.6	958.2492015
2010	291	2010-10-18 10:00:00	8.3	49.35	2.13416896	453.6	958.2492015
2010	291	2010-10-18 11:00:00	8.85	41.31	3.3617408	521.7	958.2492015
2010	291	2010-10-18 12:00:00	9.24	34.68	4.3318176	568.1	956.9933048
2010	291	2010-10-18 13:00:00	10.07	26.15	2.54723392	548.9	956.9933048
2010	291	2010-10-18 14:00:00	9.6	28.49	2.26738688	465.1	955.737408
2010	291	2010-10-18 15:00:00	8.81	32.71	4.1887648	302.7	955.737408
2010	291	2010-10-18 16:00:00	8.29	37.42	2.56064512	43.85	955.737408
2010	291	2010-10-18 17:00:00	6.377	46.28	0.28118816	20.67	954.4815113
2010	291	2010-10-18 18:00:00	3.749	58.01	0.28118816	0.494	954.4815113
2010	291	2010-10-18 19:00:00	3.057	67.17	0.28118816	0.612	954.4815113
2010	291	2010-10-18 20:00:00	2.273	78.9	0.28118816	0.542	954.4815113
2010	291	2010-10-18 21:00:00	2.339	70.6	0.28118816	1	954.4815113
2010	291	2010-10-18 22:00:00	2.241	71.8	0.28118816	0.323	954.4815113
2010	291	2010-10-18 23:00:00	2.405	70.9	0.28118816	0.389	953.2256146
2010	292	2010-10-19 00:00:00	3.262	67.61	2.09393536	0.19	953.2256146
2010	292	2010-10-19 01:00:00	3.723	69.46	1.6272256	0.044	953.2256146
2010	292	2010-10-19 02:00:00	4.415	69.49	1.82749952	0.203	953.2256146
2010	292	2010-10-19 03:00:00	3.46	74.9	2.29376224	0	951.9697179
2010	292	2010-10-19 04:00:00	3.526	77.8	2.58702048	0.019	951.9697179
2010	292	2010-10-19 05:00:00	3.097	82.1	2.56064512	0	951.9697179
2010	292	2010-10-19 06:00:00	2.899	84.9	1.85387488	0	951.9697179
2010	292	2010-10-19 07:00:00	2.735	86.8	2.000504	8.02	953.2256146
2010	292	2010-10-19 08:00:00	4.448	77.9	2.89368992	57.67	953.2256146
2010	292	2010-10-19 09:00:00	7.54	61.81	2.61384288	231.5	953.2256146
2010	292	2010-10-19 10:00:00	9.38	52.31	2.0541488	426.6	953.2256146
2010	292	2010-10-19 11:00:00	10.56	44.14	1.6674592	507.9	951.9697179
2010	292	2010-10-19 12:00:00	11.19	40.78	3.732784	559.7	951.9697179
2010	292	2010-10-19 13:00:00	11.31	38.33	4.8682656	432.9	950.7138211
2010	292	2010-10-19 14:00:00	12.1	37.44	4.3452288	290	950.7138211
2010	292	2010-10-19 15:00:00	12.36	36.46	3.4287968	266.6	949.4579244
2010	292	2010-10-19 16:00:00	11.64	40.67	2.414016	88.1	949.4579244
2010	292	2010-10-19 17:00:00	10.68	44.92	3.2946848	25.83	949.4579244
2010	292	2010-10-19 18:00:00	9.6	49.76	2.26738688	0.409	949.4579244
2010	292	2010-10-19 19:00:00	8.81	59.32	1.53424128	0.005	949.4579244
2010	292	2010-10-19 20:00:00	8.45	62.15	1.96071744	0	948.2020277
2010	292	2010-10-19 21:00:00	8.35	60.31	1.73406816	0	948.2020277
2010	292	2010-10-19 22:00:00	8.02	61.63	2.7470608	0	946.946131
2010	292	2010-10-19 23:00:00	8.02	61.33	3.2812736	0.011	946.946131
2010	293	2010-10-20 00:00:00	8.35	59.35	3.2812736	0.01	945.6902342
2010	293	2010-10-20 01:00:00	8.35	58.2	2.14713312	0.011	944.4343375
2010	293	2010-10-20 02:00:00	7.92	59.22	3.4913824	0	944.4343375
2010	293	2010-10-20 03:00:00	6.772	62.81	1.60085024	0	944.4343375
2010	293	2010-10-20 04:00:00	6.383	64.86	1.40102336	0.022	943.1784408
2010	293	2010-10-20 05:00:00	6.319	65.72	3.7193728	0	943.1784408
2010	293	2010-10-20 06:00:00	6.319	65.92	4.1217088	0.089	943.1784408
2010	293	2010-10-20 07:00:00	6.747	65.66	2.28035104	9.74	943.1784408
2010	293	2010-10-20 08:00:00	7.8	63.68	3.0935168	32.13	943.1784408
2010	293	2010-10-20 09:00:00	9.41	59	4.6805088	135.2	943.1784408
2010	293	2010-10-20 10:00:00	10.96	46.87	3.598672	367.5	943.1784408
2010	293	2010-10-20 11:00:00	11.67	32.6	5.4404768	521.9	943.1784408
2010	293	2010-10-20 12:00:00	11.7	28.82	5.81152	573.5	943.1784408
2010	293	2010-10-20 13:00:00	12.07	28.19	3.7730176	534.2	943.1784408
2010	293	2010-10-20 14:00:00	10.95	30.13	3.8937184	314.8	943.1784408
2010	293	2010-10-20 15:00:00	10.19	33.36	3.4690304	166.8	943.1784408
2010	293	2010-10-20 16:00:00	9.46	34.71	2.42698016	75.8	944.4343375
2010	293	2010-10-20 17:00:00	8.51	42.75	2.85390336	26.92	944.4343375
2010	293	2010-10-20 18:00:00	7	53.43	2.09393536	0.109	945.6902342
2010	293	2010-10-20 19:00:00	5.619	60.41	0.28118816	0	946.946131
2010	293	2010-10-20 20:00:00	5.429	69.97	2.44039136	0.016	946.946131
2010	293	2010-10-20 21:00:00	3.848	87	2.44039136	0.075	946.946131
2010	293	2010-10-20 22:00:00	3.914	86.5	3.6925504	0	946.946131
2010	293	2010-10-20 23:00:00	3.424	84.6	1.84091072	0.509	948.2020277
2010	294	2010-10-21 00:00:00	2.899	76.2	3.5047936	0.229	948.2020277
2010	294	2010-10-21 01:00:00	2.273	73.9	2.90710112	0.276	948.2020277
2010	294	2010-10-21 02:00:00	2.899	70.8	1.34737856	1.096	948.2020277
2010	294	2010-10-21 03:00:00	2.735	68.04	3.5584384	0.49	949.4579244
2010	294	2010-10-21 04:00:00	2.57	67.51	2.66704064	0.175	949.4579244
2010	294	2010-10-21 05:00:00	2.636	64.25	1.56061664	0	949.4579244
2010	294	2010-10-21 06:00:00	2.306	68.83	1.34737856	0	950.7138211
2010	294	2010-10-21 07:00:00	2.372	76.8	2.45380256	5.088	950.7138211
2010	294	2010-10-21 08:00:00	2.109	84.9	1.42739872	34.93	951.9697179
2010	294	2010-10-21 09:00:00	3.987	50.51	5.8517536	230.4	951.9697179
2010	294	2010-10-21 10:00:00	5.561	47.9	4.828032	440.1	953.2256146
2010	294	2010-10-21 11:00:00	4.342	54.26	3.05373024	379.9	953.2256146
2010	294	2010-10-21 12:00:00	5.726	44.14	4.1887648	436.4	953.2256146
2010	294	2010-10-21 13:00:00	6.384	39.93	3.4287968	553.4	953.2256146
2010	294	2010-10-21 14:00:00	5.693	45.89	5.2661312	384.8	953.2256146
2010	294	2010-10-21 15:00:00	5.462	51.89	2.61384288	91.4	953.2256146
2010	294	2010-10-21 16:00:00	5.429	54.55	1.20074944	32.5	954.4815113
2010	294	2010-10-21 17:00:00	5.561	53.2	2.32058464	10.5	954.4815113
2010	294	2010-10-21 18:00:00	5.396	55.31	4.068064	0.109	954.4815113
2010	294	2010-10-21 19:00:00	4.77	57.55	1.86728608	0	954.4815113
2010	294	2010-10-21 20:00:00	4.342	58.84	1.25439424	0.005	954.4815113
2010	294	2010-10-21 21:00:00	2.6	67.84	0.28118816	0	954.4815113
2010	294	2010-10-21 22:00:00	1.779	72.2	1.25439424	0	955.737408
2010	294	2010-10-21 23:00:00	1.186	74.5	1.21416064	0.011	955.737408
2010	295	2010-10-22 00:00:00	0.66	78.9	0.28118816	0.067	955.737408
2010	295	2010-10-22 01:00:00	0.633	79.3	0.28118816	0.329	955.737408
2010	295	2010-10-22 02:00:00	1.358	76.9	1.06753152	0.689	955.737408
2010	295	2010-10-22 03:00:00	2.081	75.8	0.28118816	0.556	955.737408
2010	295	2010-10-22 04:00:00	2.013	73.9	1.05412032	0.063	955.737408
2010	295	2010-10-22 05:00:00	0.958	80.7	0.28118816	0	955.737408
2010	295	2010-10-22 06:00:00	0.468	84.8	0.88111584	0.027	955.737408
2010	295	2010-10-22 07:00:00	0.369	82.8	0.64105536	6.284	955.737408
2010	295	2010-10-22 08:00:00	3.071	71.6	1.36078976	44.92	956.9933048
2010	295	2010-10-22 09:00:00	7.05	55.36	3.4556192	220.2	955.737408
2010	295	2010-10-22 10:00:00	9.25	46.68	1.307592	416.9	955.737408
2010	295	2010-10-22 11:00:00	11.19	36.14	3.2812736	501.2	955.737408
2010	295	2010-10-22 12:00:00	12.7	33.66	2.30717344	537.1	954.4815113
2010	295	2010-10-22 13:00:00	13.61	32.11	3.1337504	517.9	953.2256146
2010	295	2010-10-22 14:00:00	14.34	32.34	2.21374208	442.7	953.2256146
2010	295	2010-10-22 15:00:00	14.4	33.62	2.61384288	275.9	953.2256146
2010	295	2010-10-22 16:00:00	13.55	37.12	2.0541488	40.36	951.9697179
2010	295	2010-10-22 17:00:00	12.07	44.1	2.06711296	16.82	951.9697179
2010	295	2010-10-22 18:00:00	11.37	45.08	2.7336496	0.074	953.2256146
2010	295	2010-10-22 19:00:00	10.78	47.06	4.001008	0	953.2256146
2010	295	2010-10-22 20:00:00	9.73	51.14	2.61384288	0	953.2256146
2010	295	2010-10-22 21:00:00	9.01	53.95	1.97412864	0	953.2256146
2010	295	2010-10-22 22:00:00	7.5	61.3	0.28118816	0	953.2256146
2010	295	2010-10-22 23:00:00	6.245	63.44	1.38761216	0	953.2256146
2010	296	2010-10-23 00:00:00	5.824	62.95	1.17437408	0.042	953.2256146
2010	296	2010-10-23 01:00:00	5.693	64.73	1.00092256	0.015	953.2256146
2010	296	2010-10-23 02:00:00	4.474	78.5	0.28118816	0.005	953.2256146
2010	296	2010-10-23 03:00:00	3.255	79.3	0.28118816	0.051	953.2256146
2010	296	2010-10-23 04:00:00	2.899	83.1	0.28118816	0.323	953.2256146
2010	296	2010-10-23 05:00:00	3.031	90.9	0.28118816	0.374	953.2256146
2010	296	2010-10-23 06:00:00	3.097	87.1	0.28118816	0.177	953.2256146
2010	296	2010-10-23 07:00:00	3.097	86.1	0.28118816	7.19	954.4815113
2010	296	2010-10-23 08:00:00	5.865	82.1	0.28118816	67	954.4815113
2010	296	2010-10-23 09:00:00	8.73	63.35	1.58743904	118.2	954.4815113
2010	296	2010-10-23 10:00:00	10.37	57.45	1.05412032	170.8	954.4815113
2010	296	2010-10-23 11:00:00	10.72	59.59	0.28118816	100.2	954.4815113
2010	296	2010-10-23 12:00:00	11.78	55.6	2.58702048	118.2	953.2256146
2010	296	2010-10-23 13:00:00	11.14	55.76	0.9477248	65.77	953.2256146
2010	296	2010-10-23 14:00:00	9.99	68.37	0.69425312	44.67	953.2256146
2010	296	2010-10-23 15:00:00	9.43	78.9	0.28118816	27.2	953.2256146
2010	296	2010-10-23 16:00:00	7.99	90.3	0.28118816	9.26	953.2256146
2010	296	2010-10-23 17:00:00	7.73	94.7	0.86770464	3.19	953.2256146
2010	296	2010-10-23 18:00:00	8.22	96.3	0.28118816	0.196	954.4815113
2010	296	2010-10-23 19:00:00	8.06	96.2	0.84088224	0	953.2256146
2010	296	2010-10-23 20:00:00	7.86	96.4	1.04115616	0	954.4815113
2010	296	2010-10-23 21:00:00	7.99	96.1	1.98753984	0.208	953.2256146
2010	296	2010-10-23 22:00:00	7.83	95.4	2.09393536	0.129	953.2256146
2010	296	2010-10-23 23:00:00	7.76	96.1	1.13414048	0	953.2256146
2010	297	2010-10-24 00:00:00	7.86	96.5	0.44122848	0	953.2256146
