"datetime" "do.obs" "do.sat" "k.gas" "z.mix" "irr" "wtr" "wnd"
2012-05-24 22:35:00 8.8 8.66461983313762 0.868146114737683 2 0.204999999999944 20.14 2.91045391999994
2012-05-24 22:40:00 8.76 8.6491569580424 0.862439376534949 2 0.163999999999888 20.25 2.86954975999989
2012-05-24 22:45:00 8.79 8.66180022207795 0.852559791291703 2 0.123000000000168 20.16 2.82864560000017
2012-05-24 22:50:00 8.79 8.65617191461304 0.845506444742036 2 0.0820000000001119 20.2 2.78774144000011
2012-05-24 22:55:00 8.84 8.67026998800613 0.835627072636674 2 0.0410000000000559 20.1 2.74683728000006
2012-05-24 23:00:00 8.83 8.67877260662839 0.826686189196068 2 3.35620420344185e-13 20.04 2.70593312000033
2012-05-24 23:05:00 8.86 8.68161413041131 0.836942895118543 2 0 20.02 2.76248367999965
2012-05-24 23:10:00 8.85 8.67451718459728 0.848810717216476 2 0 20.07 2.81903423999977
2012-05-24 23:15:00 8.87 8.67877260662839 0.859159349151378 2 0 20.04 2.87558479999988
2012-05-24 23:20:00 8.8 8.68445931906321 0.869428867941641 2 0 20 2.93213536
2012-05-24 23:25:00 8.86 8.68303626640021 0.88091681508929 2 0 20.01 2.98868592000012
2012-05-24 23:30:00 8.81 8.68873398167137 0.891457367361134 2 0 19.97 3.04523647999977
2012-05-24 23:35:00 8.87 8.68303626640021 0.903912641207885 2 0 20.01 3.10178703999988
2012-05-24 23:40:00 8.67 8.675934744063 0.916766516329773 2 0 20.06 3.1583376
2012-05-24 23:45:00 8.87 8.68873398167137 0.926585652131048 2 0 19.97 3.21488815999965
2012-05-24 23:50:00 8.88 8.70591542166623 0.93580426531772 2 0 19.85 3.27143871999977
2012-05-24 23:55:00 8.75 8.69016070560703 0.95050511936 2 0 19.96 3.32798927999988
2012-05-25 00:00:00 8.79 8.70017352987415 0.961130357568258 2 0 19.89 3.38453984
2012-05-25 00:05:00 8.7 8.70017352987415 0.932928343204567 2 0 19.89 3.25355711999973
2012-05-25 00:10:00 8.79 8.70304262955565 0.905061453206143 2 0 19.87 3.12257439999946
2012-05-25 00:15:00 8.67 8.69587679558059 0.879538815234792 2 0 19.92 2.99159168000027
2012-05-25 00:20:00 8.73 8.72612866578443 0.849263359853304 2 0 19.71 2.86060896
2012-05-25 00:25:00 8.66 8.70879190990392 0.826827655816886 2 0 19.83 2.72962623999973
2012-05-25 00:30:00 8.63 8.70591542166623 0.803081727977927 2 0 19.85 2.59864352000054
2012-05-25 00:35:00 8.7 8.71023154122757 0.779183462709898 2 0 19.82 2.46766080000027
2012-05-25 00:40:00 8.56 8.70591542166623 0.757295701643328 2 0 19.85 2.33667808
2012-05-25 00:45:00 8.69 8.71023154122757 0.735145793229176 2 0 19.82 2.20569535999973
2012-05-25 00:50:00 8.62 8.70879190990392 0.714615522058124 2 0 19.83 2.07471263999946
2012-05-25 00:55:00 8.57 8.71455598958027 0.694109622456413 2 0 19.79 1.9437299199992
2012-05-25 01:00:00 8.72 8.72612866578443 0.673885195970889 2 0 19.71 1.8127472
2012-05-25 01:05:00 8.63 8.72178194597718 0.668815983828442 2 0.0136666666666853 19.74 1.77277437333328
2012-05-25 01:10:00 8.53 8.72033489827933 0.663496428170412 2 0.0273333333333706 19.75 1.73280154666656
2012-05-25 01:15:00 8.67 8.7304837604714 0.656955264933487 2 0.0409999999999441 19.68 1.69282872000016
2012-05-25 01:20:00 8.75 8.73630360282091 0.651007468507858 2 0.0546666666666294 19.64 1.65285589333344
2012-05-25 01:25:00 8.7 8.7377608967911 0.645640966424599 2 0.0683333333333147 19.63 1.61288306666672
2012-05-25 01:30:00 8.63 8.7377608967911 0.640525878034545 2 0.082 19.63 1.57291024
2012-05-25 01:35:00 8.62 8.74067828808012 0.635184876760807 2 0.0956666666666853 19.61 1.53293741333328
2012-05-25 01:40:00 8.53 8.7450613904469 0.629782969199351 2 0.109333333333371 19.58 1.49296458666656
2012-05-25 01:45:00 8.58 8.7479881411475 0.624635520286139 2 0.122999999999944 19.56 1.45299176000016
2012-05-25 01:50:00 8.58 8.74945292265116 0.619739434482046 2 0.136666666666629 19.55 1.41301893333344
2012-05-25 01:55:00 8.59 8.75091864222079 0.614938660607899 2 0.150333333333315 19.54 1.37304610666672
2012-05-25 02:00:00 8.59 8.7567909106292 0.609777966543633 2 0.163999999999888 19.5 1.33307328000033
2012-05-25 02:05:00 8.5 8.75532143405973 0.617176681003666 2 0.150333333333417 19.51 1.39636669333294
2012-05-25 02:10:00 8.54 8.75973268555026 0.624190212143948 2 0.136666666666723 19.48 1.45966010666641
2012-05-25 02:15:00 8.65 8.77746254496472 0.630006291438147 2 0.123000000000028 19.36 1.52295351999987
2012-05-25 02:20:00 8.63 8.76858061881584 0.63887144807535 2 0.109333333333333 19.42 1.58624693333333
2012-05-25 02:25:00 8.53 8.7700585764368 0.646855278817845 2 0.0956666666666387 19.41 1.6495403466668
2012-05-25 02:30:00 8.48 8.7700585764368 0.655220227916935 2 0.0820000000000559 19.41 1.71283375999974
2012-05-25 02:35:00 8.51 8.77301732632765 0.663473136726948 2 0.0683333333333613 19.39 1.7761271733332
2012-05-25 02:40:00 8.54 8.7819162876677 0.671263199839804 2 0.0546666666666667 19.33 1.83942058666667
2012-05-25 02:45:00 8.52 8.78340276504638 0.680090878992012 2 0.0410000000000839 19.32 1.90271399999961
2012-05-25 02:50:00 8.5 8.7848901914654 0.689125971038145 2 0.0273333333333893 19.31 1.96600741333307
2012-05-25 02:55:00 8.52 8.78786789335054 0.698191695307077 2 0.0136666666666946 19.29 2.02930082666654
2012-05-25 03:00:00 8.54 8.79234157602831 0.707278804965458 2 0 19.26 2.09259424
2012-05-25 03:05:00 8.49 8.79682382611727 0.707262668901924 2 0.054750000000112 19.23 2.09594704000001
2012-05-25 03:10:00 8.49 8.79682382611727 0.707777710664375 2 0.109500000000224 19.23 2.09929984000001
2012-05-25 03:15:00 8.47 8.80131465668426 0.707761729715672 2 0.164249999999888 19.2 2.10265263999999
